# Frequency,Velocity,Velstd 
#  coords,(-1.0, 10.0),(1.0, 20.0)
5.500,239.675,0.769
5.517,239.412,0.409
5.533,239.150,0.402
5.550,238.888,0.396
5.567,238.629,0.390
5.583,238.370,0.388
5.600,238.112,0.388
5.617,237.856,0.388
5.633,237.600,0.388
5.650,237.346,0.388
5.667,237.093,0.388
5.683,236.841,0.388
5.700,236.590,0.388
5.717,236.341,0.388
5.733,236.092,0.388
5.750,235.845,0.388
5.767,235.598,0.388
5.783,235.353,0.388
5.800,235.108,0.388
5.817,234.865,0.388
5.833,234.623,0.388
5.850,234.382,0.388
5.867,234.142,0.388
5.883,233.902,0.388
5.900,233.664,0.388
5.917,233.427,0.388
5.933,233.191,0.388
5.950,232.956,0.388
5.967,232.721,0.388
5.983,232.488,0.388
6.000,232.256,0.388
6.017,232.024,0.388
6.033,231.794,0.388
6.050,231.565,0.388
6.067,231.337,0.388
6.083,231.109,0.388
6.100,230.883,0.388
6.117,230.657,0.388
6.133,230.433,0.388
6.150,230.209,0.388
6.167,229.986,0.388
6.183,229.764,0.388
6.200,229.543,0.388
6.217,229.323,0.388
6.233,229.104,0.388
6.250,228.886,0.388
6.267,228.668,0.388
6.283,228.452,0.388
6.300,228.236,0.388
6.317,228.021,0.388
6.333,227.807,0.388
6.350,227.594,0.388
6.367,227.381,0.388
6.383,227.170,0.388
6.400,226.959,0.388
6.417,226.749,0.388
6.433,226.539,0.388
6.450,226.331,0.388
6.467,226.123,0.388
6.483,225.917,0.388
6.500,225.711,0.388
6.517,225.505,0.388
6.533,225.301,0.388
6.550,225.097,0.388
6.567,224.895,0.388
6.583,224.693,0.388
6.600,224.491,0.388
6.617,224.291,0.388
6.633,224.091,0.388
6.650,223.892,0.388
6.667,223.694,0.388
6.683,223.496,0.388
6.700,223.300,0.388
6.717,223.104,0.388
6.733,222.908,0.388
6.750,222.714,0.388
6.767,222.520,0.388
6.783,222.327,0.388
6.800,222.135,0.388
6.817,221.943,0.388
6.833,221.752,0.388
6.850,221.561,0.388
6.867,221.372,0.388
6.883,221.182,0.388
6.900,220.994,0.388
6.917,220.806,0.388
6.933,220.619,0.388
6.950,220.433,0.388
6.967,220.248,0.388
6.983,220.063,0.388
7.000,219.879,0.388
7.017,219.696,0.388
7.033,219.513,0.388
7.050,219.331,0.388
7.067,219.150,0.388
7.083,218.969,0.388
7.100,218.789,0.388
7.117,218.610,0.388
7.133,218.431,0.388
7.150,218.253,0.388
7.167,218.075,0.388
7.183,217.898,0.388
7.200,217.721,0.388
7.217,217.545,0.388
7.233,217.370,0.388
7.250,217.195,0.388
7.267,217.021,0.388
7.283,216.847,0.388
7.300,216.674,0.388
7.317,216.501,0.388
7.333,216.329,0.388
7.350,216.158,0.388
7.367,215.988,0.388
7.383,215.818,0.388
7.400,215.648,0.388
7.417,215.479,0.388
7.433,215.311,0.388
7.450,215.143,0.388
7.467,214.975,0.388
7.483,214.808,0.388
7.500,214.642,0.388
7.517,214.477,0.388
7.533,214.312,0.388
7.550,214.147,0.388
7.567,213.984,0.388
7.583,213.820,0.388
7.600,213.657,0.388
7.617,213.495,0.388
7.633,213.333,0.388
7.650,213.172,0.388
7.667,213.012,0.388
7.683,212.851,0.388
7.700,212.692,0.388
7.717,212.532,0.388
7.733,212.374,0.388
7.750,212.215,0.388
7.767,212.058,0.388
7.783,211.901,0.388
7.800,211.744,0.388
7.817,211.587,0.388
7.833,211.431,0.388
7.850,211.276,0.388
7.867,211.121,0.388
7.883,210.967,0.388
7.900,210.813,0.388
7.917,210.660,0.388
7.933,210.507,0.388
7.950,210.355,0.388
7.967,210.203,0.388
7.983,210.052,0.388
8.000,209.901,0.388
8.017,209.751,0.388
8.033,209.601,0.388
8.050,209.452,0.388
8.067,209.303,0.388
8.083,209.155,0.388
8.100,209.007,0.388
