# Frequency,Velocity,Velstd 
#  coords,(-1.0, 10.0),(6.0, 7.0)
8.700,196.875,0.769
8.717,196.794,0.408
8.733,196.714,0.402
8.750,196.633,0.396
8.767,196.552,0.390
8.783,196.472,0.388
8.800,196.391,0.388
8.817,196.310,0.388
8.833,196.230,0.388
8.850,196.149,0.388
8.867,196.068,0.388
8.883,195.987,0.388
8.900,195.907,0.388
8.917,195.826,0.388
8.933,195.745,0.388
8.950,195.665,0.388
8.967,195.584,0.388
8.983,195.503,0.388
9.000,195.423,0.388
9.017,195.342,0.388
9.033,195.261,0.388
9.050,195.180,0.388
9.067,195.099,0.388
9.083,195.018,0.388
9.100,194.937,0.388
9.117,194.856,0.388
9.133,194.776,0.388
9.150,194.695,0.388
9.167,194.614,0.388
9.183,194.533,0.388
9.200,194.452,0.388
9.217,194.372,0.388
9.233,194.291,0.388
9.250,194.211,0.388
9.267,194.131,0.388
9.283,194.051,0.388
9.300,193.970,0.388
9.317,193.890,0.388
9.333,193.809,0.388
9.350,193.729,0.388
9.367,193.648,0.388
9.383,193.568,0.388
9.400,193.488,0.388
9.417,193.407,0.388
9.433,193.327,0.388
9.450,193.246,0.388
9.467,193.166,0.388
9.483,193.086,0.388
9.500,193.005,0.388
9.517,192.925,0.388
9.533,192.845,0.388
9.550,192.765,0.388
9.567,192.685,0.388
9.583,192.604,0.388
9.600,192.524,0.388
9.617,192.444,0.388
9.633,192.363,0.388
9.650,192.283,0.388
9.667,192.202,0.388
9.683,192.122,0.388
9.700,192.041,0.388
9.717,191.961,0.388
9.733,191.881,0.388
9.750,191.800,0.388
9.767,191.720,0.388
9.783,191.639,0.388
9.800,191.558,0.388
9.817,191.478,0.388
9.833,191.397,0.388
9.850,191.316,0.388
9.867,191.236,0.388
9.883,191.155,0.388
9.900,191.074,0.388
9.917,190.994,0.388
9.933,190.914,0.388
9.950,190.833,0.388
9.967,190.752,0.388
9.983,190.671,0.388
10.000,190.590,0.388
10.017,190.510,0.388
10.033,190.429,0.388
10.050,190.348,0.388
10.067,190.267,0.388
10.083,190.186,0.388
10.100,190.105,0.388
10.117,190.024,0.388
10.133,189.943,0.388
10.150,189.862,0.388
10.167,189.781,0.388
