# Frequency,Velocity,Velstd 
#  coords,(7.0, 11.0),(1.0, 4.0)
8.200,219.292,0.769
8.217,219.144,0.408
8.233,218.996,0.402
8.250,218.848,0.396
8.267,218.699,0.390
8.283,218.551,0.388
8.300,218.403,0.388
8.317,218.254,0.388
8.333,218.106,0.388
8.350,217.958,0.388
8.367,217.810,0.388
8.383,217.662,0.388
8.400,217.513,0.388
8.417,217.365,0.388
8.433,217.216,0.388
8.450,217.068,0.388
8.467,216.920,0.388
8.483,216.772,0.388
8.500,216.623,0.388
8.517,216.475,0.388
8.533,216.326,0.388
8.550,216.178,0.388
8.567,216.030,0.388
8.583,215.882,0.388
8.600,215.733,0.388
8.617,215.585,0.388
8.633,215.436,0.388
8.650,215.288,0.388
8.667,215.139,0.388
8.683,214.991,0.388
8.700,214.843,0.388
8.717,214.695,0.388
8.733,214.547,0.388
8.750,214.399,0.388
8.767,214.251,0.388
8.783,214.103,0.388
8.800,213.955,0.388
8.817,213.806,0.388
8.833,213.658,0.388
8.850,213.510,0.388
8.867,213.362,0.388
8.883,213.214,0.388
8.900,213.065,0.388
8.917,212.917,0.388
8.933,212.769,0.388
8.950,212.621,0.388
8.967,212.472,0.388
8.983,212.324,0.388
9.000,212.176,0.388
9.017,212.027,0.388
9.033,211.879,0.388
9.050,211.730,0.388
9.067,211.581,0.388
9.083,211.432,0.388
9.100,211.284,0.388
9.117,211.136,0.388
9.133,210.987,0.388
9.150,210.838,0.388
9.167,210.690,0.388
9.183,210.541,0.388
9.200,210.393,0.388
9.217,210.245,0.388
9.233,210.097,0.388
9.250,209.948,0.388
9.267,209.800,0.388
9.283,209.652,0.388
9.300,209.503,0.388
9.317,209.354,0.388
9.333,209.206,0.388
9.350,209.058,0.388
9.367,208.910,0.388
9.383,208.761,0.388
9.400,208.613,0.388
9.417,208.465,0.388
9.433,208.317,0.388
9.450,208.168,0.388
9.467,208.020,0.388
9.483,207.871,0.388
9.500,207.723,0.388
9.517,207.575,0.388
9.533,207.426,0.388
9.550,207.278,0.388
9.567,207.130,0.388
9.583,206.982,0.388
9.600,206.834,0.388
9.617,206.686,0.388
9.633,206.538,0.388
9.650,206.390,0.388
9.667,206.242,0.388
9.683,206.094,0.388
9.700,205.946,0.388
9.717,205.798,0.388
9.733,205.650,0.388
9.750,205.502,0.388
9.767,205.354,0.388
9.783,205.206,0.388
9.800,205.058,0.388
9.817,204.910,0.388
9.833,204.761,0.388
9.850,204.613,0.388
9.867,204.465,0.388
9.883,204.317,0.388
9.900,204.169,0.388
9.917,204.021,0.388
9.933,203.873,0.388
9.950,203.724,0.388
9.967,203.576,0.388
9.983,203.428,0.388
10.000,203.280,0.388
10.017,203.132,0.388
10.033,202.984,0.388
10.050,202.835,0.388
10.067,202.687,0.388
10.083,202.539,0.388
10.100,202.391,0.388
10.117,202.243,0.388
10.133,202.094,0.388
10.150,201.946,0.388
10.167,201.798,0.388
10.183,201.651,0.388
10.200,201.503,0.388
10.217,201.355,0.388
10.233,201.207,0.388
10.250,201.059,0.388
10.267,200.911,0.388
10.283,200.764,0.388
10.300,200.616,0.388
10.317,200.468,0.388
10.333,200.320,0.388
10.350,200.173,0.388
10.367,200.025,0.388
10.383,199.877,0.388
10.400,199.729,0.388
10.417,199.581,0.388
10.433,199.433,0.388
10.450,199.286,0.388
10.467,199.138,0.388
10.483,198.990,0.388
10.500,198.842,0.388
10.517,198.695,0.388
10.533,198.547,0.388
10.550,198.399,0.388
10.567,198.251,0.388
10.583,198.104,0.388
