# Frequency,Velocity,Velstd 
#  coords,(0.0, 0.0),(12.0, 2.0)
6.500,221.132,0.769
6.517,220.983,0.408
6.533,220.834,0.402
6.550,220.686,0.396
6.567,220.539,0.390
6.583,220.392,0.388
6.600,220.246,0.388
6.617,220.100,0.388
6.633,219.955,0.388
6.650,219.810,0.388
6.667,219.666,0.388
6.683,219.522,0.388
6.700,219.379,0.388
6.717,219.237,0.388
6.733,219.095,0.388
6.750,218.953,0.388
6.767,218.812,0.388
6.783,218.672,0.388
6.800,218.532,0.388
6.817,218.392,0.388
6.833,218.253,0.388
6.850,218.115,0.388
6.867,217.977,0.388
6.883,217.839,0.388
6.900,217.702,0.388
6.917,217.565,0.388
6.933,217.429,0.388
6.950,217.294,0.388
6.967,217.159,0.388
6.983,217.024,0.388
7.000,216.890,0.388
7.017,216.757,0.388
7.033,216.623,0.388
7.050,216.491,0.388
7.067,216.359,0.388
7.083,216.227,0.388
7.100,216.095,0.388
7.117,215.965,0.388
7.133,215.834,0.388
7.150,215.704,0.388
7.167,215.575,0.388
7.183,215.446,0.388
7.200,215.318,0.388
7.217,215.190,0.388
7.233,215.062,0.388
7.250,214.936,0.388
7.267,214.809,0.388
7.283,214.683,0.388
7.300,214.557,0.388
7.317,214.432,0.388
7.333,214.307,0.388
7.350,214.182,0.388
7.367,214.058,0.388
7.383,213.935,0.388
7.400,213.811,0.388
7.417,213.688,0.388
7.433,213.566,0.388
7.450,213.444,0.388
7.467,213.322,0.388
7.483,213.201,0.388
7.500,213.080,0.388
7.517,212.960,0.388
7.533,212.840,0.388
7.550,212.720,0.388
7.567,212.601,0.388
7.583,212.482,0.388
7.600,212.364,0.388
7.617,212.246,0.388
7.633,212.129,0.388
7.650,212.012,0.388
7.667,211.895,0.388
7.683,211.779,0.388
7.700,211.662,0.388
7.717,211.547,0.388
7.733,211.431,0.388
7.750,211.316,0.388
7.767,211.202,0.388
7.783,211.088,0.388
7.800,210.974,0.388
7.817,210.860,0.388
7.833,210.747,0.388
7.850,210.634,0.388
7.867,210.522,0.388
7.883,210.410,0.388
7.900,210.298,0.388
7.917,210.186,0.388
7.933,210.075,0.388
7.950,209.965,0.388
7.967,209.854,0.388
7.983,209.744,0.388
8.000,209.635,0.388
8.017,209.525,0.388
8.033,209.416,0.388
8.050,209.308,0.388
8.067,209.200,0.388
8.083,209.092,0.388
8.100,208.985,0.388
8.117,208.878,0.388
8.133,208.771,0.388
8.150,208.665,0.388
8.167,208.559,0.388
8.183,208.453,0.388
8.200,208.347,0.388
8.217,208.242,0.388
8.233,208.137,0.388
8.250,208.033,0.388
8.267,207.929,0.388
8.283,207.825,0.388
8.300,207.722,0.388
8.317,207.619,0.388
8.333,207.516,0.388
8.350,207.413,0.388
8.367,207.311,0.388
8.383,207.209,0.388
8.400,207.108,0.388
8.417,207.007,0.388
8.433,206.906,0.388
8.450,206.805,0.388
8.467,206.705,0.388
8.483,206.605,0.388
8.500,206.505,0.388
8.517,206.406,0.388
8.533,206.307,0.388
8.550,206.208,0.388
8.567,206.109,0.388
8.583,206.011,0.388
8.600,205.913,0.388
8.617,205.815,0.388
8.633,205.718,0.388
8.650,205.620,0.388
8.667,205.524,0.388
8.683,205.427,0.388
8.700,205.331,0.388
8.717,205.235,0.388
8.733,205.139,0.388
8.750,205.043,0.388
8.767,204.948,0.388
8.783,204.853,0.388
8.800,204.759,0.388
8.817,204.664,0.388
8.833,204.570,0.388
8.850,204.476,0.388
8.867,204.383,0.388
8.883,204.289,0.388
8.900,204.196,0.388
8.917,204.104,0.388
8.933,204.011,0.388
8.950,203.919,0.388
8.967,203.827,0.388
8.983,203.735,0.388
9.000,203.644,0.388
9.017,203.553,0.388
9.033,203.462,0.388
9.050,203.371,0.388
9.067,203.281,0.388
9.083,203.190,0.388
9.100,203.100,0.388
9.117,203.011,0.388
9.133,202.921,0.388
9.150,202.832,0.388
9.167,202.743,0.388
9.183,202.654,0.388
9.200,202.566,0.388
9.217,202.478,0.388
9.233,202.390,0.388
9.250,202.302,0.388
9.267,202.214,0.388
9.283,202.127,0.388
9.300,202.040,0.388
9.317,201.953,0.388
9.333,201.867,0.388
9.350,201.781,0.388
9.367,201.695,0.388
9.383,201.609,0.388
9.400,201.523,0.388
9.417,201.438,0.388
9.433,201.352,0.388
9.450,201.268,0.388
9.467,201.183,0.388
9.483,201.098,0.388
