# Frequency,Velocity,Velstd 
#  coords,(-1.0, 10.0),(0.0, 0.0)
8.000,233.490,0.769
8.017,233.370,0.409
8.033,233.250,0.402
8.050,233.129,0.396
8.067,233.009,0.390
8.083,232.889,0.388
8.100,232.769,0.388
8.117,232.649,0.388
8.133,232.528,0.388
8.150,232.408,0.388
8.167,232.288,0.388
8.183,232.168,0.388
8.200,232.048,0.388
8.217,231.927,0.388
8.233,231.807,0.388
8.250,231.687,0.388
8.267,231.567,0.388
8.283,231.447,0.388
8.300,231.327,0.388
8.317,231.207,0.388
8.333,231.087,0.388
8.350,230.967,0.388
8.367,230.847,0.388
8.383,230.727,0.388
8.400,230.606,0.388
8.417,230.486,0.388
8.433,230.366,0.388
8.450,230.246,0.388
8.467,230.126,0.388
8.483,230.006,0.388
8.500,229.887,0.388
8.517,229.767,0.388
8.533,229.647,0.388
8.550,229.526,0.388
8.567,229.406,0.388
8.583,229.286,0.388
8.600,229.166,0.388
8.617,229.045,0.388
8.633,228.925,0.388
8.650,228.805,0.388
8.667,228.685,0.388
8.683,228.565,0.388
8.700,228.445,0.388
8.717,228.325,0.388
8.733,228.205,0.388
8.750,228.085,0.388
8.767,227.965,0.388
8.783,227.845,0.388
8.800,227.725,0.388
8.817,227.606,0.388
8.833,227.486,0.388
8.850,227.366,0.388
8.867,227.246,0.388
8.883,227.126,0.388
8.900,227.006,0.388
8.917,226.886,0.388
8.933,226.765,0.388
8.950,226.645,0.388
8.967,226.525,0.388
8.983,226.405,0.388
9.000,226.285,0.388
9.017,226.165,0.388
9.033,226.045,0.388
9.050,225.925,0.388
9.067,225.805,0.388
9.083,225.685,0.388
9.100,225.566,0.388
9.117,225.446,0.388
9.133,225.326,0.388
9.150,225.206,0.388
9.167,225.086,0.388
9.183,224.966,0.388
9.200,224.846,0.388
9.217,224.726,0.388
9.233,224.606,0.388
9.250,224.486,0.388
9.267,224.367,0.388
9.283,224.247,0.388
9.300,224.127,0.388
9.317,224.007,0.388
9.333,223.887,0.388
9.350,223.768,0.388
9.367,223.648,0.388
9.383,223.528,0.388
9.400,223.408,0.388
9.417,223.288,0.388
9.433,223.168,0.388
9.450,223.048,0.388
9.467,222.928,0.388
9.483,222.808,0.388
9.500,222.688,0.388
9.517,222.568,0.388
9.533,222.448,0.388
9.550,222.328,0.388
9.567,222.208,0.388
9.583,222.088,0.388
9.600,221.968,0.388
9.617,221.848,0.388
9.633,221.728,0.388
9.650,221.608,0.388
9.667,221.488,0.388
9.683,221.368,0.388
9.700,221.247,0.388
9.717,221.128,0.388
9.733,221.008,0.388
9.750,220.888,0.388
9.767,220.768,0.388
9.783,220.647,0.388
9.800,220.527,0.388
9.817,220.407,0.388
9.833,220.287,0.388
9.850,220.167,0.388
9.867,220.047,0.388
9.883,219.928,0.388
9.900,219.808,0.388
9.917,219.687,0.388
9.933,219.567,0.388
9.950,219.447,0.388
9.967,219.327,0.388
9.983,219.207,0.388
10.000,219.087,0.388
10.017,218.967,0.388
10.033,218.847,0.388
10.050,218.727,0.388
10.067,218.607,0.388
10.083,218.487,0.388
10.100,218.367,0.388
10.117,218.246,0.388
10.133,218.126,0.388
10.150,218.006,0.388
10.167,217.885,0.388
10.183,217.765,0.388
10.200,217.645,0.388
10.217,217.525,0.388
10.233,217.405,0.388
10.250,217.285,0.388
10.267,217.165,0.388
10.283,217.045,0.388
10.300,216.925,0.388
10.317,216.805,0.388
10.333,216.685,0.388
10.350,216.565,0.388
10.367,216.445,0.388
10.383,216.325,0.388
10.400,216.205,0.388
10.417,216.085,0.388
10.433,215.964,0.388
10.450,215.844,0.388
10.467,215.724,0.388
10.483,215.604,0.388
10.500,215.484,0.388
10.517,215.364,0.388
10.533,215.244,0.388
10.550,215.124,0.388
10.567,215.004,0.388
10.583,214.884,0.388
10.600,214.764,0.388
10.617,214.644,0.388
10.633,214.525,0.388
10.650,214.405,0.388
10.667,214.285,0.388
10.683,214.165,0.388
10.700,214.045,0.388
10.717,213.925,0.388
10.733,213.805,0.388
10.750,213.685,0.388
10.767,213.566,0.388
10.783,213.446,0.388
10.800,213.326,0.388
10.817,213.206,0.388
10.833,213.086,0.388
10.850,212.966,0.388
10.867,212.846,0.388
10.883,212.726,0.388
10.900,212.605,0.388
10.917,212.485,0.388
10.933,212.365,0.388
10.950,212.245,0.388
10.967,212.125,0.388
10.983,212.005,0.388
11.000,211.884,0.388
11.017,211.764,0.388
11.033,211.644,0.388
11.050,211.524,0.388
11.067,211.404,0.388
11.083,211.284,0.388
11.100,211.164,0.388
11.117,211.044,0.388
11.133,210.924,0.388
11.150,210.804,0.388
11.167,210.684,0.388
11.183,210.564,0.388
11.200,210.444,0.388
11.217,210.324,0.388
11.233,210.204,0.388
11.250,210.084,0.388
11.267,209.964,0.388
11.283,209.844,0.388
11.300,209.724,0.388
11.317,209.604,0.388
11.333,209.484,0.388
11.350,209.364,0.388
11.367,209.244,0.388
11.383,209.124,0.388
11.400,209.004,0.388
11.417,208.884,0.388
11.433,208.764,0.388
11.450,208.644,0.388
11.467,208.524,0.388
11.483,208.404,0.388
11.500,208.284,0.388
11.517,208.164,0.388
11.533,208.044,0.388
11.550,207.924,0.388
11.567,207.804,0.388
11.583,207.684,0.388
11.600,207.564,0.388
11.617,207.444,0.388
11.633,207.324,0.388
11.650,207.204,0.388
11.667,207.084,0.388
11.683,206.964,0.388
11.700,206.844,0.388
11.717,206.724,0.388
11.733,206.604,0.388
11.750,206.484,0.388
11.767,206.364,0.388
11.783,206.244,0.388
11.800,206.124,0.388
11.817,206.004,0.388
11.833,205.884,0.388
11.850,205.764,0.388
11.867,205.644,0.388
11.883,205.524,0.388
