# Frequency,Velocity,Velstd 
#  coords,(1.0, 20.0),(8.0, 21.0)
8.200,177.886,0.769
8.217,177.810,0.408
8.233,177.735,0.402
8.250,177.660,0.396
8.267,177.586,0.390
8.283,177.512,0.388
8.300,177.438,0.388
8.317,177.364,0.388
8.333,177.290,0.388
8.350,177.217,0.388
8.367,177.144,0.388
8.383,177.071,0.388
8.400,176.998,0.388
8.417,176.925,0.388
8.433,176.852,0.388
8.450,176.780,0.388
8.467,176.708,0.388
8.483,176.636,0.388
8.500,176.565,0.388
8.517,176.493,0.388
8.533,176.422,0.388
8.550,176.352,0.388
8.567,176.282,0.388
8.583,176.213,0.388
8.600,176.143,0.388
8.617,176.073,0.388
8.633,176.002,0.388
8.650,175.932,0.388
8.667,175.862,0.388
8.683,175.792,0.388
8.700,175.723,0.388
8.717,175.654,0.388
8.733,175.585,0.388
8.750,175.516,0.388
8.767,175.447,0.388
8.783,175.379,0.388
8.800,175.310,0.388
8.817,175.242,0.388
8.833,175.174,0.388
8.850,175.106,0.388
8.867,175.039,0.388
8.883,174.973,0.388
8.900,174.906,0.388
8.917,174.840,0.388
8.933,174.773,0.388
8.950,174.706,0.388
8.967,174.640,0.388
8.983,174.573,0.388
9.000,174.507,0.388
9.017,174.441,0.388
9.033,174.375,0.388
9.050,174.310,0.388
9.067,174.244,0.388
9.083,174.179,0.388
9.100,174.114,0.388
9.117,174.048,0.388
9.133,173.983,0.388
9.150,173.917,0.388
9.167,173.852,0.388
9.183,173.787,0.388
9.200,173.723,0.388
9.217,173.659,0.388
9.233,173.595,0.388
9.250,173.531,0.388
9.267,173.468,0.388
9.283,173.405,0.388
9.300,173.342,0.388
9.317,173.280,0.388
9.333,173.218,0.388
9.350,173.156,0.388
9.367,173.095,0.388
9.383,173.033,0.388
9.400,172.971,0.388
9.417,172.910,0.388
9.433,172.848,0.388
9.450,172.787,0.388
9.467,172.725,0.388
9.483,172.664,0.388
9.500,172.603,0.388
9.517,172.542,0.388
9.533,172.481,0.388
9.550,172.420,0.388
9.567,172.360,0.388
9.583,172.299,0.388
9.600,172.239,0.388
9.617,172.179,0.388
9.633,172.119,0.388
9.650,172.060,0.388
9.667,172.000,0.388
9.683,171.942,0.388
9.700,171.883,0.388
9.717,171.824,0.388
9.733,171.766,0.388
9.750,171.707,0.388
9.767,171.648,0.388
9.783,171.589,0.388
9.800,171.531,0.388
9.817,171.472,0.388
9.833,171.414,0.388
9.850,171.356,0.388
