# Frequency,Velocity,Velstd 
#  coords,(7.0, 11.0),(1.0, 20.0)
5.300,222.640,0.769
5.317,222.426,0.409
5.333,222.213,0.402
5.350,222.001,0.396
5.367,221.790,0.390
5.383,221.581,0.388
5.400,221.372,0.388
5.417,221.164,0.388
5.433,220.957,0.388
5.450,220.750,0.388
5.467,220.545,0.388
5.483,220.341,0.388
5.500,220.138,0.388
5.517,219.935,0.388
5.533,219.734,0.388
5.550,219.533,0.388
5.567,219.333,0.388
5.583,219.134,0.388
5.600,218.936,0.388
5.617,218.740,0.388
5.633,218.543,0.388
5.650,218.348,0.388
5.667,218.154,0.388
5.683,217.960,0.388
5.700,217.768,0.388
5.717,217.576,0.388
5.733,217.385,0.388
5.750,217.195,0.388
5.767,217.005,0.388
5.783,216.817,0.388
5.800,216.629,0.388
5.817,216.442,0.388
5.833,216.256,0.388
5.850,216.071,0.388
5.867,215.886,0.388
5.883,215.703,0.388
5.900,215.520,0.388
5.917,215.337,0.388
5.933,215.156,0.388
5.950,214.976,0.388
5.967,214.796,0.388
5.983,214.617,0.388
6.000,214.438,0.388
6.017,214.261,0.388
6.033,214.084,0.388
6.050,213.907,0.388
6.067,213.732,0.388
6.083,213.557,0.388
6.100,213.383,0.388
6.117,213.210,0.388
6.133,213.037,0.388
6.150,212.865,0.388
6.167,212.694,0.388
6.183,212.524,0.388
6.200,212.354,0.388
6.217,212.185,0.388
6.233,212.016,0.388
6.250,211.848,0.388
6.267,211.681,0.388
6.283,211.515,0.388
6.300,211.349,0.388
6.317,211.184,0.388
6.333,211.020,0.388
6.350,210.856,0.388
6.367,210.693,0.388
6.383,210.531,0.388
6.400,210.369,0.388
6.417,210.208,0.388
6.433,210.047,0.388
6.450,209.887,0.388
6.467,209.728,0.388
6.483,209.569,0.388
6.500,209.411,0.388
6.517,209.253,0.388
6.533,209.096,0.388
6.550,208.940,0.388
6.567,208.784,0.388
6.583,208.629,0.388
6.600,208.474,0.388
6.617,208.321,0.388
6.633,208.168,0.388
6.650,208.015,0.388
6.667,207.863,0.388
6.683,207.712,0.388
6.700,207.561,0.388
6.717,207.411,0.388
6.733,207.261,0.388
6.750,207.112,0.388
6.767,206.963,0.388
6.783,206.815,0.388
6.800,206.668,0.388
6.817,206.521,0.388
6.833,206.374,0.388
6.850,206.228,0.388
6.867,206.083,0.388
6.883,205.938,0.388
6.900,205.794,0.388
6.917,205.650,0.388
6.933,205.507,0.388
6.950,205.364,0.388
6.967,205.221,0.388
6.983,205.079,0.388
7.000,204.938,0.388
7.017,204.797,0.388
7.033,204.657,0.388
7.050,204.517,0.388
7.067,204.377,0.388
7.083,204.239,0.388
7.100,204.100,0.388
7.117,203.963,0.388
7.133,203.826,0.388
7.150,203.689,0.388
7.167,203.552,0.388
7.183,203.417,0.388
7.200,203.281,0.388
7.217,203.146,0.388
7.233,203.012,0.388
7.250,202.878,0.388
7.267,202.744,0.388
7.283,202.611,0.388
7.300,202.478,0.388
7.317,202.346,0.388
7.333,202.214,0.388
7.350,202.083,0.388
7.367,201.952,0.388
7.383,201.821,0.388
7.400,201.691,0.388
7.417,201.561,0.388
7.433,201.432,0.388
7.450,201.303,0.388
