# Frequency,Velocity,Velstd 
#  coords,(1.45, 11.84),(0.45, -0.08000000000000007)
2.000,92.300,0.769
2.017,92.108,0.408
2.033,91.918,0.402
2.050,91.731,0.396
2.067,91.546,0.390
2.083,91.363,0.388
2.100,91.182,0.388
2.117,91.004,0.388
2.133,90.827,0.388
2.150,90.653,0.388
2.167,90.480,0.388
2.183,90.308,0.388
2.200,90.139,0.388
2.217,89.971,0.388
2.233,89.805,0.388
2.250,89.641,0.388
2.267,89.479,0.388
2.283,89.318,0.388
2.300,89.159,0.388
2.317,89.002,0.388
2.333,88.846,0.388
2.350,88.691,0.388
2.367,88.539,0.388
2.383,88.387,0.388
2.400,88.237,0.388
2.417,88.089,0.388
2.433,87.942,0.388
2.450,87.797,0.388
2.467,87.653,0.388
2.483,87.511,0.388
2.500,87.370,0.388
2.517,87.230,0.388
2.533,87.092,0.388
2.550,86.956,0.388
2.567,86.821,0.388
2.583,86.687,0.388
2.600,86.555,0.388
2.617,86.424,0.388
2.633,86.294,0.388
2.650,86.165,0.388
2.667,86.037,0.388
2.683,85.910,0.388
2.700,85.785,0.388
2.717,85.661,0.388
2.733,85.538,0.388
2.750,85.416,0.388
2.767,85.296,0.388
2.783,85.177,0.388
2.800,85.059,0.388
2.817,84.942,0.388
2.833,84.826,0.388
2.850,84.711,0.388
2.867,84.598,0.388
2.883,84.486,0.388
2.900,84.375,0.388
2.917,84.265,0.388
2.933,84.155,0.388
2.950,84.046,0.388
2.967,83.937,0.388
2.983,83.829,0.388
3.000,83.723,0.388
3.017,83.617,0.388
3.033,83.513,0.388
3.050,83.409,0.388
3.067,83.306,0.388
3.083,83.205,0.388
3.100,83.104,0.388
3.117,83.005,0.388
3.133,82.906,0.388
3.150,82.808,0.388
3.167,82.710,0.388
3.183,82.614,0.388
3.200,82.518,0.388
3.217,82.424,0.388
3.233,82.330,0.388
3.250,82.236,0.388
3.267,82.143,0.388
3.283,82.050,0.388
3.300,81.958,0.388
3.317,81.867,0.388
3.333,81.777,0.388
3.350,81.688,0.388
3.367,81.600,0.388
3.383,81.512,0.388
3.400,81.425,0.388
3.417,81.338,0.388
3.433,81.252,0.388
3.450,81.167,0.388
3.467,81.082,0.388
3.483,80.998,0.388
3.500,80.914,0.388
3.517,80.831,0.388
3.533,80.749,0.388
3.550,80.667,0.388
3.567,80.585,0.388
3.583,80.504,0.388
3.600,80.423,0.388
3.617,80.344,0.388
3.633,80.264,0.388
3.650,80.186,0.388
3.667,80.108,0.388
3.683,80.030,0.388
3.700,79.953,0.388
3.717,79.877,0.388
3.733,79.801,0.388
3.750,79.725,0.388
3.767,79.650,0.388
3.783,79.575,0.388
3.800,79.501,0.388
3.817,79.427,0.388
3.833,79.354,0.388
3.850,79.281,0.388
3.867,79.209,0.388
3.883,79.137,0.388
3.900,79.066,0.388
3.917,78.995,0.388
3.933,78.924,0.388
3.950,78.854,0.388
3.967,78.785,0.388
3.983,78.715,0.388
4.000,78.646,0.388
4.017,78.578,0.388
4.033,78.510,0.388
4.050,78.443,0.388
4.067,78.376,0.388
4.083,78.309,0.388
4.100,78.243,0.388
4.117,78.177,0.388
4.133,78.111,0.388
4.150,78.046,0.388
4.167,77.981,0.388
4.183,77.917,0.388
4.200,77.852,0.388
4.217,77.789,0.388
4.233,77.725,0.388
4.250,77.662,0.388
4.267,77.599,0.388
4.283,77.537,0.388
4.300,77.475,0.388
4.317,77.413,0.388
4.333,77.352,0.388
4.350,77.291,0.388
4.367,77.230,0.388
4.383,77.170,0.388
4.400,77.110,0.388
4.417,77.049,0.388
4.433,76.989,0.388
4.450,76.930,0.388
4.467,76.870,0.388
4.483,76.811,0.388
4.500,76.752,0.388
4.517,76.694,0.388
4.533,76.637,0.388
4.550,76.581,0.388
4.567,76.526,0.388
4.583,76.471,0.388
4.600,76.416,0.388
4.617,76.360,0.388
4.633,76.304,0.388
4.650,76.249,0.388
4.667,76.194,0.388
4.683,76.140,0.388
4.700,76.086,0.388
4.717,76.032,0.388
4.733,75.979,0.388
4.750,75.926,0.388
4.767,75.873,0.388
4.783,75.822,0.388
4.800,75.770,0.388
4.817,75.719,0.388
4.833,75.668,0.388
4.850,75.618,0.388
4.867,75.568,0.388
4.883,75.518,0.388
4.900,75.467,0.388
4.917,75.418,0.388
