# Frequency,Velocity,Velstd 
#  coords,(23.25, 23.759999999999998),(0.45, 23.759999999999998)
4.500,319.147,0.769
4.517,318.755,0.409
4.533,318.366,0.402
4.550,317.979,0.396
4.567,317.594,0.390
4.583,317.212,0.388
4.600,316.831,0.388
4.617,316.453,0.388
4.633,316.076,0.388
4.650,315.702,0.388
4.667,315.330,0.388
4.683,314.959,0.388
4.700,314.591,0.388
4.717,314.224,0.388
4.733,313.859,0.388
4.750,313.496,0.388
4.767,313.136,0.388
4.783,312.777,0.388
4.800,312.419,0.388
4.817,312.064,0.388
4.833,311.711,0.388
4.850,311.359,0.388
4.867,311.009,0.388
4.883,310.661,0.388
4.900,310.315,0.388
4.917,309.970,0.388
4.933,309.627,0.388
4.950,309.286,0.388
4.967,308.947,0.388
4.983,308.610,0.388
5.000,308.274,0.388
5.017,307.940,0.388
5.033,307.607,0.388
5.050,307.276,0.388
5.067,306.947,0.388
5.083,306.619,0.388
5.100,306.293,0.388
5.117,305.968,0.388
5.133,305.645,0.388
5.150,305.324,0.388
5.167,305.004,0.388
5.183,304.686,0.388
5.200,304.370,0.388
5.217,304.054,0.388
5.233,303.741,0.388
5.250,303.429,0.388
5.267,303.118,0.388
5.283,302.809,0.388
5.300,302.501,0.388
5.317,302.195,0.388
5.333,301.890,0.388
5.350,301.587,0.388
5.367,301.285,0.388
5.383,300.984,0.388
5.400,300.685,0.388
5.417,300.387,0.388
5.433,300.091,0.388
5.450,299.796,0.388
5.467,299.502,0.388
5.483,299.210,0.388
5.500,298.919,0.388
5.517,298.629,0.388
5.533,298.341,0.388
5.550,298.053,0.388
5.567,297.767,0.388
5.583,297.483,0.388
5.600,297.199,0.388
5.617,296.917,0.388
5.633,296.636,0.388
5.650,296.356,0.388
5.667,296.077,0.388
5.683,295.800,0.388
5.700,295.524,0.388
5.717,295.249,0.388
5.733,294.976,0.388
5.750,294.704,0.388
5.767,294.433,0.388
5.783,294.163,0.388
5.800,293.894,0.388
5.817,293.626,0.388
5.833,293.359,0.388
5.850,293.094,0.388
5.867,292.829,0.388
5.883,292.566,0.388
5.900,292.304,0.388
5.917,292.043,0.388
5.933,291.783,0.388
5.950,291.525,0.388
5.967,291.267,0.388
5.983,291.011,0.388
6.000,290.755,0.388
6.017,290.501,0.388
6.033,290.248,0.388
6.050,289.995,0.388
6.067,289.744,0.388
6.083,289.494,0.388
6.100,289.245,0.388
6.117,288.997,0.388
6.133,288.750,0.388
6.150,288.504,0.388
6.167,288.259,0.388
6.183,288.014,0.388
6.200,287.771,0.388
6.217,287.529,0.388
6.233,287.288,0.388
6.250,287.048,0.388
6.267,286.808,0.388
6.283,286.570,0.388
6.300,286.332,0.388
6.317,286.096,0.388
6.333,285.861,0.388
6.350,285.626,0.388
6.367,285.392,0.388
6.383,285.160,0.388
6.400,284.928,0.388
6.417,284.697,0.388
6.433,284.467,0.388
6.450,284.238,0.388
6.467,284.010,0.388
6.483,283.783,0.388
6.500,283.556,0.388
6.517,283.331,0.388
6.533,283.106,0.388
6.550,282.882,0.388
6.567,282.659,0.388
6.583,282.437,0.388
6.600,282.215,0.388
6.617,281.994,0.388
6.633,281.775,0.388
6.650,281.556,0.388
6.667,281.338,0.388
6.683,281.120,0.388
6.700,280.904,0.388
6.717,280.688,0.388
6.733,280.473,0.388
6.750,280.259,0.388
6.767,280.046,0.388
6.783,279.833,0.388
6.800,279.621,0.388
6.817,279.410,0.388
6.833,279.200,0.388
6.850,278.990,0.388
6.867,278.782,0.388
6.883,278.574,0.388
6.900,278.366,0.388
6.917,278.160,0.388
6.933,277.954,0.388
6.950,277.749,0.388
6.967,277.545,0.388
6.983,277.341,0.388
7.000,277.138,0.388
7.017,276.936,0.388
7.033,276.735,0.388
7.050,276.535,0.388
7.067,276.335,0.388
7.083,276.136,0.388
7.100,275.937,0.388
7.117,275.739,0.388
7.133,275.542,0.388
7.150,275.346,0.388
7.167,275.150,0.388
7.183,274.955,0.388
7.200,274.760,0.388
7.217,274.567,0.388
7.233,274.374,0.388
7.250,274.181,0.388
7.267,273.990,0.388
7.283,273.799,0.388
7.300,273.608,0.388
7.317,273.419,0.388
7.333,273.229,0.388
7.350,273.041,0.388
7.367,272.853,0.388
7.383,272.666,0.388
7.400,272.480,0.388
7.417,272.294,0.388
7.433,272.109,0.388
7.450,271.924,0.388
7.467,271.740,0.388
7.483,271.557,0.388
7.500,271.374,0.388
7.517,271.192,0.388
7.533,271.010,0.388
7.550,270.830,0.388
7.567,270.649,0.388
7.583,270.470,0.388
7.600,270.291,0.388
7.617,270.112,0.388
7.633,269.934,0.388
7.650,269.757,0.388
7.667,269.580,0.388
7.683,269.404,0.388
7.700,269.229,0.388
7.717,269.054,0.388
7.733,268.879,0.388
7.750,268.706,0.388
7.767,268.533,0.388
7.783,268.360,0.388
7.800,268.188,0.388
7.817,268.017,0.388
7.833,267.846,0.388
7.850,267.675,0.388
7.867,267.505,0.388
7.883,267.336,0.388
7.900,267.167,0.388
7.917,266.999,0.388
7.933,266.831,0.388
7.950,266.664,0.388
7.967,266.497,0.388
7.983,266.331,0.388
8.000,266.165,0.388
8.017,266.000,0.388
8.033,265.836,0.388
8.050,265.672,0.388
8.067,265.508,0.388
8.083,265.345,0.388
8.100,265.183,0.388
8.117,265.021,0.388
8.133,264.859,0.388
8.150,264.699,0.388
8.167,264.538,0.388
8.183,264.378,0.388
8.200,264.219,0.388
8.217,264.060,0.388
8.233,263.901,0.388
8.250,263.743,0.388
8.267,263.586,0.388
8.283,263.429,0.388
8.300,263.272,0.388
8.317,263.116,0.388
8.333,262.960,0.388
8.350,262.805,0.388
8.367,262.650,0.388
8.383,262.495,0.388
8.400,262.342,0.388
8.417,262.188,0.388
8.433,262.036,0.388
8.450,261.884,0.388
8.467,261.732,0.388
8.483,261.580,0.388
8.500,261.429,0.388
8.517,261.278,0.388
8.533,261.128,0.388
8.550,260.978,0.388
8.567,260.829,0.388
8.583,260.680,0.388
8.600,260.531,0.388
8.617,260.383,0.388
8.633,260.235,0.388
8.650,260.088,0.388
8.667,259.941,0.388
8.683,259.795,0.388
8.700,259.649,0.388
8.717,259.504,0.388
8.733,259.359,0.388
8.750,259.215,0.388
8.767,259.070,0.388
8.783,258.927,0.388
8.800,258.783,0.388
8.817,258.640,0.388
8.833,258.497,0.388
8.850,258.355,0.388
8.867,258.212,0.388
8.883,258.071,0.388
8.900,257.930,0.388
8.917,257.789,0.388
8.933,257.649,0.388
8.950,257.509,0.388
8.967,257.370,0.388
8.983,257.230,0.388
9.000,257.092,0.388
9.017,256.953,0.388
9.033,256.815,0.388
9.050,256.677,0.388
9.067,256.540,0.388
9.083,256.402,0.388
9.100,256.265,0.388
9.117,256.129,0.388
9.133,255.993,0.388
9.150,255.857,0.388
9.167,255.722,0.388
9.183,255.587,0.388
9.200,255.452,0.388
9.217,255.318,0.388
9.233,255.184,0.388
9.250,255.050,0.388
9.267,254.917,0.388
9.283,254.784,0.388
9.300,254.652,0.388
9.317,254.520,0.388
9.333,254.388,0.388
9.350,254.257,0.388
9.367,254.126,0.388
9.383,253.996,0.388
9.400,253.866,0.388
9.417,253.736,0.388
9.433,253.606,0.388
9.450,253.477,0.388
9.467,253.348,0.388
9.483,253.219,0.388
9.500,253.090,0.388
9.517,252.962,0.388
9.533,252.834,0.388
9.550,252.707,0.388
9.567,252.580,0.388
9.583,252.454,0.388
9.600,252.328,0.388
9.617,252.202,0.388
9.633,252.076,0.388
9.650,251.951,0.388
9.667,251.826,0.388
9.683,251.701,0.388
9.700,251.576,0.388
9.717,251.451,0.388
9.733,251.327,0.388
9.750,251.203,0.388
9.767,251.080,0.388
9.783,250.957,0.388
9.800,250.834,0.388
9.817,250.712,0.388
9.833,250.590,0.388
9.850,250.469,0.388
9.867,250.347,0.388
9.883,250.226,0.388
9.900,250.106,0.388
9.917,249.985,0.388
9.933,249.866,0.388
9.950,249.746,0.388
9.967,249.627,0.388
9.983,249.508,0.388
10.000,249.389,0.388
10.017,249.271,0.388
10.033,249.153,0.388
10.050,249.035,0.388
10.067,248.917,0.388
10.083,248.799,0.388
10.100,248.681,0.388
10.117,248.564,0.388
10.133,248.448,0.388
10.150,248.331,0.388
10.167,248.215,0.388
10.183,248.099,0.388
10.200,247.984,0.388
10.217,247.868,0.388
10.233,247.753,0.388
10.250,247.639,0.388
10.267,247.524,0.388
10.283,247.410,0.388
10.300,247.296,0.388
10.317,247.182,0.388
10.333,247.069,0.388
10.350,246.955,0.388
10.367,246.843,0.388
10.383,246.730,0.388
10.400,246.618,0.388
10.417,246.506,0.388
10.433,246.395,0.388
10.450,246.283,0.388
10.467,246.172,0.388
10.483,246.062,0.388
10.500,245.951,0.388
10.517,245.841,0.388
10.533,245.731,0.388
10.550,245.621,0.388
10.567,245.511,0.388
10.583,245.402,0.388
10.600,245.292,0.388
10.617,245.184,0.388
10.633,245.075,0.388
10.650,244.967,0.388
10.667,244.859,0.388
10.683,244.752,0.388
10.700,244.644,0.388
10.717,244.537,0.388
10.733,244.430,0.388
10.750,244.324,0.388
10.767,244.218,0.388
10.783,244.112,0.388
10.800,244.006,0.388
10.817,243.901,0.388
10.833,243.795,0.388
10.850,243.690,0.388
10.867,243.585,0.388
10.883,243.481,0.388
10.900,243.376,0.388
10.917,243.272,0.388
10.933,243.169,0.388
10.950,243.065,0.388
10.967,242.962,0.388
10.983,242.858,0.388
11.000,242.756,0.388
11.017,242.653,0.388
11.033,242.551,0.388
11.050,242.449,0.388
11.067,242.347,0.388
11.083,242.245,0.388
11.100,242.144,0.388
11.117,242.043,0.388
11.133,241.942,0.388
11.150,241.841,0.388
11.167,241.741,0.388
11.183,241.641,0.388
11.200,241.541,0.388
11.217,241.441,0.388
11.233,241.342,0.388
11.250,241.242,0.388
11.267,241.143,0.388
11.283,241.044,0.388
11.300,240.946,0.388
11.317,240.847,0.388
11.333,240.749,0.388
11.350,240.651,0.388
11.367,240.553,0.388
11.383,240.456,0.388
11.400,240.359,0.388
11.417,240.262,0.388
11.433,240.165,0.388
11.450,240.068,0.388
11.467,239.972,0.388
11.483,239.875,0.388
11.500,239.779,0.388
11.517,239.684,0.388
11.533,239.588,0.388
11.550,239.492,0.388
11.567,239.397,0.388
11.583,239.302,0.388
11.600,239.207,0.388
11.617,239.113,0.388
11.633,239.018,0.388
11.650,238.924,0.388
11.667,238.830,0.388
11.683,238.736,0.388
11.700,238.643,0.388
11.717,238.549,0.388
11.733,238.456,0.388
11.750,238.363,0.388
11.767,238.270,0.388
11.783,238.178,0.388
11.800,238.085,0.388
11.817,237.993,0.388
11.833,237.901,0.388
11.850,237.809,0.388
11.867,237.717,0.388
11.883,237.626,0.388
11.900,237.534,0.388
11.917,237.443,0.388
11.933,237.352,0.388
11.950,237.262,0.388
11.967,237.171,0.388
11.983,237.081,0.388
12.000,236.990,0.388
12.017,236.900,0.388
12.033,236.810,0.388
12.050,236.721,0.388
12.067,236.631,0.388
12.083,236.542,0.388
12.100,236.453,0.388
12.117,236.364,0.388
12.133,236.275,0.388
12.150,236.186,0.388
12.167,236.097,0.388
12.183,236.009,0.388
12.200,235.921,0.388
12.217,235.833,0.388
12.233,235.745,0.388
12.250,235.657,0.388
12.267,235.569,0.388
12.283,235.482,0.388
12.300,235.395,0.388
12.317,235.308,0.388
12.333,235.221,0.388
12.350,235.135,0.388
12.367,235.049,0.388
12.383,234.963,0.388
12.400,234.877,0.388
12.417,234.792,0.388
12.433,234.706,0.388
12.450,234.621,0.388
12.467,234.536,0.388
12.483,234.451,0.388
12.500,234.367,0.388
12.517,234.283,0.388
12.533,234.198,0.388
12.550,234.113,0.388
12.567,234.029,0.388
12.583,233.944,0.388
12.600,233.860,0.388
12.617,233.775,0.388
12.633,233.690,0.388
12.650,233.606,0.388
12.667,233.522,0.388
12.683,233.439,0.388
12.700,233.356,0.388
12.717,233.273,0.388
12.733,233.190,0.388
12.750,233.108,0.388
12.767,233.026,0.388
12.783,232.943,0.388
12.800,232.861,0.388
12.817,232.779,0.388
12.833,232.698,0.388
12.850,232.616,0.388
12.867,232.534,0.388
12.883,232.453,0.388
12.900,232.372,0.388
12.917,232.291,0.388
12.933,232.210,0.388
12.950,232.130,0.388
12.967,232.049,0.388
12.983,231.969,0.388
13.000,231.889,0.388
13.017,231.809,0.388
13.033,231.729,0.388
13.050,231.649,0.388
13.067,231.570,0.388
13.083,231.490,0.388
13.100,231.411,0.388
13.117,231.332,0.388
13.133,231.253,0.388
13.150,231.174,0.388
13.167,231.096,0.388
13.183,231.018,0.388
13.200,230.940,0.388
13.217,230.861,0.388
13.233,230.783,0.388
13.250,230.705,0.388
13.267,230.627,0.388
13.283,230.549,0.388
13.300,230.471,0.388
13.317,230.394,0.388
13.333,230.316,0.388
13.350,230.239,0.388
13.367,230.162,0.388
13.383,230.086,0.388
13.400,230.009,0.388
13.417,229.932,0.388
13.433,229.856,0.388
13.450,229.779,0.388
13.467,229.703,0.388
13.483,229.627,0.388
13.500,229.552,0.388
13.517,229.476,0.388
13.533,229.401,0.388
13.550,229.325,0.388
13.567,229.250,0.388
13.583,229.174,0.388
13.600,229.099,0.388
13.617,229.023,0.388
13.633,228.949,0.388
13.650,228.874,0.388
13.667,228.800,0.388
13.683,228.726,0.388
13.700,228.652,0.388
13.717,228.578,0.388
