# Frequency,Velocity,Velstd 
#  coords,(25.6, -12.0),(24.15, -0.08000000000000007)
4.000,132.747,0.769
4.017,132.668,0.408
4.033,132.590,0.402
4.050,132.512,0.396
4.067,132.434,0.390
4.083,132.357,0.388
4.100,132.281,0.388
4.117,132.204,0.388
4.133,132.129,0.388
4.150,132.054,0.388
4.167,131.979,0.388
4.183,131.906,0.388
4.200,131.832,0.388
4.217,131.759,0.388
4.233,131.687,0.388
4.250,131.615,0.388
4.267,131.543,0.388
4.283,131.472,0.388
4.300,131.401,0.388
4.317,131.331,0.388
4.333,131.261,0.388
4.350,131.191,0.388
4.367,131.122,0.388
4.383,131.053,0.388
4.400,130.984,0.388
4.417,130.916,0.388
4.433,130.849,0.388
4.450,130.781,0.388
4.467,130.714,0.388
4.483,130.648,0.388
4.500,130.582,0.388
4.517,130.517,0.388
4.533,130.451,0.388
4.550,130.387,0.388
4.567,130.322,0.388
4.583,130.259,0.388
4.600,130.195,0.388
4.617,130.132,0.388
4.633,130.069,0.388
4.650,130.006,0.388
4.667,129.944,0.388
4.683,129.882,0.388
4.700,129.820,0.388
4.717,129.759,0.388
4.733,129.698,0.388
4.750,129.638,0.388
4.767,129.577,0.388
4.783,129.517,0.388
4.800,129.458,0.388
4.817,129.399,0.388
4.833,129.340,0.388
4.850,129.281,0.388
4.867,129.223,0.388
4.883,129.165,0.388
4.900,129.107,0.388
4.917,129.049,0.388
4.933,128.991,0.388
4.950,128.934,0.388
4.967,128.878,0.388
4.983,128.821,0.388
5.000,128.765,0.388
5.017,128.709,0.388
5.033,128.654,0.388
5.050,128.598,0.388
5.067,128.543,0.388
5.083,128.488,0.388
5.100,128.434,0.388
5.117,128.380,0.388
5.133,128.326,0.388
5.150,128.272,0.388
5.167,128.218,0.388
5.183,128.165,0.388
5.200,128.111,0.388
5.217,128.058,0.388
5.233,128.005,0.388
5.250,127.953,0.388
5.267,127.901,0.388
5.283,127.849,0.388
5.300,127.797,0.388
5.317,127.746,0.388
5.333,127.694,0.388
5.350,127.643,0.388
5.367,127.592,0.388
5.383,127.542,0.388
5.400,127.491,0.388
5.417,127.441,0.388
5.433,127.391,0.388
5.450,127.341,0.388
5.467,127.292,0.388
