# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(1.45, 11.84)
2.000,246.815,0.769
2.017,246.704,0.409
2.033,246.593,0.402
2.050,246.482,0.396
2.067,246.371,0.390
2.083,246.260,0.388
2.100,246.148,0.388
2.117,246.037,0.388
2.133,245.926,0.388
2.150,245.815,0.388
2.167,245.704,0.388
2.183,245.592,0.388
2.200,245.481,0.388
2.217,245.370,0.388
2.233,245.258,0.388
2.250,245.147,0.388
2.267,245.036,0.388
2.283,244.924,0.388
2.300,244.813,0.388
2.317,244.702,0.388
2.333,244.590,0.388
2.350,244.479,0.388
2.367,244.367,0.388
2.383,244.256,0.388
2.400,244.144,0.388
2.417,244.033,0.388
2.433,243.921,0.388
2.450,243.810,0.388
2.467,243.698,0.388
2.483,243.587,0.388
2.500,243.476,0.388
2.517,243.364,0.388
2.533,243.253,0.388
2.550,243.141,0.388
2.567,243.030,0.388
2.583,242.918,0.388
2.600,242.807,0.388
2.617,242.696,0.388
2.633,242.584,0.388
2.650,242.473,0.388
2.667,242.362,0.388
2.683,242.251,0.388
2.700,242.140,0.388
2.717,242.028,0.388
2.733,241.917,0.388
2.750,241.806,0.388
2.767,241.694,0.388
2.783,241.583,0.388
2.800,241.472,0.388
2.817,241.360,0.388
2.833,241.249,0.388
2.850,241.138,0.388
2.867,241.026,0.388
2.883,240.915,0.388
2.900,240.804,0.388
2.917,240.692,0.388
2.933,240.581,0.388
2.950,240.470,0.388
2.967,240.358,0.388
2.983,240.247,0.388
3.000,240.136,0.388
3.017,240.024,0.388
3.033,239.913,0.388
3.050,239.801,0.388
3.067,239.690,0.388
3.083,239.579,0.388
3.100,239.467,0.388
3.117,239.356,0.388
3.133,239.245,0.388
3.150,239.133,0.388
3.167,239.022,0.388
3.183,238.911,0.388
3.200,238.799,0.388
3.217,238.688,0.388
3.233,238.577,0.388
3.250,238.465,0.388
3.267,238.354,0.388
3.283,238.243,0.388
3.300,238.131,0.388
3.317,238.020,0.388
3.333,237.908,0.388
3.350,237.797,0.388
3.367,237.686,0.388
3.383,237.574,0.388
3.400,237.463,0.388
3.417,237.352,0.388
3.433,237.240,0.388
3.450,237.129,0.388
3.467,237.017,0.388
3.483,236.906,0.388
3.500,236.794,0.388
3.517,236.682,0.388
3.533,236.571,0.388
3.550,236.460,0.388
3.567,236.348,0.388
3.583,236.237,0.388
3.600,236.126,0.388
3.617,236.014,0.388
3.633,235.903,0.388
3.650,235.791,0.388
3.667,235.680,0.388
3.683,235.569,0.388
3.700,235.457,0.388
3.717,235.346,0.388
3.733,235.234,0.388
3.750,235.123,0.388
3.767,235.011,0.388
3.783,234.900,0.388
3.800,234.788,0.388
3.817,234.677,0.388
3.833,234.565,0.388
3.850,234.454,0.388
3.867,234.342,0.388
3.883,234.231,0.388
3.900,234.120,0.388
3.917,234.008,0.388
3.933,233.897,0.388
3.950,233.785,0.388
3.967,233.674,0.388
3.983,233.563,0.388
4.000,233.451,0.388
4.017,233.340,0.388
4.033,233.228,0.388
4.050,233.117,0.388
4.067,233.005,0.388
4.083,232.894,0.388
4.100,232.782,0.388
4.117,232.671,0.388
4.133,232.559,0.388
4.150,232.448,0.388
4.167,232.336,0.388
4.183,232.224,0.388
4.200,232.113,0.388
4.217,232.001,0.388
4.233,231.890,0.388
4.250,231.778,0.388
4.267,231.667,0.388
4.283,231.555,0.388
4.300,231.444,0.388
4.317,231.332,0.388
4.333,231.221,0.388
4.350,231.109,0.388
4.367,230.997,0.388
4.383,230.886,0.388
4.400,230.775,0.388
4.417,230.663,0.388
4.433,230.552,0.388
4.450,230.440,0.388
4.467,230.329,0.388
4.483,230.218,0.388
4.500,230.107,0.388
4.517,229.995,0.388
4.533,229.884,0.388
4.550,229.773,0.388
4.567,229.662,0.388
4.583,229.550,0.388
4.600,229.439,0.388
4.617,229.328,0.388
4.633,229.217,0.388
4.650,229.105,0.388
4.667,228.994,0.388
4.683,228.883,0.388
4.700,228.772,0.388
4.717,228.660,0.388
4.733,228.549,0.388
4.750,228.438,0.388
4.767,228.327,0.388
4.783,228.216,0.388
4.800,228.104,0.388
4.817,227.993,0.388
4.833,227.882,0.388
4.850,227.771,0.388
4.867,227.659,0.388
4.883,227.548,0.388
4.900,227.437,0.388
4.917,227.325,0.388
4.933,227.214,0.388
4.950,227.102,0.388
4.967,226.991,0.388
4.983,226.880,0.388
5.000,226.768,0.388
5.017,226.657,0.388
5.033,226.546,0.388
5.050,226.435,0.388
5.067,226.323,0.388
5.083,226.212,0.388
5.100,226.101,0.388
5.117,225.990,0.388
5.133,225.878,0.388
5.150,225.767,0.388
5.167,225.656,0.388
5.183,225.545,0.388
5.200,225.434,0.388
5.217,225.322,0.388
5.233,225.211,0.388
5.250,225.100,0.388
5.267,224.989,0.388
5.283,224.877,0.388
5.300,224.766,0.388
5.317,224.655,0.388
5.333,224.543,0.388
5.350,224.432,0.388
5.367,224.321,0.388
5.383,224.210,0.388
5.400,224.098,0.388
5.417,223.987,0.388
5.433,223.876,0.388
5.450,223.764,0.388
5.467,223.653,0.388
5.483,223.542,0.388
5.500,223.430,0.388
5.517,223.319,0.388
5.533,223.208,0.388
5.550,223.096,0.388
5.567,222.985,0.388
5.583,222.873,0.388
5.600,222.762,0.388
5.617,222.651,0.388
5.633,222.539,0.388
5.650,222.428,0.388
5.667,222.316,0.388
5.683,222.205,0.388
5.700,222.093,0.388
5.717,221.982,0.388
5.733,221.871,0.388
5.750,221.759,0.388
5.767,221.648,0.388
5.783,221.536,0.388
5.800,221.425,0.388
5.817,221.313,0.388
5.833,221.201,0.388
5.850,221.090,0.388
5.867,220.978,0.388
5.883,220.867,0.388
5.900,220.755,0.388
5.917,220.644,0.388
5.933,220.532,0.388
5.950,220.421,0.388
5.967,220.309,0.388
5.983,220.197,0.388
6.000,220.086,0.388
6.017,219.974,0.388
6.033,219.863,0.388
6.050,219.751,0.388
6.067,219.640,0.388
6.083,219.528,0.388
6.100,219.417,0.388
6.117,219.305,0.388
6.133,219.193,0.388
6.150,219.082,0.388
6.167,218.970,0.388
6.183,218.859,0.388
6.200,218.747,0.388
6.217,218.636,0.388
6.233,218.525,0.388
6.250,218.413,0.388
6.267,218.302,0.388
6.283,218.191,0.388
6.300,218.079,0.388
6.317,217.968,0.388
6.333,217.857,0.388
6.350,217.745,0.388
6.367,217.634,0.388
6.383,217.522,0.388
6.400,217.411,0.388
6.417,217.299,0.388
6.433,217.188,0.388
6.450,217.077,0.388
6.467,216.966,0.388
6.483,216.855,0.388
6.500,216.743,0.388
6.517,216.632,0.388
6.533,216.521,0.388
6.550,216.409,0.388
6.567,216.298,0.388
6.583,216.186,0.388
6.600,216.075,0.388
6.617,215.963,0.388
6.633,215.852,0.388
6.650,215.741,0.388
6.667,215.629,0.388
6.683,215.518,0.388
