# Frequency,Velocity,Velstd 
#  coords,(12.8, 21.22),(0.45, -0.08000000000000007)
2.000,275.136,0.769
2.017,274.454,0.409
2.033,273.781,0.402
2.050,273.116,0.396
2.067,272.459,0.390
2.083,271.810,0.388
2.100,271.169,0.388
2.117,270.535,0.388
2.133,269.909,0.388
2.150,269.290,0.388
2.167,268.678,0.388
2.183,268.074,0.388
2.200,267.476,0.388
2.217,266.884,0.388
2.233,266.300,0.388
2.250,265.722,0.388
2.267,265.150,0.388
2.283,264.584,0.388
2.300,264.025,0.388
2.317,263.471,0.388
2.333,262.924,0.388
2.350,262.382,0.388
2.367,261.846,0.388
2.383,261.316,0.388
2.400,260.791,0.388
2.417,260.272,0.388
2.433,259.758,0.388
2.450,259.249,0.388
2.467,258.745,0.388
2.483,258.247,0.388
2.500,257.753,0.388
2.517,257.265,0.388
2.533,256.781,0.388
2.550,256.302,0.388
2.567,255.828,0.388
2.583,255.359,0.388
2.600,254.894,0.388
2.617,254.433,0.388
2.633,253.977,0.388
2.650,253.525,0.388
2.667,253.077,0.388
2.683,252.634,0.388
2.700,252.195,0.388
2.717,251.760,0.388
2.733,251.328,0.388
2.750,250.901,0.388
2.767,250.478,0.388
2.783,250.058,0.388
2.800,249.642,0.388
2.817,249.230,0.388
2.833,248.821,0.388
2.850,248.416,0.388
2.867,248.015,0.388
2.883,247.617,0.388
2.900,247.222,0.388
2.917,246.831,0.388
2.933,246.443,0.388
2.950,246.058,0.388
2.967,245.677,0.388
2.983,245.299,0.388
3.000,244.924,0.388
3.017,244.552,0.388
3.033,244.183,0.388
3.050,243.817,0.388
3.067,243.455,0.388
3.083,243.095,0.388
3.100,242.738,0.388
3.117,242.384,0.388
3.133,242.032,0.388
3.150,241.684,0.388
3.167,241.338,0.388
3.183,240.995,0.388
3.200,240.654,0.388
3.217,240.316,0.388
3.233,239.981,0.388
3.250,239.649,0.388
3.267,239.319,0.388
3.283,238.991,0.388
3.300,238.666,0.388
3.317,238.343,0.388
3.333,238.023,0.388
3.350,237.704,0.388
3.367,237.389,0.388
3.383,237.076,0.388
3.400,236.765,0.388
3.417,236.456,0.388
3.433,236.150,0.388
3.450,235.846,0.388
3.467,235.544,0.388
3.483,235.244,0.388
3.500,234.947,0.388
3.517,234.651,0.388
3.533,234.357,0.388
3.550,234.066,0.388
3.567,233.776,0.388
3.583,233.489,0.388
3.600,233.204,0.388
3.617,232.921,0.388
3.633,232.639,0.388
3.650,232.360,0.388
3.667,232.083,0.388
3.683,231.807,0.388
3.700,231.533,0.388
3.717,231.262,0.388
3.733,230.992,0.388
3.750,230.724,0.388
3.767,230.457,0.388
3.783,230.193,0.388
3.800,229.930,0.388
3.817,229.669,0.388
3.833,229.409,0.388
3.850,229.151,0.388
3.867,228.895,0.388
3.883,228.640,0.388
3.900,228.388,0.388
3.917,228.136,0.388
3.933,227.887,0.388
3.950,227.639,0.388
3.967,227.392,0.388
3.983,227.147,0.388
4.000,226.904,0.388
4.017,226.662,0.388
4.033,226.422,0.388
4.050,226.183,0.388
4.067,225.946,0.388
4.083,225.710,0.388
4.100,225.476,0.388
4.117,225.243,0.388
4.133,225.011,0.388
4.150,224.781,0.388
4.167,224.552,0.388
4.183,224.324,0.388
4.200,224.097,0.388
4.217,223.873,0.388
4.233,223.649,0.388
4.250,223.427,0.388
4.267,223.206,0.388
4.283,222.986,0.388
4.300,222.768,0.388
4.317,222.551,0.388
4.333,222.335,0.388
4.350,222.121,0.388
4.367,221.907,0.388
4.383,221.695,0.388
4.400,221.484,0.388
4.417,221.274,0.388
4.433,221.065,0.388
4.450,220.858,0.388
4.467,220.652,0.388
4.483,220.447,0.388
4.500,220.243,0.388
4.517,220.041,0.388
4.533,219.839,0.388
4.550,219.639,0.388
4.567,219.439,0.388
4.583,219.241,0.388
4.600,219.044,0.388
4.617,218.848,0.388
4.633,218.653,0.388
4.650,218.459,0.388
4.667,218.266,0.388
4.683,218.074,0.388
4.700,217.884,0.388
4.717,217.694,0.388
4.733,217.506,0.388
4.750,217.318,0.388
4.767,217.131,0.388
4.783,216.946,0.388
4.800,216.761,0.388
4.817,216.577,0.388
4.833,216.394,0.388
4.850,216.212,0.388
4.867,216.031,0.388
4.883,215.851,0.388
4.900,215.672,0.388
4.917,215.494,0.388
4.933,215.317,0.388
4.950,215.140,0.388
4.967,214.965,0.388
4.983,214.790,0.388
5.000,214.617,0.388
5.017,214.444,0.388
5.033,214.272,0.388
5.050,214.101,0.388
5.067,213.930,0.388
5.083,213.761,0.388
5.100,213.592,0.388
5.117,213.424,0.388
5.133,213.257,0.388
5.150,213.091,0.388
5.167,212.926,0.388
5.183,212.761,0.388
5.200,212.597,0.388
5.217,212.434,0.388
5.233,212.272,0.388
5.250,212.111,0.388
5.267,211.950,0.388
5.283,211.790,0.388
5.300,211.631,0.388
5.317,211.472,0.388
5.333,211.315,0.388
5.350,211.158,0.388
5.367,211.002,0.388
5.383,210.846,0.388
5.400,210.692,0.388
5.417,210.538,0.388
5.433,210.385,0.388
5.450,210.232,0.388
5.467,210.080,0.388
5.483,209.929,0.388
5.500,209.779,0.388
5.517,209.629,0.388
5.533,209.480,0.388
5.550,209.331,0.388
5.567,209.184,0.388
5.583,209.037,0.388
5.600,208.890,0.388
5.617,208.744,0.388
5.633,208.599,0.388
5.650,208.455,0.388
5.667,208.311,0.388
5.683,208.168,0.388
5.700,208.025,0.388
5.717,207.883,0.388
5.733,207.742,0.388
5.750,207.601,0.388
5.767,207.461,0.388
5.783,207.321,0.388
5.800,207.183,0.388
5.817,207.044,0.388
5.833,206.907,0.388
5.850,206.770,0.388
5.867,206.633,0.388
5.883,206.497,0.388
5.900,206.362,0.388
5.917,206.227,0.388
5.933,206.093,0.388
5.950,205.959,0.388
5.967,205.826,0.388
5.983,205.694,0.388
6.000,205.562,0.388
6.017,205.430,0.388
6.033,205.299,0.388
6.050,205.169,0.388
6.067,205.039,0.388
6.083,204.909,0.388
6.100,204.780,0.388
6.117,204.651,0.388
6.133,204.523,0.388
6.150,204.396,0.388
6.167,204.270,0.388
6.183,204.144,0.388
6.200,204.019,0.388
6.217,203.894,0.388
6.233,203.769,0.388
6.250,203.645,0.388
6.267,203.521,0.388
6.283,203.397,0.388
6.300,203.274,0.388
6.317,203.152,0.388
6.333,203.030,0.388
6.350,202.909,0.388
6.367,202.788,0.388
6.383,202.668,0.388
6.400,202.549,0.388
6.417,202.430,0.388
6.433,202.311,0.388
6.450,202.193,0.388
6.467,202.075,0.388
6.483,201.957,0.388
6.500,201.840,0.388
6.517,201.723,0.388
6.533,201.607,0.388
6.550,201.491,0.388
6.567,201.376,0.388
6.583,201.261,0.388
6.600,201.147,0.388
6.617,201.034,0.388
6.633,200.920,0.388
6.650,200.807,0.388
6.667,200.695,0.388
6.683,200.583,0.388
6.700,200.472,0.388
6.717,200.361,0.388
6.733,200.250,0.388
6.750,200.139,0.388
6.767,200.029,0.388
6.783,199.919,0.388
6.800,199.809,0.388
6.817,199.699,0.388
6.833,199.590,0.388
6.850,199.481,0.388
6.867,199.373,0.388
6.883,199.265,0.388
6.900,199.158,0.388
6.917,199.051,0.388
6.933,198.945,0.388
6.950,198.839,0.388
6.967,198.733,0.388
6.983,198.627,0.388
7.000,198.522,0.388
7.017,198.417,0.388
7.033,198.313,0.388
7.050,198.210,0.388
7.067,198.107,0.388
7.083,198.004,0.388
7.100,197.901,0.388
7.117,197.797,0.388
7.133,197.695,0.388
7.150,197.592,0.388
7.167,197.490,0.388
7.183,197.389,0.388
7.200,197.288,0.388
7.217,197.188,0.388
7.233,197.088,0.388
7.250,196.988,0.388
7.267,196.889,0.388
7.283,196.790,0.388
7.300,196.692,0.388
7.317,196.593,0.388
7.333,196.495,0.388
7.350,196.397,0.388
7.367,196.300,0.388
7.383,196.203,0.388
7.400,196.107,0.388
7.417,196.010,0.388
7.433,195.914,0.388
7.450,195.819,0.388
7.467,195.723,0.388
7.483,195.628,0.388
7.500,195.533,0.388
7.517,195.439,0.388
7.533,195.345,0.388
7.550,195.251,0.388
7.567,195.158,0.388
7.583,195.065,0.388
7.600,194.973,0.388
7.617,194.880,0.388
7.633,194.788,0.388
7.650,194.696,0.388
7.667,194.605,0.388
7.683,194.514,0.388
7.700,194.423,0.388
7.717,194.332,0.388
7.733,194.243,0.388
7.750,194.153,0.388
7.767,194.064,0.388
7.783,193.975,0.388
7.800,193.885,0.388
7.817,193.796,0.388
