# Frequency,Velocity,Velstd 
#  coords,(12.8, 21.22),(24.15, 11.84)
5.500,228.245,0.769
5.517,227.965,0.409
5.533,227.686,0.402
5.550,227.408,0.396
5.567,227.132,0.390
5.583,226.857,0.388
5.600,226.583,0.388
5.617,226.310,0.388
5.633,226.038,0.388
5.650,225.768,0.388
5.667,225.499,0.388
5.683,225.231,0.388
5.700,224.964,0.388
5.717,224.699,0.388
5.733,224.434,0.388
5.750,224.171,0.388
5.767,223.909,0.388
5.783,223.648,0.388
5.800,223.388,0.388
5.817,223.130,0.388
5.833,222.872,0.388
5.850,222.615,0.388
5.867,222.359,0.388
5.883,222.104,0.388
5.900,221.851,0.388
5.917,221.598,0.388
5.933,221.347,0.388
5.950,221.098,0.388
5.967,220.849,0.388
5.983,220.601,0.388
6.000,220.354,0.388
6.017,220.108,0.388
6.033,219.863,0.388
6.050,219.620,0.388
6.067,219.377,0.388
6.083,219.135,0.388
6.100,218.894,0.388
6.117,218.654,0.388
6.133,218.415,0.388
6.150,218.177,0.388
6.167,217.941,0.388
6.183,217.705,0.388
6.200,217.470,0.388
6.217,217.236,0.388
6.233,217.003,0.388
6.250,216.771,0.388
6.267,216.540,0.388
6.283,216.311,0.388
6.300,216.082,0.388
6.317,215.853,0.388
6.333,215.626,0.388
6.350,215.400,0.388
6.367,215.174,0.388
6.383,214.949,0.388
6.400,214.726,0.388
6.417,214.503,0.388
6.433,214.281,0.388
6.450,214.059,0.388
6.467,213.839,0.388
6.483,213.620,0.388
6.500,213.401,0.388
6.517,213.182,0.388
6.533,212.965,0.388
6.550,212.749,0.388
6.567,212.533,0.388
6.583,212.318,0.388
6.600,212.104,0.388
6.617,211.891,0.388
6.633,211.678,0.388
6.650,211.467,0.388
6.667,211.256,0.388
6.683,211.046,0.388
6.700,210.837,0.388
6.717,210.628,0.388
6.733,210.420,0.388
6.750,210.213,0.388
6.767,210.007,0.388
6.783,209.801,0.388
6.800,209.597,0.388
6.817,209.393,0.388
6.833,209.189,0.388
6.850,208.987,0.388
6.867,208.785,0.388
6.883,208.584,0.388
6.900,208.384,0.388
6.917,208.184,0.388
6.933,207.985,0.388
6.950,207.787,0.388
6.967,207.589,0.388
6.983,207.392,0.388
7.000,207.196,0.388
7.017,207.001,0.388
7.033,206.806,0.388
7.050,206.612,0.388
7.067,206.418,0.388
7.083,206.225,0.388
7.100,206.033,0.388
7.117,205.842,0.388
7.133,205.651,0.388
7.150,205.461,0.388
7.167,205.272,0.388
7.183,205.083,0.388
7.200,204.895,0.388
7.217,204.708,0.388
7.233,204.521,0.388
7.250,204.335,0.388
7.267,204.149,0.388
7.283,203.965,0.388
7.300,203.781,0.388
7.317,203.597,0.388
7.333,203.414,0.388
7.350,203.232,0.388
7.367,203.050,0.388
7.383,202.869,0.388
7.400,202.689,0.388
7.417,202.509,0.388
7.433,202.330,0.388
7.450,202.151,0.388
7.467,201.973,0.388
7.483,201.796,0.388
7.500,201.619,0.388
7.517,201.443,0.388
7.533,201.267,0.388
7.550,201.092,0.388
7.567,200.918,0.388
7.583,200.744,0.388
7.600,200.570,0.388
7.617,200.398,0.388
7.633,200.225,0.388
7.650,200.054,0.388
7.667,199.882,0.388
7.683,199.712,0.388
7.700,199.542,0.388
7.717,199.372,0.388
7.733,199.203,0.388
7.750,199.035,0.388
7.767,198.867,0.388
7.783,198.700,0.388
7.800,198.533,0.388
7.817,198.367,0.388
7.833,198.201,0.388
7.850,198.036,0.388
7.867,197.871,0.388
7.883,197.707,0.388
7.900,197.543,0.388
7.917,197.380,0.388
7.933,197.217,0.388
7.950,197.055,0.388
7.967,196.893,0.388
7.983,196.732,0.388
8.000,196.571,0.388
8.017,196.411,0.388
8.033,196.252,0.388
8.050,196.093,0.388
8.067,195.934,0.388
8.083,195.776,0.388
8.100,195.618,0.388
8.117,195.461,0.388
8.133,195.305,0.388
8.150,195.149,0.388
8.167,194.993,0.388
8.183,194.838,0.388
8.200,194.683,0.388
8.217,194.529,0.388
8.233,194.375,0.388
8.250,194.222,0.388
8.267,194.069,0.388
8.283,193.916,0.388
8.300,193.765,0.388
8.317,193.613,0.388
8.333,193.462,0.388
8.350,193.312,0.388
8.367,193.162,0.388
8.383,193.012,0.388
8.400,192.863,0.388
8.417,192.714,0.388
8.433,192.566,0.388
8.450,192.418,0.388
8.467,192.271,0.388
8.483,192.124,0.388
8.500,191.977,0.388
8.517,191.831,0.388
8.533,191.685,0.388
8.550,191.540,0.388
8.567,191.395,0.388
8.583,191.250,0.388
8.600,191.106,0.388
8.617,190.962,0.388
8.633,190.819,0.388
8.650,190.676,0.388
8.667,190.534,0.388
8.683,190.392,0.388
8.700,190.251,0.388
8.717,190.110,0.388
8.733,189.969,0.388
8.750,189.829,0.388
8.767,189.689,0.388
8.783,189.549,0.388
8.800,189.410,0.388
8.817,189.272,0.388
8.833,189.134,0.388
8.850,188.996,0.388
8.867,188.859,0.388
8.883,188.722,0.388
8.900,188.585,0.388
8.917,188.449,0.388
8.933,188.313,0.388
8.950,188.177,0.388
8.967,188.042,0.388
8.983,187.907,0.388
9.000,187.772,0.388
9.017,187.638,0.388
9.033,187.505,0.388
9.050,187.371,0.388
9.067,187.239,0.388
9.083,187.106,0.388
9.100,186.974,0.388
9.117,186.843,0.388
9.133,186.711,0.388
9.150,186.580,0.388
9.167,186.450,0.388
9.183,186.320,0.388
9.200,186.190,0.388
9.217,186.060,0.388
9.233,185.931,0.388
9.250,185.802,0.388
9.267,185.673,0.388
9.283,185.545,0.388
9.300,185.418,0.388
9.317,185.290,0.388
9.333,185.163,0.388
9.350,185.036,0.388
9.367,184.909,0.388
9.383,184.784,0.388
9.400,184.658,0.388
9.417,184.533,0.388
9.433,184.408,0.388
9.450,184.284,0.388
9.467,184.160,0.388
9.483,184.036,0.388
9.500,183.913,0.388
9.517,183.790,0.388
9.533,183.666,0.388
9.550,183.543,0.388
9.567,183.421,0.388
9.583,183.299,0.388
9.600,183.177,0.388
9.617,183.055,0.388
9.633,182.934,0.388
9.650,182.813,0.388
9.667,182.693,0.388
9.683,182.572,0.388
9.700,182.452,0.388
9.717,182.332,0.388
9.733,182.213,0.388
9.750,182.094,0.388
9.767,181.975,0.388
9.783,181.856,0.388
9.800,181.738,0.388
9.817,181.620,0.388
9.833,181.503,0.388
9.850,181.386,0.388
9.867,181.269,0.388
9.883,181.153,0.388
9.900,181.036,0.388
9.917,180.920,0.388
9.933,180.804,0.388
9.950,180.689,0.388
9.967,180.573,0.388
9.983,180.458,0.388
10.000,180.343,0.388
10.017,180.229,0.388
10.033,180.114,0.388
10.050,180.001,0.388
10.067,179.887,0.388
10.083,179.774,0.388
10.100,179.661,0.388
10.117,179.548,0.388
10.133,179.436,0.388
10.150,179.323,0.388
10.167,179.212,0.388
10.183,179.100,0.388
10.200,178.989,0.388
10.217,178.878,0.388
10.233,178.767,0.388
10.250,178.657,0.388
10.267,178.547,0.388
10.283,178.437,0.388
10.300,178.327,0.388
10.317,178.217,0.388
10.333,178.107,0.388
10.350,177.998,0.388
10.367,177.888,0.388
10.383,177.779,0.388
10.400,177.670,0.388
10.417,177.561,0.388
10.433,177.453,0.388
10.450,177.345,0.388
10.467,177.237,0.388
10.483,177.130,0.388
10.500,177.022,0.388
10.517,176.916,0.388
10.533,176.809,0.388
10.550,176.702,0.388
10.567,176.596,0.388
10.583,176.490,0.388
10.600,176.385,0.388
10.617,176.279,0.388
10.633,176.174,0.388
10.650,176.069,0.388
10.667,175.964,0.388
10.683,175.859,0.388
10.700,175.755,0.388
10.717,175.651,0.388
10.733,175.547,0.388
10.750,175.444,0.388
10.767,175.340,0.388
10.783,175.237,0.388
10.800,175.135,0.388
10.817,175.032,0.388
10.833,174.930,0.388
10.850,174.827,0.388
10.867,174.725,0.388
10.883,174.623,0.388
10.900,174.523,0.388
10.917,174.423,0.388
10.933,174.323,0.388
10.950,174.223,0.388
10.967,174.123,0.388
10.983,174.023,0.388
11.000,173.923,0.388
11.017,173.824,0.388
11.033,173.725,0.388
11.050,173.625,0.388
11.067,173.527,0.388
11.083,173.428,0.388
11.100,173.330,0.388
11.117,173.232,0.388
11.133,173.135,0.388
11.150,173.038,0.388
11.167,172.940,0.388
11.183,172.843,0.388
11.200,172.746,0.388
11.217,172.649,0.388
11.233,172.553,0.388
11.250,172.456,0.388
11.267,172.360,0.388
11.283,172.264,0.388
11.300,172.169,0.388
11.317,172.073,0.388
11.333,171.978,0.388
11.350,171.883,0.388
11.367,171.788,0.388
11.383,171.693,0.388
11.400,171.599,0.388
11.417,171.505,0.388
11.433,171.411,0.388
11.450,171.317,0.388
11.467,171.224,0.388
11.483,171.131,0.388
11.500,171.038,0.388
11.517,170.945,0.388
11.533,170.853,0.388
11.550,170.760,0.388
11.567,170.668,0.388
11.583,170.576,0.388
11.600,170.484,0.388
11.617,170.393,0.388
11.633,170.302,0.388
11.650,170.211,0.388
11.667,170.120,0.388
11.683,170.029,0.388
11.700,169.939,0.388
11.717,169.849,0.388
11.733,169.759,0.388
11.750,169.669,0.388
11.767,169.579,0.388
11.783,169.490,0.388
