# Frequency,Velocity,Velstd 
#  coords,(24.15, -0.08000000000000007),(23.25, 23.759999999999998)
2.000,158.335,0.769
2.017,158.152,0.409
2.033,157.971,0.402
2.050,157.792,0.396
2.067,157.616,0.390
2.083,157.441,0.388
2.100,157.268,0.388
2.117,157.098,0.388
2.133,156.930,0.388
2.150,156.764,0.388
2.167,156.599,0.388
2.183,156.437,0.388
2.200,156.276,0.388
2.217,156.117,0.388
2.233,155.960,0.388
2.250,155.804,0.388
2.267,155.650,0.388
2.283,155.497,0.388
2.300,155.346,0.388
2.317,155.197,0.388
2.333,155.049,0.388
2.350,154.903,0.388
2.367,154.758,0.388
2.383,154.615,0.388
2.400,154.473,0.388
2.417,154.333,0.388
2.433,154.195,0.388
2.450,154.058,0.388
2.467,153.922,0.388
2.483,153.788,0.388
2.500,153.655,0.388
2.517,153.523,0.388
2.533,153.392,0.388
2.550,153.263,0.388
2.567,153.135,0.388
2.583,153.009,0.388
2.600,152.884,0.388
2.617,152.760,0.388
2.633,152.637,0.388
2.650,152.516,0.388
2.667,152.395,0.388
2.683,152.276,0.388
2.700,152.158,0.388
2.717,152.041,0.388
2.733,151.925,0.388
2.750,151.810,0.388
2.767,151.696,0.388
2.783,151.584,0.388
2.800,151.472,0.388
2.817,151.361,0.388
2.833,151.251,0.388
2.850,151.142,0.388
2.867,151.034,0.388
2.883,150.927,0.388
2.900,150.821,0.388
2.917,150.716,0.388
2.933,150.612,0.388
2.950,150.509,0.388
2.967,150.407,0.388
2.983,150.305,0.388
3.000,150.204,0.388
3.017,150.104,0.388
3.033,150.005,0.388
3.050,149.907,0.388
3.067,149.809,0.388
3.083,149.712,0.388
3.100,149.616,0.388
3.117,149.520,0.388
3.133,149.426,0.388
3.150,149.332,0.388
3.167,149.239,0.388
3.183,149.147,0.388
3.200,149.055,0.388
3.217,148.964,0.388
3.233,148.874,0.388
3.250,148.785,0.388
3.267,148.696,0.388
3.283,148.608,0.388
3.300,148.521,0.388
3.317,148.434,0.388
3.333,148.348,0.388
3.350,148.263,0.388
3.367,148.178,0.388
3.383,148.094,0.388
3.400,148.010,0.388
3.417,147.927,0.388
3.433,147.844,0.388
3.450,147.762,0.388
3.467,147.681,0.388
3.483,147.600,0.388
3.500,147.520,0.388
3.517,147.441,0.388
3.533,147.362,0.388
3.550,147.284,0.388
3.567,147.206,0.388
3.583,147.129,0.388
3.600,147.052,0.388
3.617,146.976,0.388
3.633,146.900,0.388
3.650,146.825,0.388
3.667,146.751,0.388
3.683,146.677,0.388
3.700,146.603,0.388
3.717,146.530,0.388
3.733,146.457,0.388
3.750,146.385,0.388
3.767,146.313,0.388
3.783,146.242,0.388
3.800,146.172,0.388
3.817,146.101,0.388
3.833,146.031,0.388
3.850,145.962,0.388
3.867,145.893,0.388
3.883,145.825,0.388
3.900,145.757,0.388
3.917,145.689,0.388
3.933,145.622,0.388
3.950,145.555,0.388
3.967,145.489,0.388
3.983,145.423,0.388
4.000,145.357,0.388
4.017,145.292,0.388
4.033,145.227,0.388
4.050,145.162,0.388
4.067,145.098,0.388
4.083,145.035,0.388
4.100,144.972,0.388
4.117,144.909,0.388
4.133,144.847,0.388
4.150,144.785,0.388
4.167,144.723,0.388
4.183,144.662,0.388
4.200,144.601,0.388
4.217,144.540,0.388
4.233,144.480,0.388
4.250,144.420,0.388
4.267,144.361,0.388
4.283,144.302,0.388
4.300,144.244,0.388
4.317,144.186,0.388
4.333,144.128,0.388
4.350,144.071,0.388
4.367,144.014,0.388
4.383,143.958,0.388
4.400,143.901,0.388
4.417,143.845,0.388
4.433,143.790,0.388
4.450,143.735,0.388
4.467,143.680,0.388
4.483,143.625,0.388
4.500,143.571,0.388
4.517,143.517,0.388
4.533,143.463,0.388
4.550,143.409,0.388
4.567,143.356,0.388
4.583,143.303,0.388
4.600,143.250,0.388
4.617,143.198,0.388
4.633,143.146,0.388
4.650,143.094,0.388
4.667,143.042,0.388
4.683,142.990,0.388
4.700,142.938,0.388
4.717,142.887,0.388
4.733,142.836,0.388
4.750,142.785,0.388
4.767,142.734,0.388
4.783,142.684,0.388
4.800,142.634,0.388
4.817,142.585,0.388
4.833,142.536,0.388
4.850,142.487,0.388
4.867,142.439,0.388
4.883,142.391,0.388
4.900,142.343,0.388
4.917,142.295,0.388
4.933,142.247,0.388
4.950,142.200,0.388
4.967,142.153,0.388
4.983,142.106,0.388
5.000,142.060,0.388
5.017,142.014,0.388
5.033,141.968,0.388
5.050,141.923,0.388
5.067,141.878,0.388
5.083,141.833,0.388
5.100,141.788,0.388
5.117,141.743,0.388
