# Frequency,Velocity,Velstd 
#  coords,(24.15, -0.08000000000000007),(12.8, 12.719999999999999)
5.000,306.573,0.769
5.017,306.533,0.409
5.033,306.493,0.402
5.050,306.453,0.396
5.067,306.413,0.390
5.083,306.373,0.388
5.100,306.333,0.388
5.117,306.293,0.388
5.133,306.253,0.388
5.150,306.213,0.388
5.167,306.173,0.388
5.183,306.133,0.388
5.200,306.093,0.388
5.217,306.053,0.388
5.233,306.013,0.388
5.250,305.973,0.388
5.267,305.933,0.388
5.283,305.893,0.388
5.300,305.853,0.388
5.317,305.813,0.388
5.333,305.772,0.388
5.350,305.732,0.388
5.367,305.692,0.388
5.383,305.652,0.388
5.400,305.612,0.388
5.417,305.572,0.388
5.433,305.532,0.388
5.450,305.492,0.388
5.467,305.452,0.388
5.483,305.412,0.388
5.500,305.372,0.388
5.517,305.332,0.388
5.533,305.291,0.388
5.550,305.251,0.388
5.567,305.211,0.388
5.583,305.171,0.388
5.600,305.131,0.388
5.617,305.091,0.388
5.633,305.051,0.388
5.650,305.011,0.388
5.667,304.971,0.388
5.683,304.931,0.388
5.700,304.891,0.388
5.717,304.851,0.388
5.733,304.811,0.388
5.750,304.770,0.388
5.767,304.730,0.388
5.783,304.690,0.388
5.800,304.650,0.388
5.817,304.610,0.388
5.833,304.570,0.388
5.850,304.530,0.388
5.867,304.490,0.388
5.883,304.450,0.388
5.900,304.410,0.388
5.917,304.370,0.388
5.933,304.329,0.388
5.950,304.289,0.388
5.967,304.249,0.388
5.983,304.209,0.388
6.000,304.169,0.388
6.017,304.129,0.388
6.033,304.089,0.388
6.050,304.049,0.388
6.067,304.010,0.388
6.083,303.970,0.388
6.100,303.930,0.388
6.117,303.889,0.388
6.133,303.849,0.388
6.150,303.809,0.388
6.167,303.769,0.388
6.183,303.729,0.388
6.200,303.688,0.388
6.217,303.648,0.388
6.233,303.608,0.388
6.250,303.568,0.388
6.267,303.528,0.388
6.283,303.488,0.388
6.300,303.448,0.388
6.317,303.408,0.388
6.333,303.368,0.388
6.350,303.328,0.388
6.367,303.288,0.388
6.383,303.247,0.388
6.400,303.207,0.388
6.417,303.167,0.388
6.433,303.127,0.388
6.450,303.087,0.388
6.467,303.047,0.388
6.483,303.007,0.388
6.500,302.967,0.388
6.517,302.926,0.388
6.533,302.886,0.388
6.550,302.845,0.388
6.567,302.805,0.388
6.583,302.765,0.388
6.600,302.724,0.388
6.617,302.684,0.388
6.633,302.644,0.388
6.650,302.603,0.388
6.667,302.563,0.388
6.683,302.523,0.388
6.700,302.482,0.388
6.717,302.442,0.388
6.733,302.401,0.388
6.750,302.361,0.388
6.767,302.320,0.388
6.783,302.280,0.388
6.800,302.240,0.388
6.817,302.199,0.388
6.833,302.159,0.388
6.850,302.119,0.388
6.867,302.078,0.388
6.883,302.038,0.388
6.900,301.997,0.388
6.917,301.957,0.388
6.933,301.916,0.388
6.950,301.876,0.388
6.967,301.836,0.388
6.983,301.796,0.388
7.000,301.756,0.388
7.017,301.716,0.388
7.033,301.676,0.388
7.050,301.635,0.388
7.067,301.595,0.388
7.083,301.554,0.388
7.100,301.514,0.388
7.117,301.473,0.388
7.133,301.433,0.388
7.150,301.393,0.388
7.167,301.353,0.388
7.183,301.312,0.388
7.200,301.272,0.388
7.217,301.232,0.388
7.233,301.191,0.388
7.250,301.151,0.388
7.267,301.111,0.388
7.283,301.070,0.388
7.300,301.030,0.388
7.317,300.990,0.388
7.333,300.949,0.388
7.350,300.909,0.388
7.367,300.869,0.388
7.383,300.829,0.388
7.400,300.788,0.388
7.417,300.748,0.388
7.433,300.708,0.388
7.450,300.668,0.388
7.467,300.627,0.388
7.483,300.587,0.388
7.500,300.547,0.388
7.517,300.507,0.388
7.533,300.467,0.388
7.550,300.426,0.388
7.567,300.386,0.388
7.583,300.346,0.388
7.600,300.306,0.388
7.617,300.266,0.388
7.633,300.225,0.388
7.650,300.185,0.388
7.667,300.145,0.388
7.683,300.105,0.388
7.700,300.064,0.388
7.717,300.024,0.388
7.733,299.983,0.388
7.750,299.942,0.388
7.767,299.902,0.388
7.783,299.862,0.388
7.800,299.821,0.388
7.817,299.781,0.388
7.833,299.741,0.388
7.850,299.701,0.388
7.867,299.661,0.388
7.883,299.621,0.388
7.900,299.580,0.388
7.917,299.540,0.388
7.933,299.500,0.388
7.950,299.459,0.388
7.967,299.419,0.388
7.983,299.378,0.388
8.000,299.338,0.388
8.017,299.297,0.388
8.033,299.257,0.388
8.050,299.217,0.388
8.067,299.177,0.388
8.083,299.137,0.388
8.100,299.097,0.388
8.117,299.056,0.388
8.133,299.016,0.388
8.150,298.976,0.388
8.167,298.936,0.388
8.183,298.896,0.388
8.200,298.856,0.388
8.217,298.816,0.388
8.233,298.776,0.388
8.250,298.736,0.388
8.267,298.697,0.388
8.283,298.657,0.388
8.300,298.617,0.388
8.317,298.577,0.388
8.333,298.537,0.388
8.350,298.497,0.388
8.367,298.457,0.388
8.383,298.417,0.388
8.400,298.377,0.388
8.417,298.337,0.388
8.433,298.298,0.388
8.450,298.258,0.388
8.467,298.218,0.388
8.483,298.178,0.388
8.500,298.138,0.388
