# Frequency,Velocity,Velstd 
#  coords,(23.25, 23.759999999999998),(0.45, -0.08000000000000007)
2.000,251.378,0.769
2.017,250.902,0.409
2.033,250.433,0.402
2.050,249.969,0.396
2.067,249.510,0.390
2.083,249.058,0.388
2.100,248.610,0.388
2.117,248.168,0.388
2.133,247.732,0.388
2.150,247.300,0.388
2.167,246.873,0.388
2.183,246.451,0.388
2.200,246.034,0.388
2.217,245.621,0.388
2.233,245.214,0.388
2.250,244.810,0.388
2.267,244.412,0.388
2.283,244.017,0.388
2.300,243.627,0.388
2.317,243.241,0.388
2.333,242.859,0.388
2.350,242.481,0.388
2.367,242.107,0.388
2.383,241.736,0.388
2.400,241.370,0.388
2.417,241.007,0.388
2.433,240.648,0.388
2.450,240.293,0.388
2.467,239.941,0.388
2.483,239.593,0.388
2.500,239.249,0.388
2.517,238.908,0.388
2.533,238.570,0.388
2.550,238.235,0.388
2.567,237.904,0.388
2.583,237.576,0.388
2.600,237.252,0.388
2.617,236.930,0.388
2.633,236.612,0.388
2.650,236.297,0.388
2.667,235.984,0.388
2.683,235.675,0.388
2.700,235.368,0.388
2.717,235.065,0.388
2.733,234.764,0.388
2.750,234.465,0.388
2.767,234.170,0.388
2.783,233.877,0.388
2.800,233.587,0.388
2.817,233.299,0.388
2.833,233.014,0.388
2.850,232.732,0.388
2.867,232.452,0.388
2.883,232.175,0.388
2.900,231.900,0.388
2.917,231.627,0.388
2.933,231.357,0.388
2.950,231.089,0.388
2.967,230.823,0.388
2.983,230.559,0.388
3.000,230.297,0.388
3.017,230.038,0.388
3.033,229.781,0.388
3.050,229.526,0.388
3.067,229.274,0.388
3.083,229.023,0.388
3.100,228.774,0.388
3.117,228.527,0.388
3.133,228.283,0.388
3.150,228.040,0.388
3.167,227.799,0.388
3.183,227.560,0.388
3.200,227.323,0.388
3.217,227.088,0.388
3.233,226.854,0.388
3.250,226.623,0.388
3.267,226.393,0.388
3.283,226.165,0.388
3.300,225.938,0.388
3.317,225.713,0.388
3.333,225.490,0.388
3.350,225.269,0.388
3.367,225.049,0.388
3.383,224.831,0.388
3.400,224.614,0.388
3.417,224.399,0.388
3.433,224.186,0.388
3.450,223.974,0.388
3.467,223.763,0.388
3.483,223.554,0.388
3.500,223.347,0.388
3.517,223.141,0.388
3.533,222.937,0.388
3.550,222.734,0.388
3.567,222.532,0.388
3.583,222.332,0.388
3.600,222.133,0.388
3.617,221.936,0.388
3.633,221.740,0.388
3.650,221.545,0.388
3.667,221.351,0.388
3.683,221.159,0.388
3.700,220.968,0.388
3.717,220.779,0.388
3.733,220.591,0.388
3.750,220.404,0.388
3.767,220.218,0.388
3.783,220.033,0.388
3.800,219.850,0.388
3.817,219.667,0.388
3.833,219.486,0.388
3.850,219.306,0.388
3.867,219.128,0.388
3.883,218.950,0.388
3.900,218.774,0.388
3.917,218.598,0.388
3.933,218.424,0.388
3.950,218.251,0.388
3.967,218.079,0.388
3.983,217.908,0.388
4.000,217.739,0.388
4.017,217.570,0.388
4.033,217.402,0.388
4.050,217.236,0.388
4.067,217.070,0.388
4.083,216.906,0.388
4.100,216.742,0.388
4.117,216.580,0.388
4.133,216.418,0.388
4.150,216.258,0.388
4.167,216.098,0.388
4.183,215.939,0.388
4.200,215.782,0.388
4.217,215.625,0.388
4.233,215.469,0.388
4.250,215.314,0.388
4.267,215.160,0.388
4.283,215.007,0.388
4.300,214.855,0.388
4.317,214.704,0.388
4.333,214.554,0.388
4.350,214.404,0.388
4.367,214.255,0.388
4.383,214.107,0.388
4.400,213.960,0.388
4.417,213.814,0.388
4.433,213.669,0.388
4.450,213.524,0.388
4.467,213.381,0.388
4.483,213.238,0.388
4.500,213.096,0.388
4.517,212.955,0.388
4.533,212.815,0.388
4.550,212.675,0.388
4.567,212.536,0.388
4.583,212.399,0.388
4.600,212.261,0.388
4.617,212.125,0.388
4.633,211.989,0.388
4.650,211.854,0.388
4.667,211.720,0.388
4.683,211.587,0.388
4.700,211.454,0.388
4.717,211.322,0.388
4.733,211.190,0.388
4.750,211.060,0.388
4.767,210.929,0.388
4.783,210.800,0.388
4.800,210.672,0.388
4.817,210.544,0.388
4.833,210.416,0.388
4.850,210.290,0.388
4.867,210.164,0.388
4.883,210.039,0.388
4.900,209.915,0.388
4.917,209.791,0.388
4.933,209.668,0.388
4.950,209.546,0.388
4.967,209.423,0.388
4.983,209.301,0.388
5.000,209.180,0.388
5.017,209.060,0.388
5.033,208.940,0.388
5.050,208.822,0.388
5.067,208.703,0.388
5.083,208.586,0.388
5.100,208.469,0.388
5.117,208.352,0.388
5.133,208.236,0.388
5.150,208.121,0.388
5.167,208.006,0.388
5.183,207.893,0.388
5.200,207.779,0.388
5.217,207.666,0.388
5.233,207.553,0.388
5.250,207.441,0.388
5.267,207.329,0.388
5.283,207.218,0.388
5.300,207.108,0.388
5.317,206.998,0.388
5.333,206.888,0.388
5.350,206.779,0.388
5.367,206.671,0.388
5.383,206.563,0.388
5.400,206.455,0.388
5.417,206.348,0.388
5.433,206.241,0.388
5.450,206.135,0.388
5.467,206.029,0.388
5.483,205.923,0.388
5.500,205.818,0.388
5.517,205.713,0.388
5.533,205.609,0.388
5.550,205.505,0.388
5.567,205.401,0.388
5.583,205.298,0.388
5.600,205.196,0.388
5.617,205.094,0.388
5.633,204.993,0.388
5.650,204.892,0.388
5.667,204.792,0.388
5.683,204.692,0.388
5.700,204.592,0.388
5.717,204.493,0.388
5.733,204.395,0.388
5.750,204.297,0.388
5.767,204.199,0.388
5.783,204.102,0.388
5.800,204.005,0.388
5.817,203.908,0.388
5.833,203.812,0.388
5.850,203.716,0.388
5.867,203.621,0.388
5.883,203.526,0.388
5.900,203.431,0.388
5.917,203.337,0.388
5.933,203.242,0.388
5.950,203.148,0.388
5.967,203.055,0.388
5.983,202.961,0.388
6.000,202.868,0.388
6.017,202.775,0.388
6.033,202.683,0.388
6.050,202.591,0.388
6.067,202.500,0.388
6.083,202.409,0.388
6.100,202.319,0.388
6.117,202.229,0.388
6.133,202.139,0.388
6.150,202.049,0.388
6.167,201.960,0.388
6.183,201.872,0.388
6.200,201.783,0.388
6.217,201.695,0.388
6.233,201.607,0.388
6.250,201.519,0.388
6.267,201.432,0.388
6.283,201.345,0.388
6.300,201.258,0.388
6.317,201.172,0.388
6.333,201.086,0.388
6.350,201.000,0.388
6.367,200.915,0.388
6.383,200.830,0.388
6.400,200.746,0.388
6.417,200.662,0.388
6.433,200.578,0.388
6.450,200.495,0.388
6.467,200.411,0.388
6.483,200.329,0.388
6.500,200.246,0.388
6.517,200.164,0.388
6.533,200.082,0.388
6.550,200.000,0.388
6.567,199.918,0.388
6.583,199.837,0.388
6.600,199.756,0.388
6.617,199.676,0.388
6.633,199.596,0.388
6.650,199.516,0.388
6.667,199.437,0.388
6.683,199.358,0.388
6.700,199.279,0.388
6.717,199.200,0.388
6.733,199.122,0.388
6.750,199.044,0.388
6.767,198.966,0.388
6.783,198.889,0.388
6.800,198.812,0.388
6.817,198.735,0.388
6.833,198.659,0.388
6.850,198.583,0.388
6.867,198.507,0.388
6.883,198.432,0.388
6.900,198.356,0.388
6.917,198.281,0.388
6.933,198.207,0.388
6.950,198.132,0.388
6.967,198.058,0.388
6.983,197.985,0.388
7.000,197.911,0.388
7.017,197.838,0.388
7.033,197.766,0.388
7.050,197.693,0.388
7.067,197.621,0.388
7.083,197.549,0.388
7.100,197.477,0.388
7.117,197.406,0.388
7.133,197.335,0.388
7.150,197.264,0.388
7.167,197.193,0.388
7.183,197.123,0.388
7.200,197.053,0.388
7.217,196.983,0.388
7.233,196.914,0.388
7.250,196.844,0.388
7.267,196.775,0.388
7.283,196.707,0.388
7.300,196.639,0.388
7.317,196.572,0.388
7.333,196.504,0.388
7.350,196.437,0.388
7.367,196.370,0.388
7.383,196.304,0.388
7.400,196.238,0.388
7.417,196.172,0.388
7.433,196.106,0.388
7.450,196.041,0.388
7.467,195.976,0.388
7.483,195.911,0.388
7.500,195.846,0.388
7.517,195.781,0.388
