# Frequency,Velocity,Velstd 
#  coords,(12.8, 21.22),(25.6, -12.0)
2.800,296.732,0.769
2.817,296.025,0.409
2.833,295.324,0.402
2.850,294.630,0.396
2.867,293.941,0.390
2.883,293.259,0.388
2.900,292.582,0.388
2.917,291.912,0.388
2.933,291.247,0.388
2.950,290.587,0.388
2.967,289.933,0.388
2.983,289.285,0.388
3.000,288.642,0.388
3.017,288.004,0.388
3.033,287.371,0.388
3.050,286.744,0.388
3.067,286.122,0.388
3.083,285.505,0.388
3.100,284.893,0.388
3.117,284.286,0.388
3.133,283.683,0.388
3.150,283.086,0.388
3.167,282.493,0.388
3.183,281.905,0.388
3.200,281.322,0.388
3.217,280.743,0.388
3.233,280.168,0.388
3.250,279.598,0.388
3.267,279.033,0.388
3.283,278.471,0.388
3.300,277.914,0.388
3.317,277.361,0.388
3.333,276.812,0.388
3.350,276.268,0.388
3.367,275.727,0.388
3.383,275.190,0.388
3.400,274.658,0.388
3.417,274.129,0.388
3.433,273.604,0.388
3.450,273.083,0.388
3.467,272.566,0.388
3.483,272.052,0.388
3.500,271.542,0.388
3.517,271.036,0.388
3.533,270.533,0.388
3.550,270.034,0.388
3.567,269.539,0.388
3.583,269.047,0.388
3.600,268.558,0.388
3.617,268.072,0.388
3.633,267.590,0.388
3.650,267.112,0.388
3.667,266.636,0.388
3.683,266.164,0.388
3.700,265.695,0.388
3.717,265.229,0.388
3.733,264.766,0.388
3.750,264.306,0.388
3.767,263.850,0.388
3.783,263.396,0.388
3.800,262.946,0.388
3.817,262.498,0.388
3.833,262.053,0.388
3.850,261.611,0.388
3.867,261.172,0.388
3.883,260.736,0.388
3.900,260.302,0.388
3.917,259.872,0.388
3.933,259.444,0.388
3.950,259.019,0.388
3.967,258.597,0.388
3.983,258.177,0.388
4.000,257.760,0.388
4.017,257.345,0.388
4.033,256.933,0.388
4.050,256.524,0.388
4.067,256.117,0.388
4.083,255.713,0.388
4.100,255.311,0.388
4.117,254.911,0.388
4.133,254.514,0.388
4.150,254.120,0.388
4.167,253.728,0.388
4.183,253.338,0.388
4.200,252.950,0.388
4.217,252.565,0.388
4.233,252.182,0.388
4.250,251.801,0.388
4.267,251.423,0.388
4.283,251.046,0.388
4.300,250.672,0.388
4.317,250.300,0.388
4.333,249.930,0.388
4.350,249.563,0.388
4.367,249.197,0.388
4.383,248.834,0.388
4.400,248.472,0.388
4.417,248.113,0.388
4.433,247.755,0.388
4.450,247.400,0.388
4.467,247.047,0.388
4.483,246.695,0.388
4.500,246.346,0.388
4.517,245.998,0.388
4.533,245.652,0.388
4.550,245.309,0.388
4.567,244.967,0.388
4.583,244.627,0.388
4.600,244.289,0.388
4.617,243.952,0.388
4.633,243.618,0.388
4.650,243.285,0.388
4.667,242.954,0.388
4.683,242.625,0.388
4.700,242.298,0.388
4.717,241.972,0.388
4.733,241.648,0.388
4.750,241.326,0.388
4.767,241.005,0.388
4.783,240.686,0.388
4.800,240.369,0.388
4.817,240.054,0.388
4.833,239.740,0.388
4.850,239.427,0.388
4.867,239.117,0.388
4.883,238.807,0.388
4.900,238.500,0.388
4.917,238.194,0.388
4.933,237.890,0.388
4.950,237.587,0.388
4.967,237.285,0.388
4.983,236.986,0.388
5.000,236.687,0.388
5.017,236.390,0.388
5.033,236.095,0.388
5.050,235.801,0.388
5.067,235.509,0.388
5.083,235.218,0.388
5.100,234.928,0.388
5.117,234.640,0.388
5.133,234.353,0.388
5.150,234.068,0.388
5.167,233.784,0.388
5.183,233.502,0.388
5.200,233.221,0.388
5.217,232.942,0.388
5.233,232.664,0.388
5.250,232.387,0.388
5.267,232.111,0.388
5.283,231.836,0.388
5.300,231.563,0.388
5.317,231.291,0.388
5.333,231.021,0.388
5.350,230.751,0.388
5.367,230.483,0.388
5.383,230.216,0.388
5.400,229.950,0.388
5.417,229.686,0.388
5.433,229.423,0.388
5.450,229.160,0.388
5.467,228.900,0.388
5.483,228.640,0.388
5.500,228.381,0.388
5.517,228.124,0.388
5.533,227.868,0.388
5.550,227.612,0.388
5.567,227.358,0.388
5.583,227.105,0.388
5.600,226.854,0.388
5.617,226.603,0.388
5.633,226.354,0.388
5.650,226.105,0.388
