# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(12.8, -12.0)
5.500,236.857,0.769
5.517,236.500,0.408
5.533,236.144,0.402
5.550,235.790,0.396
5.567,235.438,0.390
5.583,235.087,0.388
5.600,234.738,0.388
5.617,234.390,0.388
5.633,234.045,0.388
5.650,233.700,0.388
5.667,233.357,0.388
5.683,233.016,0.388
5.700,232.676,0.388
5.717,232.338,0.388
5.733,232.001,0.388
5.750,231.666,0.388
5.767,231.332,0.388
5.783,231.000,0.388
5.800,230.669,0.388
5.817,230.339,0.388
5.833,230.011,0.388
5.850,229.684,0.388
5.867,229.358,0.388
5.883,229.034,0.388
5.900,228.711,0.388
5.917,228.390,0.388
5.933,228.070,0.388
5.950,227.751,0.388
5.967,227.433,0.388
5.983,227.117,0.388
6.000,226.803,0.388
6.017,226.490,0.388
6.033,226.177,0.388
6.050,225.867,0.388
6.067,225.557,0.388
6.083,225.249,0.388
6.100,224.942,0.388
6.117,224.636,0.388
6.133,224.331,0.388
6.150,224.028,0.388
6.167,223.726,0.388
6.183,223.425,0.388
6.200,223.125,0.388
6.217,222.827,0.388
6.233,222.529,0.388
6.250,222.233,0.388
6.267,221.939,0.388
6.283,221.645,0.388
6.300,221.352,0.388
6.317,221.060,0.388
6.333,220.770,0.388
6.350,220.481,0.388
6.367,220.192,0.388
6.383,219.906,0.388
6.400,219.620,0.388
6.417,219.335,0.388
6.433,219.052,0.388
6.450,218.770,0.388
6.467,218.489,0.388
6.483,218.209,0.388
6.500,217.930,0.388
6.517,217.652,0.388
6.533,217.374,0.388
6.550,217.098,0.388
6.567,216.824,0.388
6.583,216.550,0.388
6.600,216.277,0.388
6.617,216.005,0.388
6.633,215.734,0.388
6.650,215.464,0.388
6.667,215.195,0.388
6.683,214.927,0.388
6.700,214.660,0.388
6.717,214.394,0.388
6.733,214.129,0.388
6.750,213.865,0.388
6.767,213.602,0.388
6.783,213.340,0.388
6.800,213.079,0.388
6.817,212.819,0.388
6.833,212.559,0.388
6.850,212.301,0.388
6.867,212.044,0.388
6.883,211.787,0.388
6.900,211.532,0.388
6.917,211.278,0.388
6.933,211.024,0.388
6.950,210.771,0.388
6.967,210.520,0.388
6.983,210.269,0.388
7.000,210.019,0.388
7.017,209.771,0.388
7.033,209.522,0.388
7.050,209.275,0.388
7.067,209.028,0.388
7.083,208.782,0.388
7.100,208.537,0.388
7.117,208.293,0.388
7.133,208.050,0.388
7.150,207.808,0.388
7.167,207.566,0.388
7.183,207.325,0.388
7.200,207.085,0.388
7.217,206.846,0.388
7.233,206.608,0.388
7.250,206.371,0.388
7.267,206.134,0.388
7.283,205.898,0.388
7.300,205.663,0.388
7.317,205.429,0.388
7.333,205.195,0.388
7.350,204.962,0.388
7.367,204.731,0.388
7.383,204.500,0.388
7.400,204.270,0.388
7.417,204.040,0.388
7.433,203.811,0.388
7.450,203.583,0.388
7.467,203.356,0.388
7.483,203.130,0.388
7.500,202.904,0.388
7.517,202.679,0.388
7.533,202.455,0.388
7.550,202.231,0.388
7.567,202.008,0.388
7.583,201.786,0.388
7.600,201.565,0.388
7.617,201.345,0.388
7.633,201.125,0.388
7.650,200.906,0.388
7.667,200.688,0.388
7.683,200.470,0.388
7.700,200.253,0.388
7.717,200.037,0.388
7.733,199.822,0.388
7.750,199.607,0.388
7.767,199.392,0.388
7.783,199.179,0.388
7.800,198.966,0.388
7.817,198.754,0.388
7.833,198.543,0.388
7.850,198.333,0.388
7.867,198.123,0.388
7.883,197.914,0.388
7.900,197.706,0.388
7.917,197.498,0.388
7.933,197.291,0.388
7.950,197.085,0.388
7.967,196.879,0.388
7.983,196.674,0.388
8.000,196.469,0.388
8.017,196.265,0.388
8.033,196.062,0.388
8.050,195.859,0.388
8.067,195.657,0.388
8.083,195.455,0.388
8.100,195.254,0.388
8.117,195.053,0.388
8.133,194.854,0.388
8.150,194.655,0.388
8.167,194.456,0.388
8.183,194.258,0.388
8.200,194.061,0.388
8.217,193.865,0.388
8.233,193.669,0.388
8.250,193.473,0.388
8.267,193.278,0.388
8.283,193.084,0.388
8.300,192.891,0.388
8.317,192.698,0.388
8.333,192.505,0.388
8.350,192.314,0.388
8.367,192.122,0.388
8.383,191.932,0.388
8.400,191.742,0.388
8.417,191.552,0.388
8.433,191.363,0.388
8.450,191.175,0.388
8.467,190.987,0.388
8.483,190.800,0.388
8.500,190.613,0.388
8.517,190.427,0.388
8.533,190.241,0.388
8.550,190.056,0.388
8.567,189.871,0.388
8.583,189.687,0.388
8.600,189.504,0.388
8.617,189.321,0.388
8.633,189.138,0.388
8.650,188.956,0.388
8.667,188.774,0.388
8.683,188.593,0.388
8.700,188.413,0.388
8.717,188.233,0.388
8.733,188.054,0.388
8.750,187.875,0.388
8.767,187.696,0.388
8.783,187.519,0.388
8.800,187.341,0.388
8.817,187.164,0.388
8.833,186.988,0.388
8.850,186.812,0.388
8.867,186.637,0.388
8.883,186.462,0.388
8.900,186.288,0.388
8.917,186.114,0.388
8.933,185.941,0.388
8.950,185.768,0.388
8.967,185.595,0.388
8.983,185.423,0.388
9.000,185.251,0.388
9.017,185.080,0.388
9.033,184.910,0.388
9.050,184.740,0.388
9.067,184.570,0.388
9.083,184.401,0.388
9.100,184.232,0.388
9.117,184.064,0.388
9.133,183.896,0.388
9.150,183.728,0.388
9.167,183.561,0.388
9.183,183.395,0.388
9.200,183.229,0.388
9.217,183.063,0.388
9.233,182.897,0.388
9.250,182.732,0.388
9.267,182.568,0.388
9.283,182.404,0.388
9.300,182.240,0.388
9.317,182.077,0.388
9.333,181.914,0.388
9.350,181.752,0.388
9.367,181.590,0.388
9.383,181.428,0.388
9.400,181.267,0.388
9.417,181.107,0.388
9.433,180.946,0.388
9.450,180.786,0.388
9.467,180.627,0.388
9.483,180.468,0.388
9.500,180.309,0.388
9.517,180.151,0.388
9.533,179.993,0.388
9.550,179.836,0.388
9.567,179.679,0.388
9.583,179.522,0.388
9.600,179.366,0.388
9.617,179.210,0.388
9.633,179.055,0.388
9.650,178.900,0.388
9.667,178.745,0.388
9.683,178.591,0.388
9.700,178.437,0.388
9.717,178.284,0.388
9.733,178.131,0.388
9.750,177.978,0.388
9.767,177.826,0.388
9.783,177.674,0.388
9.800,177.522,0.388
9.817,177.371,0.388
9.833,177.219,0.388
9.850,177.069,0.388
9.867,176.918,0.388
9.883,176.768,0.388
9.900,176.619,0.388
9.917,176.470,0.388
9.933,176.321,0.388
9.950,176.173,0.388
9.967,176.026,0.388
9.983,175.878,0.388
10.000,175.731,0.388
10.017,175.584,0.388
10.033,175.438,0.388
10.050,175.292,0.388
10.067,175.146,0.388
10.083,175.001,0.388
10.100,174.857,0.388
10.117,174.712,0.388
10.133,174.569,0.388
10.150,174.425,0.388
10.167,174.282,0.388
10.183,174.139,0.388
10.200,173.997,0.388
10.217,173.855,0.388
10.233,173.713,0.388
10.250,173.571,0.388
10.267,173.430,0.388
10.283,173.290,0.388
10.300,173.149,0.388
10.317,173.009,0.388
10.333,172.869,0.388
10.350,172.729,0.388
10.367,172.590,0.388
10.383,172.450,0.388
10.400,172.312,0.388
10.417,172.174,0.388
10.433,172.036,0.388
10.450,171.899,0.388
10.467,171.762,0.388
10.483,171.625,0.388
10.500,171.488,0.388
10.517,171.351,0.388
10.533,171.215,0.388
