# Frequency,Velocity,Velstd 
#  coords,(12.8, 21.22),(0.45, 23.759999999999998)
6.500,239.234,0.769
6.517,238.916,0.408
6.533,238.600,0.402
6.550,238.285,0.396
6.567,237.971,0.390
6.583,237.658,0.388
6.600,237.347,0.388
6.617,237.036,0.388
6.633,236.727,0.388
6.650,236.419,0.388
6.667,236.112,0.388
6.683,235.807,0.388
6.700,235.502,0.388
6.717,235.199,0.388
6.733,234.897,0.388
6.750,234.596,0.388
6.767,234.295,0.388
6.783,233.996,0.388
6.800,233.697,0.388
6.817,233.400,0.388
6.833,233.104,0.388
6.850,232.809,0.388
6.867,232.515,0.388
6.883,232.222,0.388
6.900,231.931,0.388
6.917,231.640,0.388
6.933,231.350,0.388
6.950,231.061,0.388
6.967,230.774,0.388
6.983,230.487,0.388
7.000,230.202,0.388
7.017,229.918,0.388
7.033,229.634,0.388
7.050,229.351,0.388
7.067,229.070,0.388
7.083,228.789,0.388
7.100,228.509,0.388
7.117,228.231,0.388
7.133,227.953,0.388
7.150,227.676,0.388
7.167,227.400,0.388
7.183,227.126,0.388
7.200,226.852,0.388
7.217,226.579,0.388
7.233,226.307,0.388
7.250,226.036,0.388
7.267,225.766,0.388
7.283,225.496,0.388
7.300,225.228,0.388
7.317,224.960,0.388
7.333,224.693,0.388
7.350,224.427,0.388
7.367,224.162,0.388
7.383,223.898,0.388
7.400,223.634,0.388
7.417,223.372,0.388
7.433,223.111,0.388
7.450,222.850,0.388
7.467,222.591,0.388
7.483,222.332,0.388
7.500,222.074,0.388
7.517,221.817,0.388
7.533,221.561,0.388
7.550,221.306,0.388
7.567,221.052,0.388
7.583,220.798,0.388
7.600,220.545,0.388
7.617,220.293,0.388
7.633,220.042,0.388
7.650,219.792,0.388
7.667,219.542,0.388
7.683,219.293,0.388
7.700,219.045,0.388
7.717,218.798,0.388
7.733,218.551,0.388
7.750,218.306,0.388
7.767,218.061,0.388
7.783,217.817,0.388
7.800,217.573,0.388
7.817,217.331,0.388
7.833,217.089,0.388
7.850,216.848,0.388
7.867,216.608,0.388
7.883,216.369,0.388
7.900,216.131,0.388
7.917,215.893,0.388
7.933,215.656,0.388
7.950,215.421,0.388
7.967,215.185,0.388
7.983,214.950,0.388
8.000,214.716,0.388
8.017,214.483,0.388
8.033,214.250,0.388
8.050,214.018,0.388
8.067,213.787,0.388
8.083,213.557,0.388
8.100,213.327,0.388
8.117,213.098,0.388
8.133,212.869,0.388
8.150,212.641,0.388
8.167,212.414,0.388
8.183,212.188,0.388
8.200,211.963,0.388
8.217,211.738,0.388
8.233,211.514,0.388
8.250,211.291,0.388
8.267,211.068,0.388
8.283,210.846,0.388
8.300,210.624,0.388
8.317,210.404,0.388
8.333,210.184,0.388
