# Frequency,Velocity,Velstd 
#  coords,(12.8, -0.08000000000000007),(0.45, -0.08000000000000007)
5.500,212.153,0.769
5.517,212.107,0.408
5.533,212.062,0.402
5.550,212.016,0.396
5.567,211.970,0.390
5.583,211.925,0.388
5.600,211.880,0.388
5.617,211.835,0.388
5.633,211.791,0.388
5.650,211.747,0.388
5.667,211.703,0.388
5.683,211.659,0.388
5.700,211.616,0.388
5.717,211.573,0.388
5.733,211.529,0.388
5.750,211.486,0.388
5.767,211.444,0.388
5.783,211.401,0.388
5.800,211.359,0.388
5.817,211.316,0.388
5.833,211.274,0.388
5.850,211.232,0.388
5.867,211.190,0.388
5.883,211.148,0.388
5.900,211.106,0.388
5.917,211.065,0.388
5.933,211.023,0.388
5.950,210.982,0.388
5.967,210.941,0.388
5.983,210.900,0.388
6.000,210.860,0.388
6.017,210.819,0.388
6.033,210.779,0.388
6.050,210.739,0.388
6.067,210.699,0.388
6.083,210.660,0.388
6.100,210.620,0.388
6.117,210.580,0.388
6.133,210.541,0.388
6.150,210.502,0.388
6.167,210.464,0.388
6.183,210.425,0.388
6.200,210.387,0.388
6.217,210.349,0.388
6.233,210.311,0.388
6.250,210.273,0.388
6.267,210.235,0.388
6.283,210.198,0.388
6.300,210.161,0.388
6.317,210.124,0.388
6.333,210.087,0.388
6.350,210.050,0.388
6.367,210.013,0.388
6.383,209.977,0.388
6.400,209.941,0.388
6.417,209.904,0.388
6.433,209.868,0.388
6.450,209.831,0.388
6.467,209.795,0.388
6.483,209.759,0.388
6.500,209.723,0.388
6.517,209.688,0.388
6.533,209.653,0.388
6.550,209.617,0.388
6.567,209.582,0.388
6.583,209.547,0.388
6.600,209.513,0.388
6.617,209.478,0.388
6.633,209.444,0.388
6.650,209.410,0.388
6.667,209.376,0.388
6.683,209.342,0.388
6.700,209.307,0.388
6.717,209.273,0.388
6.733,209.239,0.388
6.750,209.206,0.388
6.767,209.172,0.388
6.783,209.138,0.388
6.800,209.104,0.388
6.817,209.071,0.388
6.833,209.038,0.388
6.850,209.005,0.388
6.867,208.973,0.388
6.883,208.940,0.388
6.900,208.908,0.388
6.917,208.875,0.388
6.933,208.843,0.388
6.950,208.811,0.388
6.967,208.780,0.388
6.983,208.748,0.388
7.000,208.716,0.388
7.017,208.685,0.388
7.033,208.653,0.388
7.050,208.622,0.388
7.067,208.591,0.388
7.083,208.559,0.388
7.100,208.528,0.388
7.117,208.496,0.388
7.133,208.464,0.388
7.150,208.433,0.388
7.167,208.402,0.388
7.183,208.371,0.388
7.200,208.341,0.388
7.217,208.310,0.388
7.233,208.280,0.388
7.250,208.250,0.388
7.267,208.220,0.388
7.283,208.190,0.388
7.300,208.160,0.388
7.317,208.130,0.388
7.333,208.100,0.388
7.350,208.070,0.388
7.367,208.040,0.388
7.383,208.010,0.388
7.400,207.980,0.388
7.417,207.950,0.388
7.433,207.921,0.388
7.450,207.891,0.388
7.467,207.862,0.388
7.483,207.833,0.388
7.500,207.804,0.388
7.517,207.775,0.388
7.533,207.747,0.388
7.550,207.718,0.388
7.567,207.689,0.388
7.583,207.661,0.388
7.600,207.632,0.388
7.617,207.604,0.388
7.633,207.576,0.388
7.650,207.548,0.388
7.667,207.520,0.388
7.683,207.492,0.388
7.700,207.463,0.388
7.717,207.435,0.388
7.733,207.407,0.388
7.750,207.380,0.388
7.767,207.352,0.388
7.783,207.324,0.388
7.800,207.296,0.388
7.817,207.269,0.388
7.833,207.241,0.388
7.850,207.214,0.388
7.867,207.186,0.388
7.883,207.159,0.388
7.900,207.132,0.388
7.917,207.105,0.388
7.933,207.078,0.388
7.950,207.051,0.388
7.967,207.024,0.388
7.983,206.998,0.388
8.000,206.971,0.388
8.017,206.945,0.388
8.033,206.918,0.388
8.050,206.892,0.388
8.067,206.866,0.388
8.083,206.839,0.388
8.100,206.813,0.388
8.117,206.787,0.388
8.133,206.761,0.388
8.150,206.735,0.388
8.167,206.709,0.388
8.183,206.683,0.388
8.200,206.657,0.388
8.217,206.631,0.388
8.233,206.606,0.388
8.250,206.581,0.388
8.267,206.556,0.388
8.283,206.531,0.388
8.300,206.506,0.388
8.317,206.480,0.388
8.333,206.455,0.388
8.350,206.430,0.388
8.367,206.405,0.388
8.383,206.381,0.388
8.400,206.356,0.388
8.417,206.332,0.388
8.433,206.308,0.388
8.450,206.284,0.388
8.467,206.260,0.388
8.483,206.235,0.388
8.500,206.211,0.388
8.517,206.187,0.388
8.533,206.163,0.388
8.550,206.139,0.388
8.567,206.115,0.388
8.583,206.091,0.388
8.600,206.067,0.388
8.617,206.043,0.388
8.633,206.019,0.388
8.650,205.995,0.388
8.667,205.972,0.388
8.683,205.949,0.388
8.700,205.926,0.388
8.717,205.902,0.388
8.733,205.879,0.388
8.750,205.856,0.388
8.767,205.833,0.388
8.783,205.810,0.388
8.800,205.787,0.388
8.817,205.764,0.388
8.833,205.741,0.388
8.850,205.719,0.388
8.867,205.696,0.388
8.883,205.674,0.388
8.900,205.651,0.388
8.917,205.629,0.388
8.933,205.607,0.388
8.950,205.585,0.388
8.967,205.563,0.388
8.983,205.541,0.388
9.000,205.519,0.388
9.017,205.497,0.388
9.033,205.475,0.388
9.050,205.453,0.388
9.067,205.432,0.388
9.083,205.410,0.388
9.100,205.388,0.388
9.117,205.367,0.388
9.133,205.345,0.388
9.150,205.324,0.388
9.167,205.303,0.388
9.183,205.281,0.388
9.200,205.260,0.388
9.217,205.239,0.388
9.233,205.218,0.388
9.250,205.198,0.388
9.267,205.177,0.388
9.283,205.156,0.388
9.300,205.135,0.388
9.317,205.114,0.388
9.333,205.094,0.388
9.350,205.073,0.388
9.367,205.052,0.388
9.383,205.032,0.388
9.400,205.012,0.388
9.417,204.991,0.388
9.433,204.971,0.388
9.450,204.951,0.388
9.467,204.931,0.388
9.483,204.911,0.388
9.500,204.891,0.388
9.517,204.871,0.388
9.533,204.851,0.388
9.550,204.831,0.388
9.567,204.811,0.388
9.583,204.791,0.388
9.600,204.772,0.388
9.617,204.752,0.388
9.633,204.732,0.388
9.650,204.713,0.388
9.667,204.693,0.388
9.683,204.673,0.388
9.700,204.654,0.388
9.717,204.635,0.388
9.733,204.615,0.388
9.750,204.596,0.388
9.767,204.577,0.388
9.783,204.557,0.388
9.800,204.538,0.388
9.817,204.519,0.388
9.833,204.500,0.388
