2.550000000000000000e+01 1.911040000000000134e+02 7.690000000000000169e-01 7.493999999999999773e+00
2.357000000000000028e+01 1.951970000000000027e+02 3.880000000000000115e-01 8.281000000000000583e+00
2.179799999999999827e+01 1.994790000000000134e+02 3.880000000000000115e-01 9.150999999999999801e+00
2.016000000000000014e+01 2.038600000000000136e+02 3.880000000000000115e-01 1.011200000000000010e+01
1.865299999999999869e+01 2.084410000000000025e+02 3.880000000000000115e-01 1.117399999999999949e+01
1.726399999999999935e+01 2.131829999999999927e+02 3.880000000000000115e-01 1.234800000000000075e+01
1.598199999999999932e+01 2.180720000000000027e+02 3.880000000000000115e-01 1.364499999999999957e+01
1.479899999999999949e+01 2.231479999999999961e+02 3.880000000000000115e-01 1.507799999999999940e+01
1.370800000000000018e+01 2.283940000000000055e+02 3.880000000000000115e-01 1.666199999999999903e+01
1.269899999999999984e+01 2.338199999999999932e+02 3.880000000000000115e-01 1.841199999999999903e+01
1.176900000000000013e+01 2.394519999999999982e+02 3.880000000000000115e-01 2.034600000000000009e+01
1.091000000000000014e+01 2.452920000000000016e+02 3.880000000000000115e-01 2.248300000000000054e+01
1.011700000000000088e+01 2.513360000000000127e+02 3.880000000000000115e-01 2.484400000000000119e+01
9.381999999999999673e+00 2.575769999999999982e+02 3.880000000000000115e-01 2.745299999999999940e+01
8.704000000000000625e+00 2.640419999999999732e+02 3.880000000000000115e-01 3.033699999999999974e+01
8.076000000000000512e+00 2.707300000000000182e+02 3.880000000000000115e-01 3.352300000000000324e+01
7.495000000000000107e+00 2.776519999999999868e+02 3.880000000000000115e-01 3.704399999999999693e+01
6.958000000000000185e+00 2.848240000000000123e+02 3.880000000000000115e-01 4.093500000000000227e+01
6.461000000000000298e+00 2.922409999999999854e+02 3.880000000000000115e-01 4.523400000000000176e+01
6.000000000000000000e+00 2.999110000000000014e+02 7.690000000000000169e-01 4.998499999999999943e+01
