1.100000000000000000e+01 1.997649999999999864e+02 7.690000000000000169e-01 1.816000000000000014e+01
1.025099999999999945e+01 2.022849999999999966e+02 3.880000000000000115e-01 1.973300000000000054e+01
9.555999999999999162e+00 2.048899999999999864e+02 3.880000000000000115e-01 2.144099999999999895e+01
8.909000000000000696e+00 2.075620000000000118e+02 3.880000000000000115e-01 2.329700000000000060e+01
8.307999999999999829e+00 2.103189999999999884e+02 3.880000000000000115e-01 2.531400000000000006e+01
7.750000000000000000e+00 2.131750000000000114e+02 3.880000000000000115e-01 2.750499999999999901e+01
7.230999999999999872e+00 2.161220000000000141e+02 3.880000000000000115e-01 2.988700000000000045e+01
6.748999999999999666e+00 2.191570000000000107e+02 3.880000000000000115e-01 3.247399999999999665e+01
6.299999999999999822e+00 2.222829999999999870e+02 3.880000000000000115e-01 3.528499999999999659e+01
5.881999999999999673e+00 2.255080000000000098e+02 3.880000000000000115e-01 3.834000000000000341e+01
5.493000000000000327e+00 2.288389999999999986e+02 3.880000000000000115e-01 4.165899999999999892e+01
5.131000000000000227e+00 2.322740000000000009e+02 3.880000000000000115e-01 4.526599999999999824e+01
4.794999999999999929e+00 2.358180000000000121e+02 3.880000000000000115e-01 4.918500000000000227e+01
4.480999999999999872e+00 2.394670000000000130e+02 3.880000000000000115e-01 5.344299999999999784e+01
4.189000000000000057e+00 2.432270000000000039e+02 3.880000000000000115e-01 5.806900000000000261e+01
3.915999999999999925e+00 2.471129999999999995e+02 3.880000000000000115e-01 6.309599999999999653e+01
3.662999999999999812e+00 2.511129999999999995e+02 3.880000000000000115e-01 6.855899999999999750e+01
3.426000000000000156e+00 2.552280000000000086e+02 3.880000000000000115e-01 7.449399999999999977e+01
3.205999999999999961e+00 2.594800000000000182e+02 3.880000000000000115e-01 8.094299999999999784e+01
3.000000000000000000e+00 2.638519999999999754e+02 7.690000000000000169e-01 8.795099999999999341e+01
