2.050000000000000000e+01 1.522659999999999911e+02 7.690000000000000169e-01 7.427999999999999936e+00
1.918499999999999872e+01 1.554420000000000073e+02 3.880000000000000115e-01 8.102000000000000313e+00
1.796099999999999852e+01 1.587429999999999950e+02 3.880000000000000115e-01 8.837999999999999190e+00
1.681700000000000017e+01 1.621399999999999864e+02 3.880000000000000115e-01 9.641000000000000014e+00
1.574799999999999933e+01 1.656279999999999859e+02 3.880000000000000115e-01 1.051699999999999946e+01
1.475099999999999945e+01 1.692270000000000039e+02 3.880000000000000115e-01 1.147300000000000075e+01
1.381799999999999962e+01 1.729250000000000114e+02 3.880000000000000115e-01 1.251500000000000057e+01
1.294599999999999973e+01 1.767319999999999993e+02 3.880000000000000115e-01 1.365199999999999925e+01
1.213100000000000023e+01 1.806579999999999870e+02 3.880000000000000115e-01 1.489199999999999946e+01
1.136999999999999922e+01 1.847040000000000077e+02 3.880000000000000115e-01 1.624500000000000099e+01
1.065799999999999947e+01 1.888720000000000141e+02 3.880000000000000115e-01 1.772100000000000009e+01
9.993000000000000327e+00 1.931649999999999920e+02 3.880000000000000115e-01 1.932999999999999829e+01
9.371000000000000441e+00 1.975929999999999893e+02 3.880000000000000115e-01 2.108599999999999852e+01
8.788000000000000256e+00 2.021510000000000105e+02 3.880000000000000115e-01 2.300199999999999889e+01
8.243999999999999773e+00 2.068480000000000132e+02 3.880000000000000115e-01 2.509199999999999875e+01
7.733999999999999986e+00 2.116870000000000118e+02 3.880000000000000115e-01 2.737099999999999866e+01
7.256999999999999673e+00 2.166759999999999877e+02 3.880000000000000115e-01 2.985699999999999932e+01
6.809999999999999609e+00 2.218110000000000070e+02 3.880000000000000115e-01 3.257000000000000028e+01
6.392000000000000348e+00 2.270900000000000034e+02 3.880000000000000115e-01 3.552900000000000347e+01
6.000000000000000000e+00 2.325370000000000061e+02 7.690000000000000169e-01 3.875600000000000023e+01
