1.900000000000000000e+01 1.674639999999999986e+02 7.690000000000000169e-01 8.814000000000000057e+00
1.717000000000000171e+01 1.716750000000000114e+02 3.880000000000000115e-01 9.999000000000000554e+00
1.552299999999999969e+01 1.760699999999999932e+02 3.880000000000000115e-01 1.134299999999999997e+01
1.404299999999999926e+01 1.806870000000000118e+02 3.880000000000000115e-01 1.286700000000000088e+01
1.270899999999999963e+01 1.855000000000000000e+02 3.880000000000000115e-01 1.459699999999999953e+01
1.150799999999999912e+01 1.905519999999999925e+02 3.880000000000000115e-01 1.655799999999999983e+01
1.042500000000000071e+01 1.958220000000000027e+02 3.880000000000000115e-01 1.878399999999999892e+01
9.448999999999999844e+00 2.013509999999999991e+02 3.880000000000000115e-01 2.130900000000000105e+01
8.567999999999999616e+00 2.071040000000000134e+02 3.880000000000000115e-01 2.417299999999999827e+01
7.772000000000000242e+00 2.131380000000000052e+02 3.880000000000000115e-01 2.742200000000000060e+01
7.054000000000000270e+00 2.194410000000000025e+02 3.880000000000000115e-01 3.110800000000000054e+01
6.403999999999999915e+00 2.260080000000000098e+02 3.880000000000000115e-01 3.528900000000000148e+01
5.817000000000000171e+00 2.328779999999999859e+02 3.880000000000000115e-01 4.003300000000000125e+01
5.285999999999999588e+00 2.400560000000000116e+02 3.880000000000000115e-01 4.541299999999999670e+01
4.804999999999999716e+00 2.475660000000000025e+02 3.880000000000000115e-01 5.151800000000000068e+01
4.370000000000000107e+00 2.553969999999999914e+02 3.880000000000000115e-01 5.844200000000000017e+01
3.975999999999999979e+00 2.635740000000000123e+02 3.880000000000000115e-01 6.629699999999999704e+01
3.617999999999999883e+00 2.721240000000000236e+02 3.880000000000000115e-01 7.520900000000000318e+01
3.294000000000000039e+00 2.810350000000000250e+02 3.880000000000000115e-01 8.531699999999999307e+01
3.000000000000000000e+00 2.903550000000000182e+02 7.690000000000000169e-01 9.678499999999999659e+01
