2.019999999999999929e+01 1.951639999999999873e+02 7.690000000000000169e-01 9.662000000000000810e+00
1.808699999999999974e+01 1.975300000000000011e+02 3.880000000000000115e-01 1.092099999999999937e+01
1.620400000000000063e+01 2.000250000000000057e+02 3.880000000000000115e-01 1.234399999999999942e+01
1.452399999999999913e+01 2.026490000000000009e+02 3.880000000000000115e-01 1.395299999999999940e+01
1.302299999999999969e+01 2.053969999999999914e+02 3.880000000000000115e-01 1.577100000000000080e+01
1.168399999999999928e+01 2.082829999999999870e+02 3.880000000000000115e-01 1.782700000000000173e+01
1.048799999999999955e+01 2.113309999999999889e+02 3.880000000000000115e-01 2.014999999999999858e+01
9.419000000000000483e+00 2.145260000000000105e+02 3.880000000000000115e-01 2.277700000000000102e+01
8.462999999999999190e+00 2.178870000000000005e+02 3.880000000000000115e-01 2.574500000000000099e+01
7.607999999999999652e+00 2.214060000000000059e+02 3.880000000000000115e-01 2.910099999999999909e+01
6.842999999999999972e+00 2.251049999999999898e+02 3.880000000000000115e-01 3.289300000000000068e+01
6.158999999999999808e+00 2.289900000000000091e+02 3.880000000000000115e-01 3.718099999999999739e+01
5.544999999999999929e+00 2.330469999999999970e+02 3.880000000000000115e-01 4.202600000000000335e+01
4.996000000000000441e+00 2.373050000000000068e+02 3.880000000000000115e-01 4.750399999999999778e+01
4.503000000000000114e+00 2.417750000000000057e+02 3.880000000000000115e-01 5.369500000000000028e+01
4.060999999999999943e+00 2.464579999999999984e+02 3.880000000000000115e-01 6.069299999999999784e+01
3.664000000000000146e+00 2.513590000000000089e+02 3.880000000000000115e-01 6.860399999999999920e+01
3.307999999999999829e+00 2.564950000000000045e+02 3.880000000000000115e-01 7.754500000000000171e+01
2.987999999999999989e+00 2.618650000000000091e+02 3.880000000000000115e-01 8.765099999999999625e+01
2.700000000000000178e+00 2.675029999999999859e+02 7.690000000000000169e-01 9.907500000000000284e+01
