1.719999999999999929e+01 1.560409999999999968e+02 7.690000000000000169e-01 9.071999999999999176e+00
1.627299999999999969e+01 1.592880000000000109e+02 3.880000000000000115e-01 9.788000000000000256e+00
1.539600000000000080e+01 1.626020000000000039e+02 3.880000000000000115e-01 1.056099999999999994e+01
1.456900000000000084e+01 1.660120000000000005e+02 3.880000000000000115e-01 1.139499999999999957e+01
1.378800000000000026e+01 1.695159999999999911e+02 3.880000000000000115e-01 1.229400000000000048e+01
1.305000000000000071e+01 1.731129999999999995e+02 3.880000000000000115e-01 1.326500000000000057e+01
1.235299999999999976e+01 1.767940000000000111e+02 3.880000000000000115e-01 1.431199999999999939e+01
1.169299999999999962e+01 1.805689999999999884e+02 3.880000000000000115e-01 1.544200000000000017e+01
1.107099999999999973e+01 1.844530000000000030e+02 3.880000000000000115e-01 1.666100000000000136e+01
1.048300000000000054e+01 1.884420000000000073e+02 3.880000000000000115e-01 1.797700000000000031e+01
9.926999999999999602e+00 1.925380000000000109e+02 3.880000000000000115e-01 1.939600000000000080e+01
9.400999999999999801e+00 1.967340000000000089e+02 3.880000000000000115e-01 2.092699999999999960e+01
8.903999999999999915e+00 2.010349999999999966e+02 3.880000000000000115e-01 2.257900000000000063e+01
8.432999999999999829e+00 2.054439999999999884e+02 3.880000000000000115e-01 2.436199999999999832e+01
7.988000000000000433e+00 2.099710000000000036e+02 3.880000000000000115e-01 2.628500000000000014e+01
7.567999999999999616e+00 2.146229999999999905e+02 3.880000000000000115e-01 2.835999999999999943e+01
7.169999999999999929e+00 2.193890000000000100e+02 3.880000000000000115e-01 3.059900000000000020e+01
6.793000000000000149e+00 2.242750000000000057e+02 3.880000000000000115e-01 3.301500000000000057e+01
6.437000000000000277e+00 2.292899999999999920e+02 3.880000000000000115e-01 3.562100000000000222e+01
6.099999999999999645e+00 2.344420000000000073e+02 7.690000000000000169e-01 3.843299999999999983e+01
