2.200000000000000000e+01 1.286539999999999964e+02 7.690000000000000169e-01 5.847999999999999865e+00
2.053800000000000026e+01 1.331250000000000000e+02 3.880000000000000115e-01 6.482000000000000206e+00
1.918700000000000117e+01 1.378439999999999941e+02 3.880000000000000115e-01 7.184000000000000163e+00
1.791799999999999926e+01 1.426810000000000116e+02 3.880000000000000115e-01 7.963000000000000078e+00
1.673400000000000176e+01 1.476999999999999886e+02 3.880000000000000115e-01 8.826000000000000512e+00
1.562899999999999956e+01 1.528959999999999866e+02 3.880000000000000115e-01 9.782999999999999474e+00
1.459699999999999953e+01 1.582849999999999966e+02 3.880000000000000115e-01 1.084299999999999997e+01
1.363299999999999912e+01 1.638530000000000086e+02 3.880000000000000115e-01 1.201900000000000013e+01
1.273099999999999987e+01 1.696030000000000086e+02 3.880000000000000115e-01 1.332199999999999918e+01
1.188899999999999935e+01 1.755540000000000020e+02 3.880000000000000115e-01 1.476600000000000001e+01
1.110399999999999920e+01 1.817299999999999898e+02 3.880000000000000115e-01 1.636599999999999966e+01
1.037100000000000044e+01 1.881229999999999905e+02 3.880000000000000115e-01 1.814000000000000057e+01
9.685000000000000497e+00 1.947369999999999948e+02 3.880000000000000115e-01 2.010600000000000165e+01
9.044999999999999929e+00 2.015809999999999889e+02 3.880000000000000115e-01 2.228600000000000136e+01
8.446999999999999176e+00 2.086620000000000061e+02 3.880000000000000115e-01 2.470200000000000173e+01
7.889000000000000234e+00 2.159869999999999948e+02 3.880000000000000115e-01 2.737900000000000134e+01
7.366999999999999993e+00 2.235759999999999934e+02 3.880000000000000115e-01 3.034700000000000131e+01
6.879999999999999893e+00 2.314159999999999968e+02 3.880000000000000115e-01 3.363600000000000279e+01
6.424999999999999822e+00 2.395389999999999873e+02 3.880000000000000115e-01 3.728199999999999648e+01
6.000000000000000000e+00 2.479420000000000073e+02 7.690000000000000169e-01 4.132399999999999807e+01
