1.080000000000000071e+01 6.576500000000000057e+01 7.690000000000000169e-01 6.089000000000000412e+00
9.849000000000000199e+00 6.672199999999999420e+01 3.880000000000000115e-01 6.774000000000000021e+00
8.981999999999999318e+00 6.769199999999999307e+01 3.880000000000000115e-01 7.535999999999999588e+00
8.202999999999999403e+00 6.877899999999999636e+01 3.880000000000000115e-01 8.384000000000000341e+00
7.487000000000000099e+00 6.983199999999999363e+01 3.880000000000000115e-01 9.326999999999999957e+00
6.833000000000000185e+00 7.090600000000000591e+01 3.880000000000000115e-01 1.037599999999999945e+01
6.246999999999999886e+00 7.210800000000000409e+01 3.880000000000000115e-01 1.154400000000000048e+01
5.708999999999999631e+00 7.332099999999999795e+01 3.880000000000000115e-01 1.284200000000000053e+01
5.219000000000000306e+00 7.456499999999999773e+01 3.880000000000000115e-01 1.428700000000000081e+01
4.772999999999999687e+00 7.585500000000000398e+01 3.880000000000000115e-01 1.589400000000000013e+01
4.368000000000000327e+00 7.722700000000000387e+01 3.880000000000000115e-01 1.768100000000000094e+01
3.998000000000000220e+00 7.865200000000000102e+01 3.880000000000000115e-01 1.967000000000000171e+01
3.661999999999999922e+00 8.013200000000000500e+01 3.880000000000000115e-01 2.188299999999999912e+01
3.354999999999999982e+00 8.166500000000000625e+01 3.880000000000000115e-01 2.434499999999999886e+01
3.073999999999999844e+00 8.326000000000000512e+01 3.880000000000000115e-01 2.708299999999999841e+01
2.818999999999999950e+00 8.492900000000000205e+01 3.880000000000000115e-01 3.012999999999999901e+01
2.585999999999999854e+00 8.666599999999999682e+01 3.880000000000000115e-01 3.351899999999999835e+01
2.373000000000000220e+00 8.848300000000000409e+01 3.880000000000000115e-01 3.728900000000000148e+01
2.177999999999999936e+00 9.035899999999999466e+01 3.880000000000000115e-01 4.148400000000000176e+01
2.000000000000000000e+00 9.229999999999999716e+01 7.690000000000000169e-01 4.614999999999999858e+01
