1.650000000000000000e+01 1.743449999999999989e+02 7.690000000000000169e-01 1.056600000000000072e+01
1.521700000000000053e+01 1.759540000000000077e+02 3.880000000000000115e-01 1.156300000000000061e+01
1.403899999999999970e+01 1.776430000000000007e+02 3.880000000000000115e-01 1.265300000000000047e+01
1.295400000000000063e+01 1.793689999999999998e+02 3.880000000000000115e-01 1.384699999999999953e+01
1.195599999999999952e+01 1.811639999999999873e+02 3.880000000000000115e-01 1.515199999999999925e+01
1.103899999999999970e+01 1.830399999999999920e+02 3.880000000000000115e-01 1.658099999999999952e+01
1.019500000000000028e+01 1.849970000000000141e+02 3.880000000000000115e-01 1.814499999999999957e+01
9.419000000000000483e+00 1.870229999999999961e+02 3.880000000000000115e-01 1.985600000000000165e+01
8.702999999999999403e+00 1.891129999999999995e+02 3.880000000000000115e-01 2.172899999999999920e+01
8.044000000000000483e+00 1.912690000000000055e+02 3.880000000000000115e-01 2.377799999999999869e+01
7.437000000000000277e+00 1.935099999999999909e+02 3.880000000000000115e-01 2.602100000000000080e+01
6.876999999999999780e+00 1.958300000000000125e+02 3.880000000000000115e-01 2.847500000000000142e+01
6.362000000000000099e+00 1.982340000000000089e+02 3.880000000000000115e-01 3.116000000000000014e+01
5.886000000000000121e+00 2.007179999999999893e+02 3.880000000000000115e-01 3.409899999999999665e+01
5.448000000000000398e+00 2.032969999999999970e+02 3.880000000000000115e-01 3.731400000000000006e+01
5.043999999999999595e+00 2.059699999999999989e+02 3.880000000000000115e-01 4.083299999999999841e+01
4.671000000000000263e+00 2.087410000000000139e+02 3.880000000000000115e-01 4.468399999999999750e+01
4.326999999999999957e+00 2.116059999999999945e+02 3.880000000000000115e-01 4.889800000000000324e+01
4.009999999999999787e+00 2.145790000000000077e+02 3.880000000000000115e-01 5.350999999999999801e+01
3.717000000000000082e+00 2.176529999999999916e+02 7.690000000000000169e-01 5.855599999999999739e+01
