1.469999999999999929e+01 1.865130000000000052e+02 7.690000000000000169e-01 1.268800000000000061e+01
1.333799999999999919e+01 1.893290000000000077e+02 3.880000000000000115e-01 1.419500000000000028e+01
1.210999999999999943e+01 1.923079999999999927e+02 3.880000000000000115e-01 1.588000000000000078e+01
1.099699999999999989e+01 1.953760000000000048e+02 3.880000000000000115e-01 1.776599999999999824e+01
9.992000000000000881e+00 1.985999999999999943e+02 3.880000000000000115e-01 1.987600000000000122e+01
9.083000000000000185e+00 2.019770000000000039e+02 3.880000000000000115e-01 2.223600000000000065e+01
8.259999999999999787e+00 2.054939999999999998e+02 3.880000000000000115e-01 2.487699999999999889e+01
7.514999999999999680e+00 2.091639999999999873e+02 3.880000000000000115e-01 2.783099999999999952e+01
6.841000000000000192e+00 2.129890000000000043e+02 3.880000000000000115e-01 3.113599999999999923e+01
6.229000000000000092e+00 2.169799999999999898e+02 3.880000000000000115e-01 3.483400000000000318e+01
5.674999999999999822e+00 2.211430000000000007e+02 3.880000000000000115e-01 3.897099999999999653e+01
5.171999999999999709e+00 2.254819999999999993e+02 3.880000000000000115e-01 4.359899999999999665e+01
4.716000000000000192e+00 2.300089999999999861e+02 3.880000000000000115e-01 4.877600000000000335e+01
4.301999999999999602e+00 2.347259999999999991e+02 3.880000000000000115e-01 5.456799999999999784e+01
3.924999999999999822e+00 2.396440000000000055e+02 3.880000000000000115e-01 6.104899999999999949e+01
3.584000000000000075e+00 2.447649999999999864e+02 3.880000000000000115e-01 6.829800000000000182e+01
3.273000000000000131e+00 2.501080000000000041e+02 3.880000000000000115e-01 7.640900000000000603e+01
2.991000000000000103e+00 2.556599999999999966e+02 3.880000000000000115e-01 8.548300000000000409e+01
2.733999999999999986e+00 2.614470000000000027e+02 3.880000000000000115e-01 9.563400000000000034e+01
2.500000000000000000e+00 2.674780000000000086e+02 7.690000000000000169e-01 1.069909999999999997e+02
