1.839999999999999858e+01 1.312990000000000066e+02 7.690000000000000169e-01 7.136000000000000121e+00
1.749399999999999977e+01 1.344780000000000086e+02 3.880000000000000115e-01 7.687000000000000277e+00
1.663700000000000045e+01 1.377750000000000057e+02 3.880000000000000115e-01 8.281000000000000583e+00
1.582499999999999929e+01 1.411790000000000020e+02 3.880000000000000115e-01 8.920999999999999375e+00
1.505199999999999960e+01 1.446579999999999870e+02 3.880000000000000115e-01 9.611000000000000654e+00
1.431400000000000006e+01 1.481999999999999886e+02 3.880000000000000115e-01 1.035299999999999976e+01
1.361299999999999955e+01 1.518340000000000032e+02 3.880000000000000115e-01 1.115300000000000047e+01
1.294800000000000040e+01 1.555759999999999934e+02 3.880000000000000115e-01 1.201500000000000057e+01
1.231600000000000072e+01 1.594070000000000107e+02 3.880000000000000115e-01 1.294400000000000084e+01
1.171299999999999919e+01 1.633290000000000077e+02 3.880000000000000115e-01 1.394400000000000084e+01
1.114000000000000057e+01 1.673420000000000130e+02 3.880000000000000115e-01 1.502100000000000080e+01
1.059600000000000009e+01 1.714619999999999891e+02 3.880000000000000115e-01 1.618199999999999861e+01
1.007799999999999940e+01 1.756850000000000023e+02 3.880000000000000115e-01 1.743199999999999861e+01
9.585000000000000853e+00 1.800099999999999909e+02 3.880000000000000115e-01 1.878000000000000114e+01
9.117000000000000881e+00 1.844509999999999934e+02 3.880000000000000115e-01 2.023100000000000165e+01
8.672000000000000597e+00 1.890039999999999907e+02 3.880000000000000115e-01 2.179400000000000048e+01
8.249000000000000554e+00 1.936680000000000064e+02 3.880000000000000115e-01 2.347800000000000153e+01
7.847000000000000419e+00 1.984590000000000032e+02 3.880000000000000115e-01 2.529200000000000159e+01
7.464000000000000412e+00 2.033750000000000000e+02 3.880000000000000115e-01 2.724699999999999989e+01
7.099999999999999645e+00 2.084019999999999868e+02 7.690000000000000169e-01 2.935200000000000031e+01
