1.950000000000000000e+01 1.565240000000000009e+02 7.690000000000000169e-01 8.026999999999999247e+00
1.832199999999999918e+01 1.600809999999999889e+02 3.880000000000000115e-01 8.737000000000000099e+00
1.721699999999999875e+01 1.637270000000000039e+02 3.880000000000000115e-01 9.509999999999999787e+00
1.618199999999999861e+01 1.674979999999999905e+02 3.880000000000000115e-01 1.035100000000000087e+01
1.521199999999999974e+01 1.713839999999999861e+02 3.880000000000000115e-01 1.126600000000000001e+01
1.430100000000000016e+01 1.753710000000000093e+02 3.880000000000000115e-01 1.226299999999999990e+01
1.344699999999999918e+01 1.794819999999999993e+02 3.880000000000000115e-01 1.334800000000000075e+01
1.264400000000000013e+01 1.837009999999999934e+02 3.880000000000000115e-01 1.452800000000000047e+01
1.189100000000000001e+01 1.880380000000000109e+02 3.880000000000000115e-01 1.581400000000000006e+01
1.118500000000000050e+01 1.925149999999999864e+02 3.880000000000000115e-01 1.721199999999999974e+01
1.052200000000000024e+01 1.971310000000000002e+02 3.880000000000000115e-01 1.873499999999999943e+01
9.898999999999999133e+00 2.018689999999999998e+02 3.880000000000000115e-01 2.039199999999999946e+01
9.314999999999999503e+00 2.067450000000000045e+02 3.880000000000000115e-01 2.219600000000000151e+01
8.765000000000000568e+00 2.117620000000000005e+02 3.880000000000000115e-01 2.415899999999999892e+01
8.249000000000000554e+00 2.169240000000000066e+02 3.880000000000000115e-01 2.629599999999999937e+01
7.764999999999999680e+00 2.222410000000000139e+02 3.880000000000000115e-01 2.862199999999999989e+01
7.309000000000000163e+00 2.277059999999999889e+02 3.880000000000000115e-01 3.115399999999999991e+01
6.881000000000000227e+00 2.333249999999999886e+02 3.880000000000000115e-01 3.390999999999999659e+01
6.477999999999999758e+00 2.391080000000000041e+02 3.880000000000000115e-01 3.690899999999999892e+01
6.099999999999999645e+00 2.450610000000000070e+02 7.690000000000000169e-01 4.017399999999999949e+01
