1.650000000000000000e+01 1.564360000000000070e+02 7.690000000000000169e-01 9.480999999999999872e+00
1.498499999999999943e+01 1.613149999999999977e+02 3.880000000000000115e-01 1.076500000000000057e+01
1.361100000000000065e+01 1.663779999999999859e+02 3.880000000000000115e-01 1.222400000000000020e+01
1.236800000000000033e+01 1.716670000000000016e+02 3.880000000000000115e-01 1.388000000000000078e+01
1.124399999999999977e+01 1.772059999999999889e+02 3.880000000000000115e-01 1.575999999999999979e+01
1.022600000000000087e+01 1.829950000000000045e+02 3.880000000000000115e-01 1.789499999999999957e+01
9.303000000000000824e+00 1.890310000000000059e+02 3.880000000000000115e-01 2.031899999999999906e+01
8.467000000000000526e+00 1.953549999999999898e+02 3.880000000000000115e-01 2.307199999999999918e+01
7.708000000000000185e+00 2.019399999999999977e+02 3.880000000000000115e-01 2.619800000000000040e+01
7.019999999999999574e+00 2.088309999999999889e+02 3.880000000000000115e-01 2.974699999999999989e+01
6.394999999999999574e+00 2.160130000000000052e+02 3.880000000000000115e-01 3.377700000000000102e+01
5.828000000000000291e+00 2.235180000000000007e+02 3.880000000000000115e-01 3.835300000000000153e+01
5.312999999999999723e+00 2.313609999999999900e+02 3.880000000000000115e-01 4.354800000000000182e+01
4.844000000000000306e+00 2.395329999999999870e+02 3.880000000000000115e-01 4.944800000000000040e+01
4.418000000000000149e+00 2.480809999999999889e+02 3.880000000000000115e-01 5.614699999999999847e+01
4.030999999999999694e+00 2.569850000000000136e+02 3.880000000000000115e-01 6.375300000000000011e+01
3.678999999999999826e+00 2.662930000000000064e+02 3.880000000000000115e-01 7.239000000000000057e+01
3.358000000000000096e+00 2.760169999999999959e+02 3.880000000000000115e-01 8.219700000000000273e+01
3.065999999999999837e+00 2.861589999999999918e+02 3.880000000000000115e-01 9.333199999999999363e+01
2.799999999999999822e+00 2.967320000000000277e+02 7.690000000000000169e-01 1.059759999999999991e+02
