# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(20.0, -12.0)
5.200,300.980,0.769
5.217,300.357,0.409
5.233,299.736,0.402
5.250,299.119,0.396
5.267,298.504,0.390
5.283,297.892,0.388
5.300,297.283,0.388
5.317,296.677,0.388
5.333,296.074,0.388
5.350,295.473,0.388
5.367,294.876,0.388
5.383,294.281,0.388
5.400,293.689,0.388
5.417,293.100,0.388
5.433,292.513,0.388
5.450,291.929,0.388
5.467,291.348,0.388
5.483,290.770,0.388
5.500,290.194,0.388
5.517,289.620,0.388
5.533,289.049,0.388
5.550,288.481,0.388
5.567,287.916,0.388
5.583,287.353,0.388
5.600,286.792,0.388
5.617,286.234,0.388
5.633,285.678,0.388
5.650,285.125,0.388
5.667,284.574,0.388
5.683,284.026,0.388
5.700,283.480,0.388
5.717,282.936,0.388
5.733,282.395,0.388
5.750,281.856,0.388
5.767,281.320,0.388
5.783,280.786,0.388
5.800,280.254,0.388
5.817,279.724,0.388
5.833,279.197,0.388
5.850,278.672,0.388
5.867,278.149,0.388
5.883,277.628,0.388
5.900,277.110,0.388
5.917,276.594,0.388
5.933,276.080,0.388
5.950,275.568,0.388
5.967,275.058,0.388
5.983,274.550,0.388
6.000,274.044,0.388
6.017,273.541,0.388
6.033,273.039,0.388
6.050,272.540,0.388
6.067,272.043,0.388
6.083,271.548,0.388
6.100,271.055,0.388
6.117,270.564,0.388
6.133,270.075,0.388
6.150,269.587,0.388
6.167,269.102,0.388
6.183,268.619,0.388
6.200,268.138,0.388
6.217,267.659,0.388
6.233,267.181,0.388
6.250,266.706,0.388
6.267,266.232,0.388
6.283,265.760,0.388
6.300,265.290,0.388
6.317,264.822,0.388
6.333,264.356,0.388
6.350,263.891,0.388
6.367,263.429,0.388
6.383,262.968,0.388
6.400,262.510,0.388
6.417,262.053,0.388
6.433,261.597,0.388
6.450,261.144,0.388
6.467,260.692,0.388
6.483,260.243,0.388
6.500,259.794,0.388
6.517,259.348,0.388
6.533,258.903,0.388
6.550,258.460,0.388
6.567,258.019,0.388
6.583,257.580,0.388
6.600,257.142,0.388
6.617,256.706,0.388
6.633,256.271,0.388
6.650,255.838,0.388
6.667,255.407,0.388
6.683,254.977,0.388
6.700,254.549,0.388
6.717,254.123,0.388
6.733,253.698,0.388
6.750,253.274,0.388
6.767,252.852,0.388
6.783,252.432,0.388
6.800,252.013,0.388
6.817,251.596,0.388
6.833,251.181,0.388
6.850,250.766,0.388
6.867,250.354,0.388
6.883,249.943,0.388
6.900,249.533,0.388
6.917,249.125,0.388
6.933,248.718,0.388
6.950,248.313,0.388
6.967,247.909,0.388
6.983,247.507,0.388
7.000,247.106,0.388
7.017,246.707,0.388
7.033,246.309,0.388
7.050,245.913,0.388
7.067,245.517,0.388
7.083,245.124,0.388
7.100,244.731,0.388
7.117,244.340,0.388
7.133,243.951,0.388
7.150,243.563,0.388
7.167,243.176,0.388
7.183,242.790,0.388
7.200,242.406,0.388
7.217,242.023,0.388
7.233,241.642,0.388
7.250,241.261,0.388
7.267,240.883,0.388
7.283,240.505,0.388
7.300,240.129,0.388
7.317,239.754,0.388
7.333,239.380,0.388
7.350,239.007,0.388
7.367,238.636,0.388
7.383,238.266,0.388
7.400,237.897,0.388
7.417,237.530,0.388
7.433,237.163,0.388
7.450,236.798,0.388
7.467,236.434,0.388
7.483,236.072,0.388
7.500,235.710,0.388
7.517,235.350,0.388
7.533,234.991,0.388
7.550,234.633,0.388
7.567,234.276,0.388
7.583,233.920,0.388
7.600,233.566,0.388
7.617,233.212,0.388
7.633,232.860,0.388
7.650,232.509,0.388
7.667,232.159,0.388
7.683,231.810,0.388
7.700,231.463,0.388
7.717,231.116,0.388
7.733,230.771,0.388
7.750,230.426,0.388
7.767,230.083,0.388
7.783,229.741,0.388
7.800,229.400,0.388
7.817,229.060,0.388
7.833,228.721,0.388
7.850,228.383,0.388
7.867,228.047,0.388
7.883,227.711,0.388
7.900,227.376,0.388
7.917,227.042,0.388
7.933,226.710,0.388
7.950,226.378,0.388
7.967,226.047,0.388
7.983,225.717,0.388
8.000,225.388,0.388
8.017,225.061,0.388
8.033,224.734,0.388
8.050,224.408,0.388
8.067,224.084,0.388
8.083,223.760,0.388
8.100,223.437,0.388
8.117,223.116,0.388
8.133,222.795,0.388
8.150,222.475,0.388
8.167,222.156,0.388
8.183,221.839,0.388
8.200,221.522,0.388
8.217,221.206,0.388
8.233,220.891,0.388
8.250,220.577,0.388
8.267,220.265,0.388
8.283,219.953,0.388
8.300,219.642,0.388
8.317,219.332,0.388
8.333,219.023,0.388
8.350,218.715,0.388
8.367,218.408,0.388
8.383,218.102,0.388
8.400,217.796,0.388
8.417,217.491,0.388
8.433,217.187,0.388
8.450,216.883,0.388
8.467,216.581,0.388
8.483,216.280,0.388
8.500,215.979,0.388
8.517,215.680,0.388
8.533,215.382,0.388
8.550,215.084,0.388
8.567,214.787,0.388
8.583,214.491,0.388
8.600,214.196,0.388
8.617,213.901,0.388
8.633,213.608,0.388
8.650,213.315,0.388
8.667,213.023,0.388
8.683,212.733,0.388
8.700,212.443,0.388
8.717,212.154,0.388
8.733,211.866,0.388
8.750,211.579,0.388
8.767,211.293,0.388
8.783,211.008,0.388
8.800,210.723,0.388
8.817,210.440,0.388
8.833,210.157,0.388
8.850,209.875,0.388
8.867,209.594,0.388
8.883,209.313,0.388
8.900,209.034,0.388
8.917,208.755,0.388
8.933,208.477,0.388
8.950,208.200,0.388
