# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(10.0, -12.0)
7.100,208.402,0.769
7.117,208.164,0.408
7.133,207.926,0.402
7.150,207.688,0.396
7.167,207.452,0.390
7.183,207.216,0.388
7.200,206.981,0.388
7.217,206.747,0.388
7.233,206.514,0.388
7.250,206.282,0.388
7.267,206.051,0.388
7.283,205.821,0.388
7.300,205.592,0.388
7.317,205.363,0.388
7.333,205.135,0.388
7.350,204.908,0.388
7.367,204.681,0.388
7.383,204.454,0.388
7.400,204.229,0.388
7.417,204.004,0.388
7.433,203.780,0.388
7.450,203.558,0.388
7.467,203.336,0.388
7.483,203.115,0.388
7.500,202.894,0.388
7.517,202.674,0.388
7.533,202.454,0.388
7.550,202.235,0.388
7.567,202.017,0.388
7.583,201.800,0.388
7.600,201.583,0.388
7.617,201.368,0.388
7.633,201.152,0.388
7.650,200.938,0.388
7.667,200.724,0.388
7.683,200.511,0.388
7.700,200.298,0.388
7.717,200.087,0.388
7.733,199.876,0.388
7.750,199.666,0.388
7.767,199.456,0.388
7.783,199.247,0.388
7.800,199.039,0.388
7.817,198.832,0.388
7.833,198.625,0.388
7.850,198.419,0.388
7.867,198.213,0.388
7.883,198.008,0.388
7.900,197.804,0.388
7.917,197.600,0.388
7.933,197.397,0.388
7.950,197.195,0.388
7.967,196.993,0.388
7.983,196.792,0.388
8.000,196.592,0.388
8.017,196.392,0.388
8.033,196.193,0.388
8.050,195.994,0.388
8.067,195.796,0.388
8.083,195.598,0.388
8.100,195.401,0.388
8.117,195.205,0.388
8.133,195.009,0.388
8.150,194.814,0.388
8.167,194.620,0.388
8.183,194.426,0.388
8.200,194.232,0.388
8.217,194.040,0.388
8.233,193.848,0.388
8.250,193.656,0.388
8.267,193.466,0.388
8.283,193.276,0.388
8.300,193.086,0.388
8.317,192.897,0.388
8.333,192.709,0.388
8.350,192.521,0.388
8.367,192.334,0.388
8.383,192.148,0.388
8.400,191.962,0.388
8.417,191.776,0.388
8.433,191.591,0.388
8.450,191.407,0.388
8.467,191.223,0.388
8.483,191.041,0.388
8.500,190.859,0.388
8.517,190.677,0.388
8.533,190.496,0.388
8.550,190.315,0.388
8.567,190.135,0.388
8.583,189.955,0.388
8.600,189.775,0.388
8.617,189.596,0.388
8.633,189.417,0.388
8.650,189.240,0.388
8.667,189.062,0.388
8.683,188.885,0.388
8.700,188.708,0.388
8.717,188.532,0.388
8.733,188.357,0.388
8.750,188.182,0.388
8.767,188.008,0.388
8.783,187.833,0.388
8.800,187.660,0.388
8.817,187.487,0.388
8.833,187.314,0.388
8.850,187.143,0.388
8.867,186.972,0.388
8.883,186.801,0.388
8.900,186.630,0.388
8.917,186.460,0.388
8.933,186.291,0.388
8.950,186.121,0.388
8.967,185.952,0.388
8.983,185.784,0.388
9.000,185.616,0.388
9.017,185.448,0.388
9.033,185.282,0.388
9.050,185.115,0.388
9.067,184.950,0.388
9.083,184.785,0.388
9.100,184.620,0.388
9.117,184.455,0.388
9.133,184.291,0.388
9.150,184.127,0.388
9.167,183.964,0.388
9.183,183.802,0.388
9.200,183.640,0.388
9.217,183.479,0.388
9.233,183.318,0.388
9.250,183.157,0.388
9.267,182.997,0.388
9.283,182.837,0.388
9.300,182.678,0.388
9.317,182.519,0.388
9.333,182.361,0.388
9.350,182.202,0.388
9.367,182.045,0.388
9.383,181.887,0.388
9.400,181.731,0.388
9.417,181.574,0.388
9.433,181.418,0.388
9.450,181.263,0.388
9.467,181.108,0.388
9.483,180.953,0.388
9.500,180.799,0.388
9.517,180.645,0.388
9.533,180.491,0.388
9.550,180.338,0.388
9.567,180.185,0.388
9.583,180.032,0.388
9.600,179.880,0.388
9.617,179.729,0.388
9.633,179.577,0.388
9.650,179.427,0.388
9.667,179.276,0.388
9.683,179.127,0.388
9.700,178.978,0.388
9.717,178.829,0.388
9.733,178.681,0.388
9.750,178.533,0.388
9.767,178.385,0.388
9.783,178.237,0.388
9.800,178.090,0.388
9.817,177.943,0.388
9.833,177.796,0.388
9.850,177.650,0.388
9.867,177.504,0.388
9.883,177.359,0.388
9.900,177.214,0.388
9.917,177.069,0.388
9.933,176.925,0.388
9.950,176.781,0.388
9.967,176.637,0.388
9.983,176.493,0.388
10.000,176.350,0.388
10.017,176.208,0.388
10.033,176.065,0.388
10.050,175.924,0.388
10.067,175.782,0.388
10.083,175.641,0.388
10.100,175.500,0.388
10.117,175.360,0.388
10.133,175.219,0.388
10.150,175.079,0.388
10.167,174.940,0.388
10.183,174.800,0.388
10.200,174.662,0.388
10.217,174.523,0.388
10.233,174.385,0.388
10.250,174.247,0.388
10.267,174.110,0.388
10.283,173.972,0.388
10.300,173.836,0.388
10.317,173.699,0.388
10.333,173.563,0.388
10.350,173.427,0.388
10.367,173.292,0.388
10.383,173.157,0.388
10.400,173.022,0.388
10.417,172.888,0.388
10.433,172.754,0.388
10.450,172.620,0.388
10.467,172.486,0.388
10.483,172.353,0.388
10.500,172.220,0.388
10.517,172.088,0.388
10.533,171.956,0.388
10.550,171.824,0.388
10.567,171.692,0.388
10.583,171.561,0.388
10.600,171.430,0.388
10.617,171.299,0.388
10.633,171.169,0.388
10.650,171.039,0.388
10.667,170.909,0.388
10.683,170.779,0.388
10.700,170.650,0.388
10.717,170.521,0.388
10.733,170.393,0.388
10.750,170.264,0.388
10.767,170.136,0.388
10.783,170.008,0.388
10.800,169.881,0.388
10.817,169.754,0.388
10.833,169.627,0.388
10.850,169.500,0.388
10.867,169.374,0.388
10.883,169.248,0.388
10.900,169.123,0.388
10.917,168.998,0.388
10.933,168.873,0.388
10.950,168.748,0.388
10.967,168.624,0.388
10.983,168.500,0.388
11.000,168.376,0.388
11.017,168.252,0.388
11.033,168.129,0.388
11.050,168.005,0.388
11.067,167.883,0.388
11.083,167.760,0.388
11.100,167.638,0.388
11.117,167.516,0.388
11.133,167.395,0.388
11.150,167.274,0.388
11.167,167.153,0.388
11.183,167.032,0.388
11.200,166.912,0.388
11.217,166.792,0.388
11.233,166.671,0.388
11.250,166.551,0.388
11.267,166.432,0.388
11.283,166.313,0.388
11.300,166.194,0.388
11.317,166.075,0.388
11.333,165.957,0.388
11.350,165.839,0.388
11.367,165.721,0.388
11.383,165.604,0.388
11.400,165.487,0.388
11.417,165.370,0.388
11.433,165.253,0.388
11.450,165.136,0.388
11.467,165.020,0.388
11.483,164.904,0.388
11.500,164.788,0.388
11.517,164.672,0.388
11.533,164.557,0.388
11.550,164.442,0.388
11.567,164.327,0.388
11.583,164.212,0.388
11.600,164.098,0.388
11.617,163.984,0.388
11.633,163.870,0.388
11.650,163.756,0.388
11.667,163.643,0.388
11.683,163.530,0.388
11.700,163.417,0.388
11.717,163.305,0.388
11.733,163.193,0.388
11.750,163.082,0.388
11.767,162.970,0.388
11.783,162.858,0.388
11.800,162.747,0.388
11.817,162.635,0.388
11.833,162.524,0.388
11.850,162.413,0.388
11.867,162.302,0.388
11.883,162.191,0.388
11.900,162.080,0.388
11.917,161.970,0.388
11.933,161.860,0.388
11.950,161.751,0.388
11.967,161.642,0.388
11.983,161.534,0.388
12.000,161.425,0.388
12.017,161.317,0.388
12.033,161.209,0.388
12.050,161.101,0.388
12.067,160.994,0.388
12.083,160.886,0.388
12.100,160.779,0.388
12.117,160.672,0.388
12.133,160.564,0.388
12.150,160.457,0.388
12.167,160.350,0.388
12.183,160.243,0.388
12.200,160.137,0.388
12.217,160.031,0.388
12.233,159.925,0.388
12.250,159.819,0.388
12.267,159.713,0.388
12.283,159.608,0.388
12.300,159.503,0.388
12.317,159.398,0.388
12.333,159.293,0.388
12.350,159.188,0.388
12.367,159.084,0.388
12.383,158.980,0.388
12.400,158.876,0.388
12.417,158.773,0.388
12.433,158.669,0.388
12.450,158.566,0.388
12.467,158.464,0.388
12.483,158.361,0.388
