# Frequency,Velocity,Velstd 
#  coords,(5.0, -12.0),(20.0, -12.0)
6.100,253.571,0.769
6.117,253.158,0.409
6.133,252.747,0.402
6.150,252.338,0.396
6.167,251.930,0.390
6.183,251.524,0.388
6.200,251.120,0.388
6.217,250.717,0.388
6.233,250.316,0.388
6.250,249.916,0.388
6.267,249.518,0.388
6.283,249.121,0.388
6.300,248.726,0.388
6.317,248.332,0.388
6.333,247.940,0.388
6.350,247.549,0.388
6.367,247.160,0.388
6.383,246.773,0.388
6.400,246.387,0.388
6.417,246.002,0.388
6.433,245.620,0.388
6.450,245.238,0.388
6.467,244.858,0.388
6.483,244.480,0.388
6.500,244.103,0.388
6.517,243.727,0.388
6.533,243.353,0.388
6.550,242.980,0.388
6.567,242.609,0.388
6.583,242.239,0.388
6.600,241.871,0.388
6.617,241.504,0.388
6.633,241.138,0.388
6.650,240.774,0.388
6.667,240.410,0.388
6.683,240.049,0.388
6.700,239.689,0.388
6.717,239.330,0.388
6.733,238.973,0.388
6.750,238.616,0.388
6.767,238.261,0.388
6.783,237.907,0.388
6.800,237.555,0.388
6.817,237.204,0.388
6.833,236.854,0.388
6.850,236.506,0.388
6.867,236.158,0.388
6.883,235.812,0.388
6.900,235.467,0.388
6.917,235.123,0.388
6.933,234.781,0.388
6.950,234.440,0.388
6.967,234.100,0.388
6.983,233.762,0.388
7.000,233.425,0.388
7.017,233.089,0.388
7.033,232.755,0.388
7.050,232.421,0.388
7.067,232.088,0.388
7.083,231.757,0.388
7.100,231.427,0.388
7.117,231.098,0.388
7.133,230.770,0.388
7.150,230.444,0.388
7.167,230.119,0.388
7.183,229.795,0.388
7.200,229.471,0.388
7.217,229.149,0.388
7.233,228.827,0.388
7.250,228.507,0.388
7.267,228.188,0.388
7.283,227.870,0.388
7.300,227.554,0.388
7.317,227.238,0.388
7.333,226.924,0.388
7.350,226.611,0.388
7.367,226.298,0.388
7.383,225.987,0.388
7.400,225.677,0.388
7.417,225.368,0.388
7.433,225.060,0.388
7.450,224.753,0.388
7.467,224.447,0.388
7.483,224.142,0.388
7.500,223.838,0.388
7.517,223.535,0.388
7.533,223.233,0.388
7.550,222.932,0.388
7.567,222.632,0.388
7.583,222.333,0.388
7.600,222.036,0.388
7.617,221.739,0.388
7.633,221.443,0.388
7.650,221.148,0.388
7.667,220.854,0.388
7.683,220.561,0.388
7.700,220.269,0.388
7.717,219.978,0.388
7.733,219.687,0.388
7.750,219.398,0.388
7.767,219.110,0.388
7.783,218.822,0.388
7.800,218.536,0.388
7.817,218.251,0.388
7.833,217.966,0.388
7.850,217.682,0.388
7.867,217.400,0.388
7.883,217.118,0.388
7.900,216.837,0.388
7.917,216.557,0.388
7.933,216.278,0.388
7.950,216.000,0.388
7.967,215.722,0.388
7.983,215.446,0.388
8.000,215.171,0.388
8.017,214.896,0.388
8.033,214.622,0.388
8.050,214.349,0.388
8.067,214.077,0.388
8.083,213.806,0.388
8.100,213.535,0.388
8.117,213.265,0.388
8.133,212.997,0.388
8.150,212.729,0.388
8.167,212.461,0.388
8.183,212.195,0.388
8.200,211.929,0.388
8.217,211.664,0.388
8.233,211.400,0.388
8.250,211.137,0.388
8.267,210.875,0.388
8.283,210.613,0.388
8.300,210.353,0.388
8.317,210.093,0.388
8.333,209.833,0.388
8.350,209.575,0.388
8.367,209.317,0.388
8.383,209.060,0.388
8.400,208.804,0.388
8.417,208.549,0.388
8.433,208.294,0.388
8.450,208.040,0.388
8.467,207.787,0.388
8.483,207.535,0.388
8.500,207.283,0.388
8.517,207.032,0.388
8.533,206.782,0.388
8.550,206.532,0.388
8.567,206.284,0.388
8.583,206.036,0.388
8.600,205.788,0.388
8.617,205.541,0.388
8.633,205.295,0.388
8.650,205.050,0.388
8.667,204.806,0.388
8.683,204.562,0.388
8.700,204.319,0.388
8.717,204.076,0.388
8.733,203.834,0.388
8.750,203.593,0.388
8.767,203.353,0.388
8.783,203.113,0.388
8.800,202.874,0.388
8.817,202.636,0.388
8.833,202.398,0.388
8.850,202.161,0.388
8.867,201.925,0.388
8.883,201.689,0.388
8.900,201.453,0.388
8.917,201.219,0.388
8.933,200.985,0.388
8.950,200.751,0.388
8.967,200.519,0.388
8.983,200.287,0.388
9.000,200.055,0.388
9.017,199.824,0.388
9.033,199.594,0.388
9.050,199.364,0.388
9.067,199.135,0.388
9.083,198.907,0.388
9.100,198.679,0.388
9.117,198.451,0.388
9.133,198.225,0.388
9.150,197.998,0.388
9.167,197.773,0.388
9.183,197.548,0.388
9.200,197.323,0.388
9.217,197.099,0.388
9.233,196.876,0.388
9.250,196.653,0.388
9.267,196.431,0.388
9.283,196.209,0.388
9.300,195.988,0.388
9.317,195.768,0.388
9.333,195.548,0.388
9.350,195.328,0.388
9.367,195.110,0.388
9.383,194.891,0.388
9.400,194.673,0.388
9.417,194.456,0.388
9.433,194.240,0.388
9.450,194.024,0.388
9.467,193.809,0.388
9.483,193.594,0.388
9.500,193.380,0.388
9.517,193.167,0.388
9.533,192.954,0.388
9.550,192.741,0.388
9.567,192.529,0.388
9.583,192.318,0.388
9.600,192.107,0.388
9.617,191.896,0.388
9.633,191.686,0.388
9.650,191.477,0.388
9.667,191.269,0.388
9.683,191.061,0.388
9.700,190.853,0.388
9.717,190.646,0.388
9.733,190.439,0.388
9.750,190.232,0.388
9.767,190.026,0.388
9.783,189.821,0.388
9.800,189.617,0.388
9.817,189.413,0.388
9.833,189.210,0.388
9.850,189.006,0.388
9.867,188.803,0.388
9.883,188.600,0.388
9.900,188.398,0.388
9.917,188.196,0.388
9.933,187.995,0.388
9.950,187.795,0.388
9.967,187.596,0.388
9.983,187.397,0.388
10.000,187.198,0.388
10.017,187.000,0.388
10.033,186.802,0.388
10.050,186.605,0.388
