# Frequency,Velocity,Velstd 
#  coords,(5.0, -12.0),(15.0, -12.0)
6.800,206.923,0.769
6.817,206.658,0.408
6.833,206.394,0.402
6.850,206.131,0.396
6.867,205.869,0.390
6.883,205.608,0.388
6.900,205.347,0.388
6.917,205.088,0.388
6.933,204.829,0.388
6.950,204.572,0.388
6.967,204.316,0.388
6.983,204.060,0.388
7.000,203.806,0.388
7.017,203.553,0.388
7.033,203.300,0.388
7.050,203.048,0.388
7.067,202.797,0.388
7.083,202.547,0.388
7.100,202.298,0.388
7.117,202.049,0.388
7.133,201.802,0.388
7.150,201.555,0.388
7.167,201.309,0.388
7.183,201.064,0.388
7.200,200.820,0.388
7.217,200.576,0.388
7.233,200.333,0.388
7.250,200.092,0.388
7.267,199.851,0.388
7.283,199.611,0.388
7.300,199.371,0.388
7.317,199.133,0.388
7.333,198.895,0.388
7.350,198.659,0.388
7.367,198.423,0.388
7.383,198.188,0.388
7.400,197.954,0.388
7.417,197.720,0.388
7.433,197.488,0.388
7.450,197.256,0.388
7.467,197.024,0.388
7.483,196.794,0.388
7.500,196.565,0.388
7.517,196.336,0.388
7.533,196.108,0.388
7.550,195.880,0.388
7.567,195.653,0.388
7.583,195.428,0.388
7.600,195.202,0.388
7.617,194.978,0.388
7.633,194.754,0.388
7.650,194.531,0.388
7.667,194.309,0.388
7.683,194.087,0.388
7.700,193.867,0.388
7.717,193.647,0.388
7.733,193.427,0.388
7.750,193.209,0.388
7.767,192.991,0.388
7.783,192.774,0.388
7.800,192.557,0.388
7.817,192.342,0.388
7.833,192.127,0.388
7.850,191.912,0.388
7.867,191.698,0.388
7.883,191.485,0.388
7.900,191.272,0.388
7.917,191.061,0.388
7.933,190.850,0.388
7.950,190.640,0.388
7.967,190.431,0.388
7.983,190.223,0.388
8.000,190.015,0.388
8.017,189.808,0.388
8.033,189.601,0.388
8.050,189.394,0.388
8.067,189.188,0.388
8.083,188.983,0.388
8.100,188.778,0.388
8.117,188.575,0.388
8.133,188.372,0.388
8.150,188.170,0.388
8.167,187.968,0.388
8.183,187.767,0.388
8.200,187.567,0.388
8.217,187.367,0.388
8.233,187.167,0.388
8.250,186.968,0.388
8.267,186.770,0.388
8.283,186.572,0.388
8.300,186.375,0.388
8.317,186.179,0.388
8.333,185.983,0.388
8.350,185.787,0.388
8.367,185.593,0.388
8.383,185.399,0.388
8.400,185.205,0.388
8.417,185.013,0.388
8.433,184.822,0.388
8.450,184.631,0.388
8.467,184.440,0.388
8.483,184.250,0.388
8.500,184.060,0.388
8.517,183.871,0.388
8.533,183.682,0.388
8.550,183.494,0.388
8.567,183.306,0.388
8.583,183.119,0.388
8.600,182.933,0.388
8.617,182.746,0.388
8.633,182.561,0.388
8.650,182.375,0.388
8.667,182.190,0.388
8.683,182.006,0.388
8.700,181.823,0.388
8.717,181.640,0.388
8.733,181.457,0.388
8.750,181.275,0.388
8.767,181.094,0.388
8.783,180.912,0.388
8.800,180.732,0.388
8.817,180.551,0.388
8.833,180.372,0.388
8.850,180.192,0.388
8.867,180.014,0.388
8.883,179.836,0.388
8.900,179.659,0.388
8.917,179.482,0.388
8.933,179.306,0.388
8.950,179.131,0.388
8.967,178.956,0.388
8.983,178.781,0.388
9.000,178.607,0.388
9.017,178.433,0.388
9.033,178.260,0.388
9.050,178.087,0.388
9.067,177.914,0.388
9.083,177.742,0.388
9.100,177.571,0.388
9.117,177.400,0.388
9.133,177.230,0.388
9.150,177.059,0.388
9.167,176.890,0.388
