# Frequency,Velocity,Velstd 
#  coords,(0.0, 10.0),(0.0, 20.0)
6.800,452.794,0.769
6.817,451.824,0.409
6.833,450.859,0.402
6.850,449.897,0.396
6.867,448.938,0.390
6.883,447.983,0.388
6.900,447.031,0.388
6.917,446.083,0.388
6.933,445.138,0.388
6.950,444.197,0.388
6.967,443.259,0.388
6.983,442.324,0.388
7.000,441.393,0.388
7.017,440.465,0.388
7.033,439.540,0.388
7.050,438.619,0.388
7.067,437.701,0.388
7.083,436.786,0.388
7.100,435.874,0.388
7.117,434.966,0.388
7.133,434.061,0.388
7.150,433.159,0.388
7.167,432.260,0.388
7.183,431.364,0.388
7.200,430.471,0.388
7.217,429.582,0.388
7.233,428.695,0.388
7.250,427.812,0.388
7.267,426.931,0.388
7.283,426.054,0.388
7.300,425.179,0.388
7.317,424.308,0.388
7.333,423.439,0.388
7.350,422.574,0.388
7.367,421.711,0.388
7.383,420.852,0.388
7.400,419.995,0.388
7.417,419.141,0.388
7.433,418.290,0.388
7.450,417.442,0.388
7.467,416.597,0.388
7.483,415.754,0.388
7.500,414.915,0.388
7.517,414.078,0.388
7.533,413.244,0.388
7.550,412.413,0.388
7.567,411.584,0.388
7.583,410.758,0.388
7.600,409.935,0.388
7.617,409.115,0.388
7.633,408.297,0.388
7.650,407.482,0.388
7.667,406.670,0.388
7.683,405.860,0.388
7.700,405.053,0.388
7.717,404.249,0.388
7.733,403.447,0.388
7.750,402.647,0.388
7.767,401.851,0.388
7.783,401.056,0.388
7.800,400.265,0.388
7.817,399.476,0.388
7.833,398.689,0.388
7.850,397.905,0.388
7.867,397.124,0.388
7.883,396.345,0.388
7.900,395.568,0.388
7.917,394.794,0.388
7.933,394.022,0.388
7.950,393.253,0.388
7.967,392.486,0.388
7.983,391.722,0.388
8.000,390.959,0.388
8.017,390.200,0.388
8.033,389.442,0.388
8.050,388.687,0.388
8.067,387.935,0.388
8.083,387.184,0.388
8.100,386.436,0.388
8.117,385.691,0.388
8.133,384.947,0.388
8.150,384.206,0.388
8.167,383.467,0.388
8.183,382.731,0.388
8.200,381.996,0.388
8.217,381.264,0.388
8.233,380.534,0.388
8.250,379.806,0.388
8.267,379.081,0.388
8.283,378.358,0.388
8.300,377.636,0.388
8.317,376.918,0.388
8.333,376.201,0.388
8.350,375.486,0.388
8.367,374.774,0.388
8.383,374.063,0.388
8.400,373.355,0.388
8.417,372.649,0.388
8.433,371.945,0.388
8.450,371.243,0.388
8.467,370.543,0.388
8.483,369.845,0.388
8.500,369.149,0.388
8.517,368.455,0.388
8.533,367.763,0.388
8.550,367.073,0.388
8.567,366.386,0.388
8.583,365.700,0.388
8.600,365.016,0.388
8.617,364.334,0.388
8.633,363.654,0.388
8.650,362.977,0.388
8.667,362.301,0.388
8.683,361.627,0.388
8.700,360.955,0.388
8.717,360.285,0.388
8.733,359.617,0.388
8.750,358.951,0.388
8.767,358.286,0.388
8.783,357.624,0.388
8.800,356.964,0.388
8.817,356.305,0.388
8.833,355.648,0.388
8.850,354.993,0.388
8.867,354.340,0.388
8.883,353.689,0.388
8.900,353.039,0.388
8.917,352.392,0.388
8.933,351.746,0.388
8.950,351.102,0.388
8.967,350.460,0.388
8.983,349.819,0.388
9.000,349.181,0.388
9.017,348.544,0.388
9.033,347.909,0.388
9.050,347.276,0.388
9.067,346.644,0.388
9.083,346.014,0.388
9.100,345.386,0.388
9.117,344.760,0.388
9.133,344.135,0.388
9.150,343.512,0.388
9.167,342.891,0.388
9.183,342.271,0.388
9.200,341.653,0.388
9.217,341.037,0.388
9.233,340.422,0.388
9.250,339.810,0.388
9.267,339.198,0.388
9.283,338.589,0.388
9.300,337.981,0.388
9.317,337.375,0.388
9.333,336.770,0.388
9.350,336.167,0.388
9.367,335.566,0.388
9.383,334.966,0.388
9.400,334.368,0.388
9.417,333.771,0.388
9.433,333.176,0.388
9.450,332.583,0.388
9.467,331.991,0.388
9.483,331.401,0.388
9.500,330.812,0.388
9.517,330.225,0.388
9.533,329.639,0.388
9.550,329.055,0.388
9.567,328.472,0.388
9.583,327.891,0.388
9.600,327.311,0.388
9.617,326.733,0.388
9.633,326.157,0.388
9.650,325.582,0.388
9.667,325.008,0.388
9.683,324.436,0.388
9.700,323.865,0.388
9.717,323.296,0.388
9.733,322.728,0.388
9.750,322.162,0.388
9.767,321.597,0.388
9.783,321.034,0.388
9.800,320.472,0.388
9.817,319.911,0.388
9.833,319.352,0.388
9.850,318.795,0.388
9.867,318.239,0.388
9.883,317.684,0.388
9.900,317.130,0.388
9.917,316.578,0.388
9.933,316.028,0.388
9.950,315.478,0.388
9.967,314.930,0.388
9.983,314.384,0.388
10.000,313.839,0.388
10.017,313.295,0.388
10.033,312.753,0.388
10.050,312.211,0.388
10.067,311.672,0.388
10.083,311.133,0.388
10.100,310.596,0.388
10.117,310.061,0.388
10.133,309.526,0.388
10.150,308.993,0.388
10.167,308.461,0.388
10.183,307.931,0.388
10.200,307.402,0.388
10.217,306.874,0.388
10.233,306.347,0.388
10.250,305.822,0.388
10.267,305.298,0.388
10.283,304.775,0.388
10.300,304.254,0.388
10.317,303.733,0.388
10.333,303.214,0.388
10.350,302.697,0.388
10.367,302.180,0.388
10.383,301.665,0.388
10.400,301.151,0.388
10.417,300.638,0.388
10.433,300.127,0.388
10.450,299.616,0.388
10.467,299.107,0.388
10.483,298.600,0.388
10.500,298.093,0.388
10.517,297.588,0.388
10.533,297.083,0.388
10.550,296.580,0.388
10.567,296.079,0.388
10.583,295.578,0.388
10.600,295.078,0.388
10.617,294.580,0.388
10.633,294.083,0.388
10.650,293.587,0.388
10.667,293.092,0.388
10.683,292.599,0.388
10.700,292.106,0.388
10.717,291.615,0.388
10.733,291.125,0.388
10.750,290.636,0.388
10.767,290.148,0.388
10.783,289.661,0.388
10.800,289.175,0.388
10.817,288.691,0.388
10.833,288.207,0.388
10.850,287.725,0.388
10.867,287.244,0.388
10.883,286.764,0.388
10.900,286.285,0.388
10.917,285.807,0.388
10.933,285.330,0.388
10.950,284.854,0.388
10.967,284.380,0.388
10.983,283.906,0.388
11.000,283.434,0.388
11.017,282.962,0.388
11.033,282.492,0.388
11.050,282.023,0.388
11.067,281.554,0.388
11.083,281.087,0.388
11.100,280.621,0.388
11.117,280.156,0.388
11.133,279.692,0.388
11.150,279.229,0.388
11.167,278.767,0.388
11.183,278.307,0.388
11.200,277.847,0.388
11.217,277.388,0.388
11.233,276.930,0.388
11.250,276.473,0.388
11.267,276.018,0.388
11.283,275.563,0.388
11.300,275.109,0.388
11.317,274.657,0.388
11.333,274.205,0.388
11.350,273.754,0.388
11.367,273.304,0.388
11.383,272.856,0.388
11.400,272.408,0.388
11.417,271.961,0.388
11.433,271.515,0.388
11.450,271.070,0.388
11.467,270.627,0.388
11.483,270.184,0.388
11.500,269.742,0.388
11.517,269.301,0.388
11.533,268.861,0.388
11.550,268.422,0.388
11.567,267.983,0.388
11.583,267.546,0.388
11.600,267.110,0.388
11.617,266.675,0.388
11.633,266.240,0.388
11.650,265.807,0.388
11.667,265.375,0.388
11.683,264.943,0.388
11.700,264.512,0.388
11.717,264.083,0.388
11.733,263.654,0.388
11.750,263.226,0.388
11.767,262.799,0.388
11.783,262.373,0.388
11.800,261.948,0.388
11.817,261.523,0.388
11.833,261.100,0.388
11.850,260.677,0.388
11.867,260.256,0.388
11.883,259.835,0.388
11.900,259.415,0.388
11.917,258.996,0.388
11.933,258.578,0.388
11.950,258.161,0.388
11.967,257.745,0.388
11.983,257.329,0.388
12.000,256.915,0.388
12.017,256.501,0.388
12.033,256.088,0.388
12.050,255.676,0.388
12.067,255.265,0.388
12.083,254.855,0.388
12.100,254.445,0.388
12.117,254.037,0.388
12.133,253.629,0.388
12.150,253.222,0.388
12.167,252.816,0.388
