# Frequency,Velocity,Velstd 
#  coords,(0.0, 0.0),(0.0, 10.0)
5.600,236.919,0.769
5.617,236.822,0.409
5.633,236.724,0.402
5.650,236.627,0.396
5.667,236.529,0.390
5.683,236.432,0.388
5.700,236.334,0.388
5.717,236.236,0.388
5.733,236.139,0.388
5.750,236.041,0.388
5.767,235.944,0.388
5.783,235.846,0.388
5.800,235.749,0.388
5.817,235.651,0.388
5.833,235.554,0.388
5.850,235.456,0.388
5.867,235.358,0.388
5.883,235.261,0.388
5.900,235.163,0.388
5.917,235.066,0.388
5.933,234.968,0.388
5.950,234.871,0.388
5.967,234.773,0.388
5.983,234.675,0.388
6.000,234.578,0.388
6.017,234.480,0.388
6.033,234.383,0.388
6.050,234.285,0.388
6.067,234.188,0.388
6.083,234.090,0.388
6.100,233.993,0.388
6.117,233.895,0.388
6.133,233.798,0.388
6.150,233.700,0.388
6.167,233.603,0.388
6.183,233.505,0.388
6.200,233.408,0.388
6.217,233.310,0.388
6.233,233.213,0.388
6.250,233.115,0.388
6.267,233.018,0.388
6.283,232.920,0.388
6.300,232.823,0.388
6.317,232.725,0.388
6.333,232.628,0.388
6.350,232.530,0.388
6.367,232.433,0.388
6.383,232.335,0.388
6.400,232.237,0.388
6.417,232.140,0.388
6.433,232.043,0.388
6.450,231.945,0.388
6.467,231.847,0.388
6.483,231.750,0.388
6.500,231.652,0.388
6.517,231.555,0.388
6.533,231.457,0.388
6.550,231.360,0.388
6.567,231.262,0.388
6.583,231.165,0.388
6.600,231.067,0.388
6.617,230.969,0.388
6.633,230.872,0.388
6.650,230.774,0.388
6.667,230.677,0.388
6.683,230.579,0.388
6.700,230.482,0.388
6.717,230.384,0.388
6.733,230.287,0.388
6.750,230.189,0.388
6.767,230.091,0.388
6.783,229.994,0.388
6.800,229.896,0.388
6.817,229.798,0.388
6.833,229.701,0.388
6.850,229.603,0.388
6.867,229.506,0.388
6.883,229.408,0.388
6.900,229.311,0.388
6.917,229.213,0.388
6.933,229.116,0.388
6.950,229.018,0.388
6.967,228.920,0.388
6.983,228.823,0.388
7.000,228.725,0.388
7.017,228.628,0.388
7.033,228.530,0.388
7.050,228.433,0.388
7.067,228.335,0.388
7.083,228.238,0.388
7.100,228.140,0.388
7.117,228.042,0.388
7.133,227.945,0.388
7.150,227.847,0.388
7.167,227.749,0.388
7.183,227.652,0.388
7.200,227.554,0.388
7.217,227.457,0.388
7.233,227.359,0.388
7.250,227.262,0.388
7.267,227.164,0.388
7.283,227.067,0.388
7.300,226.969,0.388
7.317,226.872,0.388
7.333,226.774,0.388
7.350,226.677,0.388
7.367,226.579,0.388
7.383,226.482,0.388
7.400,226.384,0.388
7.417,226.287,0.388
7.433,226.189,0.388
7.450,226.092,0.388
7.467,225.994,0.388
7.483,225.897,0.388
7.500,225.800,0.388
7.517,225.702,0.388
7.533,225.605,0.388
7.550,225.507,0.388
7.567,225.410,0.388
7.583,225.312,0.388
7.600,225.215,0.388
7.617,225.117,0.388
7.633,225.020,0.388
7.650,224.922,0.388
7.667,224.825,0.388
7.683,224.727,0.388
7.700,224.630,0.388
7.717,224.532,0.388
7.733,224.435,0.388
7.750,224.338,0.388
7.767,224.240,0.388
7.783,224.143,0.388
7.800,224.045,0.388
7.817,223.948,0.388
7.833,223.851,0.388
7.850,223.753,0.388
7.867,223.655,0.388
7.883,223.558,0.388
7.900,223.460,0.388
7.917,223.363,0.388
7.933,223.265,0.388
7.950,223.168,0.388
7.967,223.071,0.388
7.983,222.973,0.388
8.000,222.876,0.388
8.017,222.778,0.388
8.033,222.681,0.388
8.050,222.584,0.388
8.067,222.486,0.388
8.083,222.389,0.388
8.100,222.291,0.388
8.117,222.194,0.388
8.133,222.096,0.388
8.150,221.999,0.388
8.167,221.901,0.388
8.183,221.804,0.388
8.200,221.706,0.388
8.217,221.609,0.388
8.233,221.511,0.388
8.250,221.414,0.388
8.267,221.316,0.388
8.283,221.219,0.388
8.300,221.121,0.388
8.317,221.024,0.388
8.333,220.927,0.388
8.350,220.829,0.388
8.367,220.732,0.388
8.383,220.634,0.388
8.400,220.536,0.388
8.417,220.439,0.388
8.433,220.341,0.388
