# Frequency,Velocity,Velstd 
#  coords,(0.0, 5.0),(0.0, 15.0)
6.500,266.061,0.769
6.517,265.895,0.409
6.533,265.729,0.402
6.550,265.563,0.396
6.567,265.397,0.390
6.583,265.231,0.388
6.600,265.065,0.388
6.617,264.899,0.388
6.633,264.733,0.388
6.650,264.567,0.388
6.667,264.401,0.388
6.683,264.235,0.388
6.700,264.069,0.388
6.717,263.903,0.388
6.733,263.737,0.388
6.750,263.571,0.388
6.767,263.405,0.388
6.783,263.239,0.388
6.800,263.073,0.388
6.817,262.907,0.388
6.833,262.741,0.388
6.850,262.575,0.388
6.867,262.409,0.388
6.883,262.243,0.388
6.900,262.077,0.388
6.917,261.911,0.388
6.933,261.745,0.388
6.950,261.579,0.388
6.967,261.413,0.388
6.983,261.247,0.388
7.000,261.082,0.388
7.017,260.916,0.388
7.033,260.750,0.388
7.050,260.584,0.388
7.067,260.418,0.388
7.083,260.252,0.388
7.100,260.086,0.388
7.117,259.920,0.388
7.133,259.754,0.388
7.150,259.588,0.388
7.167,259.422,0.388
7.183,259.256,0.388
7.200,259.090,0.388
7.217,258.924,0.388
7.233,258.758,0.388
7.250,258.592,0.388
7.267,258.426,0.388
7.283,258.260,0.388
7.300,258.094,0.388
7.317,257.928,0.388
7.333,257.762,0.388
7.350,257.596,0.388
7.367,257.430,0.388
7.383,257.264,0.388
7.400,257.098,0.388
7.417,256.932,0.388
7.433,256.766,0.388
7.450,256.600,0.388
7.467,256.434,0.388
7.483,256.268,0.388
7.500,256.102,0.388
7.517,255.936,0.388
7.533,255.770,0.388
7.550,255.604,0.388
7.567,255.438,0.388
7.583,255.272,0.388
7.600,255.106,0.388
7.617,254.940,0.388
7.633,254.774,0.388
7.650,254.609,0.388
7.667,254.443,0.388
7.683,254.277,0.388
7.700,254.111,0.388
7.717,253.945,0.388
7.733,253.779,0.388
7.750,253.613,0.388
7.767,253.447,0.388
7.783,253.281,0.388
7.800,253.115,0.388
7.817,252.949,0.388
7.833,252.783,0.388
7.850,252.617,0.388
7.867,252.451,0.388
7.883,252.285,0.388
7.900,252.119,0.388
7.917,251.953,0.388
7.933,251.787,0.388
7.950,251.621,0.388
7.967,251.455,0.388
7.983,251.289,0.388
8.000,251.123,0.388
8.017,250.958,0.388
8.033,250.792,0.388
8.050,250.626,0.388
8.067,250.460,0.388
8.083,250.294,0.388
8.100,250.128,0.388
8.117,249.962,0.388
8.133,249.796,0.388
8.150,249.630,0.388
8.167,249.464,0.388
8.183,249.298,0.388
8.200,249.132,0.388
8.217,248.966,0.388
8.233,248.800,0.388
8.250,248.634,0.388
8.267,248.468,0.388
8.283,248.302,0.388
8.300,248.135,0.388
8.317,247.969,0.388
8.333,247.803,0.388
8.350,247.637,0.388
8.367,247.472,0.388
8.383,247.306,0.388
8.400,247.140,0.388
8.417,246.973,0.388
8.433,246.807,0.388
8.450,246.641,0.388
8.467,246.475,0.388
8.483,246.309,0.388
8.500,246.143,0.388
8.517,245.977,0.388
8.533,245.811,0.388
8.550,245.645,0.388
8.567,245.479,0.388
8.583,245.312,0.388
8.600,245.146,0.388
8.617,244.980,0.388
8.633,244.814,0.388
8.650,244.648,0.388
8.667,244.482,0.388
8.683,244.316,0.388
8.700,244.150,0.388
8.717,243.984,0.388
8.733,243.818,0.388
8.750,243.652,0.388
8.767,243.486,0.388
8.783,243.320,0.388
8.800,243.154,0.388
8.817,242.988,0.388
8.833,242.821,0.388
8.850,242.655,0.388
8.867,242.489,0.388
8.883,242.323,0.388
8.900,242.157,0.388
8.917,241.991,0.388
8.933,241.825,0.388
8.950,241.659,0.388
8.967,241.493,0.388
8.983,241.327,0.388
9.000,241.161,0.388
9.017,240.995,0.388
9.033,240.829,0.388
9.050,240.663,0.388
9.067,240.497,0.388
9.083,240.331,0.388
9.100,240.165,0.388
9.117,239.999,0.388
9.133,239.833,0.388
9.150,239.667,0.388
