# Frequency,Velocity,Velstd 
#  coords,(0.0, 0.0),(0.0, 20.0)
3.717,217.653,0.769
3.733,217.469,0.409
3.750,217.286,0.402
3.767,217.104,0.396
3.783,216.923,0.390
3.800,216.743,0.388
3.817,216.565,0.388
3.833,216.388,0.388
3.850,216.211,0.388
3.867,216.036,0.388
3.883,215.863,0.388
3.900,215.690,0.388
3.917,215.518,0.388
3.933,215.348,0.388
3.950,215.178,0.388
3.967,215.010,0.388
3.983,214.842,0.388
4.000,214.676,0.388
4.017,214.511,0.388
4.033,214.347,0.388
4.050,214.184,0.388
4.067,214.022,0.388
4.083,213.861,0.388
4.100,213.700,0.388
4.117,213.541,0.388
4.133,213.383,0.388
4.150,213.226,0.388
4.167,213.069,0.388
4.183,212.914,0.388
4.200,212.760,0.388
4.217,212.606,0.388
4.233,212.453,0.388
4.250,212.302,0.388
4.267,212.151,0.388
4.283,212.001,0.388
4.300,211.852,0.388
4.317,211.703,0.388
4.333,211.556,0.388
4.350,211.410,0.388
4.367,211.264,0.388
4.383,211.119,0.388
4.400,210.975,0.388
4.417,210.832,0.388
4.433,210.689,0.388
4.450,210.548,0.388
4.467,210.407,0.388
4.483,210.267,0.388
4.500,210.128,0.388
4.517,209.989,0.388
4.533,209.852,0.388
4.550,209.715,0.388
4.567,209.579,0.388
4.583,209.443,0.388
4.600,209.308,0.388
4.617,209.174,0.388
4.633,209.041,0.388
4.650,208.909,0.388
4.667,208.777,0.388
4.683,208.646,0.388
4.700,208.516,0.388
4.717,208.386,0.388
4.733,208.257,0.388
4.750,208.129,0.388
4.767,208.001,0.388
4.783,207.874,0.388
4.800,207.748,0.388
4.817,207.622,0.388
4.833,207.497,0.388
4.850,207.373,0.388
4.867,207.250,0.388
4.883,207.127,0.388
4.900,207.004,0.388
4.917,206.883,0.388
4.933,206.761,0.388
4.950,206.641,0.388
4.967,206.521,0.388
4.983,206.401,0.388
5.000,206.282,0.388
5.017,206.164,0.388
5.033,206.047,0.388
5.050,205.930,0.388
5.067,205.813,0.388
5.083,205.697,0.388
5.100,205.582,0.388
5.117,205.467,0.388
5.133,205.353,0.388
5.150,205.239,0.388
5.167,205.126,0.388
5.183,205.014,0.388
5.200,204.902,0.388
5.217,204.791,0.388
5.233,204.680,0.388
5.250,204.570,0.388
5.267,204.460,0.388
5.283,204.351,0.388
5.300,204.242,0.388
5.317,204.133,0.388
5.333,204.026,0.388
5.350,203.918,0.388
5.367,203.812,0.388
5.383,203.705,0.388
5.400,203.600,0.388
5.417,203.495,0.388
5.433,203.390,0.388
5.450,203.286,0.388
5.467,203.182,0.388
5.483,203.079,0.388
5.500,202.976,0.388
5.517,202.874,0.388
5.533,202.772,0.388
5.550,202.671,0.388
5.567,202.570,0.388
5.583,202.470,0.388
5.600,202.370,0.388
5.617,202.270,0.388
5.633,202.171,0.388
5.650,202.072,0.388
5.667,201.974,0.388
5.683,201.877,0.388
5.700,201.779,0.388
5.717,201.682,0.388
5.733,201.586,0.388
5.750,201.490,0.388
5.767,201.394,0.388
5.783,201.299,0.388
5.800,201.204,0.388
5.817,201.110,0.388
5.833,201.016,0.388
5.850,200.923,0.388
5.867,200.829,0.388
5.883,200.737,0.388
5.900,200.644,0.388
5.917,200.552,0.388
5.933,200.461,0.388
5.950,200.370,0.388
5.967,200.279,0.388
5.983,200.189,0.388
6.000,200.098,0.388
6.017,200.009,0.388
6.033,199.920,0.388
6.050,199.831,0.388
6.067,199.742,0.388
6.083,199.654,0.388
6.100,199.566,0.388
6.117,199.479,0.388
6.133,199.391,0.388
6.150,199.305,0.388
6.167,199.218,0.388
6.183,199.132,0.388
6.200,199.047,0.388
6.217,198.961,0.388
6.233,198.876,0.388
6.250,198.791,0.388
6.267,198.707,0.388
6.283,198.623,0.388
6.300,198.539,0.388
6.317,198.456,0.388
6.333,198.373,0.388
6.350,198.290,0.388
6.367,198.208,0.388
6.383,198.126,0.388
6.400,198.044,0.388
6.417,197.963,0.388
6.433,197.882,0.388
6.450,197.801,0.388
6.467,197.721,0.388
6.483,197.641,0.388
6.500,197.561,0.388
6.517,197.481,0.388
6.533,197.402,0.388
6.550,197.323,0.388
6.567,197.244,0.388
6.583,197.166,0.388
6.600,197.088,0.388
6.617,197.010,0.388
6.633,196.933,0.388
6.650,196.856,0.388
6.667,196.779,0.388
6.683,196.702,0.388
6.700,196.626,0.388
6.717,196.550,0.388
6.733,196.474,0.388
6.750,196.399,0.388
6.767,196.324,0.388
6.783,196.249,0.388
6.800,196.174,0.388
6.817,196.100,0.388
6.833,196.025,0.388
6.850,195.952,0.388
6.867,195.878,0.388
6.883,195.805,0.388
6.900,195.732,0.388
6.917,195.659,0.388
6.933,195.586,0.388
6.950,195.514,0.388
6.967,195.442,0.388
6.983,195.370,0.388
7.000,195.299,0.388
7.017,195.227,0.388
7.033,195.156,0.388
7.050,195.085,0.388
7.067,195.015,0.388
7.083,194.944,0.388
7.100,194.874,0.388
7.117,194.804,0.388
7.133,194.735,0.388
7.150,194.666,0.388
7.167,194.597,0.388
7.183,194.528,0.388
7.200,194.459,0.388
7.217,194.391,0.388
7.233,194.323,0.388
7.250,194.255,0.388
7.267,194.187,0.388
7.283,194.120,0.388
7.300,194.053,0.388
7.317,193.986,0.388
7.333,193.919,0.388
7.350,193.853,0.388
