# Frequency,Velocity,Velstd 
#  coords,(27.4, -20.2),(13.6, -20.2)
6.000,253.925,0.769
6.017,253.900,0.409
6.033,253.874,0.402
6.050,253.849,0.396
6.067,253.823,0.390
6.083,253.798,0.388
6.100,253.772,0.388
6.117,253.747,0.388
6.133,253.721,0.388
6.150,253.696,0.388
6.167,253.670,0.388
6.183,253.645,0.388
6.200,253.619,0.388
6.217,253.594,0.388
6.233,253.568,0.388
6.250,253.542,0.388
6.267,253.517,0.388
6.283,253.491,0.388
6.300,253.466,0.388
6.317,253.440,0.388
6.333,253.415,0.388
6.350,253.389,0.388
6.367,253.364,0.388
6.383,253.338,0.388
6.400,253.312,0.388
6.417,253.287,0.388
6.433,253.261,0.388
6.450,253.235,0.388
6.467,253.210,0.388
6.483,253.184,0.388
6.500,253.158,0.388
6.517,253.133,0.388
6.533,253.107,0.388
6.550,253.082,0.388
6.567,253.056,0.388
6.583,253.031,0.388
6.600,253.005,0.388
6.617,252.980,0.388
6.633,252.954,0.388
6.650,252.929,0.388
6.667,252.903,0.388
6.683,252.878,0.388
6.700,252.852,0.388
6.717,252.827,0.388
6.733,252.801,0.388
6.750,252.776,0.388
6.767,252.750,0.388
6.783,252.725,0.388
6.800,252.699,0.388
6.817,252.673,0.388
6.833,252.648,0.388
6.850,252.622,0.388
6.867,252.596,0.388
6.883,252.571,0.388
6.900,252.545,0.388
6.917,252.520,0.388
6.933,252.494,0.388
6.950,252.468,0.388
6.967,252.443,0.388
6.983,252.417,0.388
7.000,252.391,0.388
7.017,252.366,0.388
7.033,252.340,0.388
7.050,252.315,0.388
7.067,252.289,0.388
7.083,252.264,0.388
7.100,252.238,0.388
7.117,252.212,0.388
7.133,252.187,0.388
7.150,252.161,0.388
7.167,252.135,0.388
7.183,252.109,0.388
7.200,252.084,0.388
7.217,252.058,0.388
7.233,252.032,0.388
7.250,252.006,0.388
7.267,251.980,0.388
7.283,251.955,0.388
7.300,251.929,0.388
7.317,251.903,0.388
7.333,251.877,0.388
7.350,251.851,0.388
7.367,251.826,0.388
7.383,251.800,0.388
7.400,251.774,0.388
7.417,251.749,0.388
7.433,251.723,0.388
7.450,251.697,0.388
7.467,251.672,0.388
7.483,251.646,0.388
7.500,251.621,0.388
7.517,251.595,0.388
7.533,251.570,0.388
7.550,251.544,0.388
7.567,251.518,0.388
7.583,251.492,0.388
7.600,251.467,0.388
7.617,251.441,0.388
7.633,251.416,0.388
7.650,251.390,0.388
7.667,251.365,0.388
7.683,251.339,0.388
7.700,251.314,0.388
7.717,251.288,0.388
7.733,251.263,0.388
7.750,251.237,0.388
7.767,251.211,0.388
7.783,251.186,0.388
7.800,251.161,0.388
7.817,251.135,0.388
7.833,251.110,0.388
7.850,251.084,0.388
7.867,251.059,0.388
7.883,251.033,0.388
7.900,251.008,0.388
7.917,250.983,0.388
7.933,250.957,0.388
7.950,250.931,0.388
7.967,250.906,0.388
7.983,250.881,0.388
8.000,250.855,0.388
8.017,250.830,0.388
8.033,250.804,0.388
8.050,250.779,0.388
8.067,250.754,0.388
8.083,250.728,0.388
8.100,250.703,0.388
8.117,250.677,0.388
8.133,250.652,0.388
8.150,250.626,0.388
8.167,250.601,0.388
8.183,250.575,0.388
8.200,250.549,0.388
8.217,250.524,0.388
8.233,250.498,0.388
8.250,250.473,0.388
8.267,250.447,0.388
8.283,250.422,0.388
8.300,250.396,0.388
8.317,250.371,0.388
8.333,250.345,0.388
8.350,250.320,0.388
8.367,250.294,0.388
8.383,250.269,0.388
8.400,250.243,0.388
8.417,250.218,0.388
8.433,250.192,0.388
8.450,250.167,0.388
8.467,250.142,0.388
8.483,250.117,0.388
8.500,250.091,0.388
8.517,250.066,0.388
8.533,250.040,0.388
8.550,250.015,0.388
8.567,249.990,0.388
8.583,249.965,0.388
8.600,249.939,0.388
8.617,249.914,0.388
8.633,249.889,0.388
8.650,249.864,0.388
8.667,249.839,0.388
8.683,249.814,0.388
8.700,249.789,0.388
8.717,249.763,0.388
8.733,249.738,0.388
8.750,249.713,0.388
8.767,249.687,0.388
8.783,249.662,0.388
8.800,249.636,0.388
8.817,249.611,0.388
8.833,249.586,0.388
8.850,249.561,0.388
8.867,249.536,0.388
8.883,249.511,0.388
8.900,249.486,0.388
8.917,249.460,0.388
8.933,249.435,0.388
8.950,249.410,0.388
8.967,249.385,0.388
8.983,249.360,0.388
9.000,249.335,0.388
9.017,249.310,0.388
9.033,249.285,0.388
9.050,249.259,0.388
9.067,249.234,0.388
9.083,249.209,0.388
9.100,249.184,0.388
9.117,249.159,0.388
9.133,249.134,0.388
9.150,249.108,0.388
9.167,249.083,0.388
9.183,249.058,0.388
9.200,249.033,0.388
9.217,249.008,0.388
9.233,248.982,0.388
9.250,248.957,0.388
9.267,248.932,0.388
9.283,248.907,0.388
9.300,248.882,0.388
9.317,248.856,0.388
9.333,248.831,0.388
9.350,248.806,0.388
9.367,248.781,0.388
9.383,248.755,0.388
9.400,248.730,0.388
9.417,248.705,0.388
9.433,248.680,0.388
9.450,248.654,0.388
9.467,248.629,0.388
9.483,248.604,0.388
9.500,248.579,0.388
9.517,248.554,0.388
9.533,248.528,0.388
9.550,248.503,0.388
9.567,248.478,0.388
9.583,248.453,0.388
9.600,248.428,0.388
9.617,248.402,0.388
9.633,248.377,0.388
9.650,248.352,0.388
9.667,248.327,0.388
9.683,248.302,0.388
9.700,248.276,0.388
9.717,248.251,0.388
9.733,248.226,0.388
9.750,248.201,0.388
9.767,248.176,0.388
9.783,248.150,0.388
9.800,248.125,0.388
9.817,248.100,0.388
9.833,248.075,0.388
9.850,248.050,0.388
9.867,248.025,0.388
9.883,247.999,0.388
9.900,247.974,0.388
9.917,247.949,0.388
9.933,247.924,0.388
9.950,247.898,0.388
9.967,247.873,0.388
9.983,247.848,0.388
10.000,247.823,0.388
10.017,247.797,0.388
10.033,247.772,0.388
10.050,247.747,0.388
10.067,247.722,0.388
10.083,247.696,0.388
10.100,247.671,0.388
10.117,247.646,0.388
10.133,247.620,0.388
10.150,247.595,0.388
10.167,247.569,0.388
10.183,247.544,0.388
10.200,247.519,0.388
10.217,247.494,0.388
10.233,247.468,0.388
10.250,247.443,0.388
10.267,247.418,0.388
10.283,247.392,0.388
10.300,247.367,0.388
10.317,247.342,0.388
10.333,247.316,0.388
10.350,247.291,0.388
10.367,247.265,0.388
10.383,247.240,0.388
10.400,247.215,0.388
10.417,247.189,0.388
10.433,247.164,0.388
10.450,247.139,0.388
10.467,247.113,0.388
10.483,247.088,0.388
10.500,247.063,0.388
10.517,247.037,0.388
10.533,247.012,0.388
10.550,246.987,0.388
10.567,246.961,0.388
10.583,246.936,0.388
10.600,246.910,0.388
10.617,246.885,0.388
10.633,246.860,0.388
10.650,246.834,0.388
10.667,246.809,0.388
10.683,246.783,0.388
10.700,246.758,0.388
10.717,246.733,0.388
10.733,246.707,0.388
10.750,246.682,0.388
10.767,246.656,0.388
10.783,246.631,0.388
10.800,246.606,0.388
10.817,246.580,0.388
10.833,246.555,0.388
10.850,246.529,0.388
10.867,246.504,0.388
10.883,246.478,0.388
10.900,246.453,0.388
10.917,246.428,0.388
10.933,246.402,0.388
10.950,246.377,0.388
10.967,246.351,0.388
10.983,246.326,0.388
11.000,246.300,0.388
11.017,246.275,0.388
11.033,246.249,0.388
11.050,246.224,0.388
11.067,246.198,0.388
11.083,246.173,0.388
11.100,246.148,0.388
11.117,246.122,0.388
11.133,246.097,0.388
11.150,246.071,0.388
11.167,246.046,0.388
11.183,246.020,0.388
11.200,245.995,0.388
11.217,245.969,0.388
11.233,245.944,0.388
11.250,245.918,0.388
11.267,245.893,0.388
11.283,245.867,0.388
11.300,245.842,0.388
11.317,245.816,0.388
11.333,245.791,0.388
11.350,245.766,0.388
11.367,245.740,0.388
11.383,245.715,0.388
11.400,245.689,0.388
11.417,245.664,0.388
11.433,245.638,0.388
11.450,245.613,0.388
11.467,245.587,0.388
11.483,245.562,0.388
11.500,245.537,0.388
11.517,245.511,0.388
11.533,245.486,0.388
11.550,245.460,0.388
11.567,245.435,0.388
11.583,245.409,0.388
11.600,245.384,0.388
11.617,245.358,0.388
11.633,245.333,0.388
11.650,245.308,0.388
11.667,245.282,0.388
11.683,245.257,0.388
11.700,245.231,0.388
11.717,245.206,0.388
11.733,245.180,0.388
11.750,245.155,0.388
11.767,245.129,0.388
11.783,245.103,0.388
11.800,245.078,0.388
11.817,245.052,0.388
11.833,245.027,0.388
11.850,245.001,0.388
11.867,244.976,0.388
11.883,244.951,0.388
11.900,244.925,0.388
11.917,244.900,0.388
11.933,244.874,0.388
11.950,244.849,0.388
11.967,244.823,0.388
11.983,244.798,0.388
12.000,244.772,0.388
12.017,244.747,0.388
12.033,244.721,0.388
12.050,244.696,0.388
12.067,244.671,0.388
12.083,244.645,0.388
12.100,244.620,0.388
12.117,244.594,0.388
12.133,244.569,0.388
12.150,244.544,0.388
12.167,244.518,0.388
12.183,244.493,0.388
12.200,244.468,0.388
12.217,244.442,0.388
12.233,244.417,0.388
12.250,244.391,0.388
12.267,244.366,0.388
12.283,244.340,0.388
12.300,244.315,0.388
12.317,244.290,0.388
12.333,244.265,0.388
12.350,244.239,0.388
12.367,244.214,0.388
12.383,244.188,0.388
12.400,244.163,0.388
12.417,244.138,0.388
12.433,244.112,0.388
12.450,244.087,0.388
12.467,244.062,0.388
12.483,244.036,0.388
12.500,244.011,0.388
12.517,243.985,0.388
12.533,243.960,0.388
12.550,243.935,0.388
12.567,243.910,0.388
12.583,243.884,0.388
12.600,243.859,0.388
12.617,243.834,0.388
12.633,243.808,0.388
12.650,243.783,0.388
12.667,243.758,0.388
