# Frequency,Velocity,Velstd 
#  coords,(12.8, -12.0),(25.6, -12.0)
6.000,243.714,0.769
6.022,243.199,0.408
6.044,242.686,0.402
6.067,242.176,0.396
6.089,241.668,0.390
6.111,241.163,0.388
6.133,240.662,0.388
6.156,240.162,0.388
6.178,239.666,0.388
6.200,239.172,0.388
6.222,238.681,0.388
6.244,238.193,0.388
6.267,237.707,0.388
6.289,237.223,0.388
6.311,236.742,0.388
6.333,236.264,0.388
6.356,235.788,0.388
6.378,235.315,0.388
6.400,234.844,0.388
6.422,234.375,0.388
6.444,233.909,0.388
6.467,233.445,0.388
6.489,232.984,0.388
6.511,232.525,0.388
6.533,232.068,0.388
6.556,231.614,0.388
6.578,231.162,0.388
6.600,230.713,0.388
6.622,230.265,0.388
6.644,229.820,0.388
6.667,229.377,0.388
6.689,228.937,0.388
6.711,228.499,0.388
6.733,228.062,0.388
6.756,227.628,0.388
6.778,227.196,0.388
6.800,226.766,0.388
6.822,226.338,0.388
6.844,225.912,0.388
6.867,225.488,0.388
6.889,225.066,0.388
6.911,224.646,0.388
6.933,224.228,0.388
6.956,223.812,0.388
6.978,223.398,0.388
7.000,222.986,0.388
7.022,222.576,0.388
7.044,222.168,0.388
7.067,221.761,0.388
7.089,221.357,0.388
7.111,220.955,0.388
7.133,220.554,0.388
7.156,220.155,0.388
7.178,219.759,0.388
7.200,219.364,0.388
7.222,218.970,0.388
7.244,218.579,0.388
7.267,218.189,0.388
7.289,217.801,0.388
7.311,217.415,0.388
7.333,217.030,0.388
7.356,216.647,0.388
7.378,216.266,0.388
7.400,215.887,0.388
7.422,215.509,0.388
7.444,215.133,0.388
7.467,214.758,0.388
7.489,214.386,0.388
7.511,214.014,0.388
7.533,213.645,0.388
7.556,213.277,0.388
7.578,212.911,0.388
7.600,212.546,0.388
7.622,212.183,0.388
7.644,211.822,0.388
7.667,211.462,0.388
7.689,211.104,0.388
7.711,210.747,0.388
7.733,210.392,0.388
7.756,210.039,0.388
7.778,209.687,0.388
7.800,209.337,0.388
7.822,208.987,0.388
7.844,208.639,0.388
7.867,208.293,0.388
7.889,207.948,0.388
7.911,207.604,0.388
7.933,207.262,0.388
7.956,206.922,0.388
7.978,206.582,0.388
8.000,206.245,0.388
8.022,205.909,0.388
8.044,205.574,0.388
8.067,205.240,0.388
8.089,204.908,0.388
8.111,204.578,0.388
8.133,204.248,0.388
8.156,203.921,0.388
8.178,203.594,0.388
8.200,203.269,0.388
8.222,202.945,0.388
8.244,202.623,0.388
8.267,202.302,0.388
8.289,201.982,0.388
8.311,201.663,0.388
8.333,201.346,0.388
8.356,201.030,0.388
8.378,200.716,0.388
8.400,200.402,0.388
8.422,200.090,0.388
8.444,199.779,0.388
8.467,199.469,0.388
8.489,199.161,0.388
8.511,198.854,0.388
8.533,198.548,0.388
8.556,198.243,0.388
8.578,197.939,0.388
8.600,197.637,0.388
8.622,197.336,0.388
8.644,197.035,0.388
8.667,196.736,0.388
8.689,196.439,0.388
8.711,196.142,0.388
8.733,195.846,0.388
8.756,195.552,0.388
8.778,195.259,0.388
8.800,194.966,0.388
8.822,194.675,0.388
8.844,194.385,0.388
8.867,194.096,0.388
8.889,193.809,0.388
8.911,193.522,0.388
8.933,193.236,0.388
8.956,192.952,0.388
8.978,192.668,0.388
9.000,192.386,0.388
9.022,192.104,0.388
9.044,191.824,0.388
9.067,191.544,0.388
9.089,191.266,0.388
