# Frequency,Velocity,Velstd 
#  coords,(0.45, 23.759999999999998),(23.25, 23.759999999999998)
2.000,442.857,0.769
2.022,440.312,0.409
2.044,437.809,0.402
2.067,435.346,0.396
2.089,432.922,0.390
2.111,430.537,0.388
2.133,428.189,0.388
2.156,425.878,0.388
2.178,423.602,0.388
2.200,421.361,0.388
2.222,419.153,0.388
2.244,416.978,0.388
2.267,414.835,0.388
2.289,412.724,0.388
2.311,410.643,0.388
2.333,408.592,0.388
2.356,406.570,0.388
2.378,404.576,0.388
2.400,402.610,0.388
2.422,400.671,0.388
2.444,398.759,0.388
2.467,396.873,0.388
2.489,395.012,0.388
2.511,393.175,0.388
2.533,391.363,0.388
2.556,389.575,0.388
2.578,387.809,0.388
2.600,386.067,0.388
2.622,384.346,0.388
2.644,382.648,0.388
2.667,380.970,0.388
2.689,379.314,0.388
2.711,377.678,0.388
2.733,376.061,0.388
2.756,374.465,0.388
2.778,372.887,0.388
2.800,371.329,0.388
2.822,369.789,0.388
2.844,368.267,0.388
2.867,366.762,0.388
2.889,365.276,0.388
2.911,363.806,0.388
2.933,362.353,0.388
2.956,360.916,0.388
2.978,359.495,0.388
3.000,358.090,0.388
3.022,356.701,0.388
3.044,355.327,0.388
3.067,353.968,0.388
3.089,352.624,0.388
3.111,351.294,0.388
3.133,349.978,0.388
3.156,348.676,0.388
3.178,347.388,0.388
3.200,346.114,0.388
3.222,344.852,0.388
3.244,343.604,0.388
3.267,342.368,0.388
3.289,341.145,0.388
3.311,339.934,0.388
3.333,338.735,0.388
3.356,337.548,0.388
3.378,336.373,0.388
3.400,335.210,0.388
3.422,334.058,0.388
3.444,332.917,0.388
3.467,331.787,0.388
3.489,330.667,0.388
3.511,329.559,0.388
3.533,328.461,0.388
3.556,327.373,0.388
3.578,326.296,0.388
3.600,325.228,0.388
3.622,324.171,0.388
3.644,323.123,0.388
3.667,322.084,0.388
3.689,321.055,0.388
3.711,320.035,0.388
3.733,319.024,0.388
3.756,318.023,0.388
3.778,317.030,0.388
3.800,316.046,0.388
3.822,315.070,0.388
3.844,314.103,0.388
3.867,313.144,0.388
3.889,312.194,0.388
3.911,311.251,0.388
3.933,310.317,0.388
3.956,309.390,0.388
3.978,308.471,0.388
4.000,307.560,0.388
4.022,306.657,0.388
4.044,305.761,0.388
4.067,304.872,0.388
4.089,303.991,0.388
4.111,303.116,0.388
4.133,302.249,0.388
4.156,301.389,0.388
4.178,300.536,0.388
4.200,299.689,0.388
4.222,298.849,0.388
4.244,298.016,0.388
4.267,297.189,0.388
4.289,296.369,0.388
4.311,295.555,0.388
4.333,294.747,0.388
4.356,293.946,0.388
4.378,293.151,0.388
4.400,292.361,0.388
4.422,291.578,0.388
4.444,290.801,0.388
4.467,290.029,0.388
4.489,289.263,0.388
4.511,288.503,0.388
4.533,287.749,0.388
4.556,287.000,0.388
4.578,286.257,0.388
4.600,285.519,0.388
4.622,284.786,0.388
4.644,284.058,0.388
4.667,283.336,0.388
4.689,282.618,0.388
4.711,281.906,0.388
4.733,281.199,0.388
4.756,280.497,0.388
4.778,279.799,0.388
4.800,279.107,0.388
4.822,278.419,0.388
4.844,277.736,0.388
4.867,277.057,0.388
4.889,276.383,0.388
4.911,275.714,0.388
4.933,275.049,0.388
4.956,274.389,0.388
4.978,273.733,0.388
5.000,273.081,0.388
5.022,272.434,0.388
5.044,271.791,0.388
5.067,271.152,0.388
5.089,270.517,0.388
5.111,269.887,0.388
5.133,269.260,0.388
5.156,268.638,0.388
5.178,268.020,0.388
5.200,267.405,0.388
5.222,266.795,0.388
5.244,266.189,0.388
5.267,265.586,0.388
5.289,264.987,0.388
5.311,264.392,0.388
5.333,263.800,0.388
5.356,263.213,0.388
5.378,262.629,0.388
5.400,262.048,0.388
5.422,261.471,0.388
5.444,260.898,0.388
5.467,260.328,0.388
5.489,259.762,0.388
5.511,259.199,0.388
5.533,258.640,0.388
5.556,258.084,0.388
5.578,257.531,0.388
5.600,256.982,0.388
5.622,256.435,0.388
5.644,255.892,0.388
5.667,255.353,0.388
5.689,254.816,0.388
5.711,254.283,0.388
5.733,253.753,0.388
5.756,253.225,0.388
5.778,252.701,0.388
5.800,252.180,0.388
5.822,251.662,0.388
5.844,251.147,0.388
5.867,250.634,0.388
5.889,250.125,0.388
5.911,249.619,0.388
5.933,249.115,0.388
5.956,248.615,0.388
5.978,248.117,0.388
6.000,247.622,0.388
6.022,247.130,0.388
6.044,246.640,0.388
