# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(12.8, -0.08000000000000007)
4.511,238.849,0.769
4.533,238.385,0.409
4.556,237.925,0.402
4.578,237.469,0.396
4.600,237.015,0.390
4.622,236.565,0.388
4.644,236.118,0.388
4.667,235.675,0.388
4.689,235.234,0.388
4.711,234.797,0.388
4.733,234.363,0.388
4.756,233.931,0.388
4.778,233.503,0.388
4.800,233.078,0.388
4.822,232.656,0.388
4.844,232.236,0.388
4.867,231.820,0.388
4.889,231.406,0.388
4.911,230.995,0.388
4.933,230.587,0.388
4.956,230.182,0.388
4.978,229.780,0.388
5.000,229.380,0.388
5.022,228.982,0.388
5.044,228.588,0.388
5.067,228.196,0.388
5.089,227.806,0.388
5.111,227.419,0.388
5.133,227.034,0.388
5.156,226.652,0.388
5.178,226.273,0.388
5.200,225.896,0.388
5.222,225.521,0.388
5.244,225.148,0.388
5.267,224.778,0.388
5.289,224.411,0.388
5.311,224.045,0.388
5.333,223.682,0.388
5.356,223.321,0.388
5.378,222.963,0.388
5.400,222.606,0.388
5.422,222.252,0.388
5.444,221.900,0.388
5.467,221.550,0.388
5.489,221.202,0.388
5.511,220.857,0.388
5.533,220.513,0.388
5.556,220.172,0.388
5.578,219.833,0.388
5.600,219.496,0.388
5.622,219.160,0.388
5.644,218.827,0.388
5.667,218.496,0.388
5.689,218.166,0.388
5.711,217.839,0.388
5.733,217.513,0.388
5.756,217.188,0.388
5.778,216.866,0.388
5.800,216.546,0.388
5.822,216.228,0.388
5.844,215.911,0.388
5.867,215.597,0.388
5.889,215.284,0.388
5.911,214.973,0.388
5.933,214.664,0.388
5.956,214.356,0.388
5.978,214.051,0.388
6.000,213.747,0.388
6.022,213.444,0.388
6.044,213.144,0.388
6.067,212.844,0.388
6.089,212.547,0.388
6.111,212.250,0.388
6.133,211.956,0.388
6.156,211.663,0.388
6.178,211.372,0.388
6.200,211.082,0.388
6.222,210.794,0.388
6.244,210.507,0.388
6.267,210.222,0.388
6.289,209.939,0.388
6.311,209.657,0.388
6.333,209.376,0.388
6.356,209.097,0.388
6.378,208.819,0.388
6.400,208.543,0.388
6.422,208.268,0.388
6.444,207.994,0.388
6.467,207.722,0.388
6.489,207.452,0.388
6.511,207.183,0.388
6.533,206.915,0.388
6.556,206.648,0.388
6.578,206.383,0.388
6.600,206.119,0.388
6.622,205.857,0.388
6.644,205.596,0.388
6.667,205.336,0.388
6.689,205.077,0.388
6.711,204.820,0.388
6.733,204.564,0.388
6.756,204.309,0.388
6.778,204.056,0.388
6.800,203.804,0.388
6.822,203.553,0.388
6.844,203.303,0.388
6.867,203.054,0.388
6.889,202.807,0.388
6.911,202.561,0.388
6.933,202.316,0.388
6.956,202.072,0.388
6.978,201.829,0.388
7.000,201.588,0.388
7.022,201.347,0.388
7.044,201.108,0.388
7.067,200.870,0.388
7.089,200.633,0.388
7.111,200.397,0.388
