# Frequency,Velocity,Velstd 
#  coords,(12.8, -12.0),(12.8, -0.08000000000000007)
3.000,282.091,0.769
3.022,281.158,0.409
3.044,280.235,0.402
3.067,279.322,0.396
3.089,278.419,0.390
3.111,277.526,0.388
3.133,276.642,0.388
3.156,275.768,0.388
3.178,274.902,0.388
3.200,274.046,0.388
3.222,273.199,0.388
3.244,272.360,0.388
3.267,271.530,0.388
3.289,270.709,0.388
3.311,269.895,0.388
3.333,269.090,0.388
3.356,268.293,0.388
3.378,267.504,0.388
3.400,266.722,0.388
3.422,265.948,0.388
3.444,265.182,0.388
3.467,264.423,0.388
3.489,263.671,0.388
3.511,262.927,0.388
3.533,262.189,0.388
3.556,261.459,0.388
3.578,260.735,0.388
3.600,260.018,0.388
3.622,259.307,0.388
3.644,258.603,0.388
3.667,257.906,0.388
3.689,257.214,0.388
3.711,256.529,0.388
3.733,255.850,0.388
3.756,255.178,0.388
3.778,254.511,0.388
3.800,253.850,0.388
3.822,253.194,0.388
3.844,252.545,0.388
3.867,251.901,0.388
3.889,251.262,0.388
3.911,250.629,0.388
3.933,250.002,0.388
3.956,249.379,0.388
3.978,248.762,0.388
4.000,248.150,0.388
4.022,247.543,0.388
4.044,246.941,0.388
4.067,246.344,0.388
4.089,245.752,0.388
4.111,245.165,0.388
4.133,244.583,0.388
4.156,244.005,0.388
4.178,243.431,0.388
4.200,242.863,0.388
4.222,242.299,0.388
4.244,241.739,0.388
4.267,241.184,0.388
4.289,240.633,0.388
4.311,240.086,0.388
4.333,239.544,0.388
4.356,239.006,0.388
4.378,238.472,0.388
4.400,237.942,0.388
4.422,237.416,0.388
4.444,236.893,0.388
4.467,236.375,0.388
4.489,235.861,0.388
4.511,235.350,0.388
4.533,234.843,0.388
4.556,234.340,0.388
4.578,233.841,0.388
4.600,233.345,0.388
4.622,232.853,0.388
4.644,232.364,0.388
4.667,231.879,0.388
4.689,231.397,0.388
4.711,230.919,0.388
4.733,230.444,0.388
4.756,229.973,0.388
4.778,229.505,0.388
4.800,229.040,0.388
4.822,228.578,0.388
4.844,228.120,0.388
4.867,227.664,0.388
4.889,227.212,0.388
4.911,226.763,0.388
4.933,226.317,0.388
4.956,225.873,0.388
4.978,225.433,0.388
5.000,224.996,0.388
5.022,224.561,0.388
5.044,224.130,0.388
5.067,223.701,0.388
5.089,223.275,0.388
5.111,222.852,0.388
5.133,222.432,0.388
5.156,222.014,0.388
5.178,221.599,0.388
5.200,221.187,0.388
5.222,220.777,0.388
5.244,220.370,0.388
5.267,219.965,0.388
5.289,219.563,0.388
5.311,219.163,0.388
5.333,218.766,0.388
5.356,218.372,0.388
5.378,217.980,0.388
5.400,217.590,0.388
5.422,217.203,0.388
5.444,216.818,0.388
5.467,216.436,0.388
5.489,216.055,0.388
5.511,215.677,0.388
5.533,215.301,0.388
5.556,214.928,0.388
5.578,214.556,0.388
5.600,214.187,0.388
5.622,213.821,0.388
5.644,213.456,0.388
5.667,213.094,0.388
5.689,212.733,0.388
5.711,212.375,0.388
5.733,212.019,0.388
5.756,211.665,0.388
