# Frequency,Velocity,Velstd 
#  coords,(12.8, -12.0),(23.25, 23.759999999999998)
2.000,286.251,0.769
2.022,285.373,0.409
2.044,284.509,0.402
2.067,283.660,0.396
2.089,282.824,0.390
2.111,282.001,0.388
2.133,281.191,0.388
2.156,280.394,0.388
2.178,279.609,0.388
2.200,278.836,0.388
2.222,278.074,0.388
2.244,277.324,0.388
2.267,276.585,0.388
2.289,275.856,0.388
2.311,275.138,0.388
2.333,274.431,0.388
2.356,273.733,0.388
2.378,273.046,0.388
2.400,272.367,0.388
2.422,271.699,0.388
2.444,271.039,0.388
2.467,270.388,0.388
2.489,269.746,0.388
2.511,269.113,0.388
2.533,268.488,0.388
2.556,267.871,0.388
2.578,267.261,0.388
2.600,266.660,0.388
2.622,266.066,0.388
2.644,265.480,0.388
2.667,264.901,0.388
2.689,264.329,0.388
2.711,263.765,0.388
2.733,263.207,0.388
2.756,262.656,0.388
2.778,262.111,0.388
2.800,261.573,0.388
2.822,261.042,0.388
2.844,260.516,0.388
2.867,259.997,0.388
2.889,259.484,0.388
2.911,258.977,0.388
2.933,258.476,0.388
2.956,257.980,0.388
2.978,257.489,0.388
3.000,257.005,0.388
3.022,256.525,0.388
3.044,256.051,0.388
3.067,255.582,0.388
3.089,255.119,0.388
3.111,254.660,0.388
3.133,254.206,0.388
3.156,253.757,0.388
3.178,253.312,0.388
3.200,252.873,0.388
3.222,252.438,0.388
3.244,252.007,0.388
3.267,251.581,0.388
3.289,251.159,0.388
3.311,250.741,0.388
3.333,250.328,0.388
3.356,249.918,0.388
3.378,249.513,0.388
3.400,249.112,0.388
3.422,248.714,0.388
3.444,248.321,0.388
3.467,247.931,0.388
3.489,247.545,0.388
3.511,247.163,0.388
3.533,246.784,0.388
3.556,246.409,0.388
3.578,246.037,0.388
3.600,245.669,0.388
3.622,245.304,0.388
3.644,244.942,0.388
3.667,244.584,0.388
3.689,244.229,0.388
3.711,243.877,0.388
3.733,243.529,0.388
3.756,243.183,0.388
3.778,242.841,0.388
