# Frequency,Velocity,Velstd 
#  coords,(0.45, 23.759999999999998),(24.15, 11.84)
2.000,289.139,0.769
2.022,288.111,0.409
2.044,287.100,0.402
2.067,286.105,0.396
2.089,285.126,0.390
2.111,284.163,0.388
2.133,283.214,0.388
2.156,282.281,0.388
2.178,281.361,0.388
2.200,280.456,0.388
2.222,279.564,0.388
2.244,278.685,0.388
2.267,277.820,0.388
2.289,276.967,0.388
2.311,276.126,0.388
2.333,275.297,0.388
2.356,274.480,0.388
2.378,273.675,0.388
2.400,272.880,0.388
2.422,272.097,0.388
2.444,271.324,0.388
2.467,270.562,0.388
2.489,269.810,0.388
2.511,269.068,0.388
2.533,268.336,0.388
2.556,267.614,0.388
2.578,266.900,0.388
2.600,266.196,0.388
2.622,265.501,0.388
2.644,264.815,0.388
2.667,264.137,0.388
2.689,263.467,0.388
2.711,262.806,0.388
2.733,262.153,0.388
2.756,261.508,0.388
2.778,260.871,0.388
2.800,260.241,0.388
2.822,259.619,0.388
2.844,259.004,0.388
2.867,258.396,0.388
2.889,257.795,0.388
2.911,257.201,0.388
2.933,256.614,0.388
2.956,256.034,0.388
2.978,255.460,0.388
3.000,254.892,0.388
3.022,254.331,0.388
3.044,253.776,0.388
3.067,253.227,0.388
3.089,252.684,0.388
3.111,252.147,0.388
3.133,251.615,0.388
3.156,251.089,0.388
3.178,250.569,0.388
3.200,250.054,0.388
3.222,249.545,0.388
3.244,249.040,0.388
3.267,248.541,0.388
3.289,248.047,0.388
3.311,247.558,0.388
3.333,247.074,0.388
3.356,246.594,0.388
3.378,246.120,0.388
3.400,245.650,0.388
3.422,245.184,0.388
3.444,244.724,0.388
3.467,244.267,0.388
3.489,243.815,0.388
3.511,243.368,0.388
3.533,242.924,0.388
3.556,242.485,0.388
3.578,242.050,0.388
3.600,241.618,0.388
3.622,241.191,0.388
3.644,240.768,0.388
3.667,240.348,0.388
3.689,239.933,0.388
3.711,239.521,0.388
3.733,239.113,0.388
3.756,238.708,0.388
3.778,238.307,0.388
3.800,237.910,0.388
3.822,237.516,0.388
3.844,237.125,0.388
3.867,236.738,0.388
3.889,236.354,0.388
3.911,235.973,0.388
3.933,235.596,0.388
3.956,235.222,0.388
3.978,234.851,0.388
4.000,234.483,0.388
4.022,234.118,0.388
4.044,233.756,0.388
4.067,233.397,0.388
4.089,233.041,0.388
4.111,232.688,0.388
4.133,232.338,0.388
4.156,231.991,0.388
4.178,231.646,0.388
4.200,231.305,0.388
4.222,230.966,0.388
4.244,230.629,0.388
4.267,230.295,0.388
4.289,229.964,0.388
4.311,229.635,0.388
4.333,229.309,0.388
4.356,228.985,0.388
4.378,228.664,0.388
4.400,228.345,0.388
4.422,228.029,0.388
4.444,227.715,0.388
4.467,227.403,0.388
4.489,227.094,0.388
4.511,226.787,0.388
4.533,226.482,0.388
4.556,226.180,0.388
4.578,225.879,0.388
4.600,225.581,0.388
4.622,225.285,0.388
4.644,224.991,0.388
4.667,224.699,0.388
4.689,224.409,0.388
4.711,224.121,0.388
4.733,223.835,0.388
4.756,223.551,0.388
4.778,223.269,0.388
4.800,222.989,0.388
4.822,222.711,0.388
4.844,222.435,0.388
4.867,222.160,0.388
4.889,221.888,0.388
4.911,221.617,0.388
4.933,221.348,0.388
4.956,221.081,0.388
4.978,220.816,0.388
5.000,220.553,0.388
5.022,220.291,0.388
5.044,220.031,0.388
5.067,219.773,0.388
5.089,219.516,0.388
5.111,219.261,0.388
5.133,219.008,0.388
5.156,218.756,0.388
5.178,218.506,0.388
5.200,218.258,0.388
5.222,218.011,0.388
5.244,217.766,0.388
5.267,217.522,0.388
5.289,217.280,0.388
5.311,217.040,0.388
5.333,216.801,0.388
5.356,216.563,0.388
5.378,216.327,0.388
5.400,216.093,0.388
5.422,215.859,0.388
5.444,215.628,0.388
5.467,215.398,0.388
5.489,215.169,0.388
5.511,214.942,0.388
5.533,214.716,0.388
5.556,214.491,0.388
5.578,214.268,0.388
5.600,214.046,0.388
5.622,213.825,0.388
5.644,213.606,0.388
5.667,213.388,0.388
5.689,213.172,0.388
5.711,212.956,0.388
5.733,212.742,0.388
5.756,212.530,0.388
5.778,212.318,0.388
5.800,212.108,0.388
5.822,211.899,0.388
5.844,211.691,0.388
5.867,211.485,0.388
5.889,211.279,0.388
5.911,211.075,0.388
5.933,210.872,0.388
5.956,210.670,0.388
5.978,210.469,0.388
6.000,210.269,0.388
6.022,210.071,0.388
6.044,209.873,0.388
6.067,209.677,0.388
6.089,209.482,0.388
