# Frequency,Velocity,Velstd 
#  coords,(1.45, 11.84),(12.8, -0.08000000000000007)
2.000,223.230,0.769
2.022,222.812,0.409
2.044,222.401,0.402
2.067,221.996,0.396
2.089,221.598,0.390
2.111,221.206,0.388
2.133,220.820,0.388
2.156,220.440,0.388
2.178,220.066,0.388
2.200,219.698,0.388
2.222,219.336,0.388
2.244,218.978,0.388
2.267,218.626,0.388
2.289,218.279,0.388
2.311,217.937,0.388
2.333,217.600,0.388
2.356,217.268,0.388
2.378,216.941,0.388
2.400,216.618,0.388
2.422,216.299,0.388
2.444,215.985,0.388
2.467,215.675,0.388
2.489,215.369,0.388
2.511,215.068,0.388
2.533,214.770,0.388
2.556,214.476,0.388
2.578,214.186,0.388
2.600,213.899,0.388
2.622,213.616,0.388
2.644,213.337,0.388
2.667,213.061,0.388
2.689,212.788,0.388
2.711,212.519,0.388
2.733,212.253,0.388
2.756,211.991,0.388
2.778,211.731,0.388
2.800,211.475,0.388
2.822,211.222,0.388
2.844,210.971,0.388
2.867,210.724,0.388
2.889,210.480,0.388
2.911,210.238,0.388
2.933,209.999,0.388
2.956,209.763,0.388
2.978,209.529,0.388
3.000,209.298,0.388
3.022,209.069,0.388
3.044,208.843,0.388
3.067,208.620,0.388
3.089,208.399,0.388
3.111,208.180,0.388
3.133,207.964,0.388
3.156,207.750,0.388
3.178,207.538,0.388
3.200,207.329,0.388
3.222,207.121,0.388
3.244,206.916,0.388
3.267,206.713,0.388
3.289,206.512,0.388
3.311,206.313,0.388
3.333,206.116,0.388
3.356,205.921,0.388
3.378,205.727,0.388
3.400,205.536,0.388
3.422,205.347,0.388
3.444,205.159,0.388
3.467,204.973,0.388
3.489,204.789,0.388
3.511,204.607,0.388
3.533,204.427,0.388
3.556,204.248,0.388
3.578,204.071,0.388
3.600,203.895,0.388
3.622,203.721,0.388
3.644,203.549,0.388
3.667,203.378,0.388
3.689,203.209,0.388
3.711,203.041,0.388
3.733,202.875,0.388
3.756,202.710,0.388
3.778,202.547,0.388
3.800,202.385,0.388
3.822,202.225,0.388
3.844,202.066,0.388
3.867,201.908,0.388
3.889,201.752,0.388
3.911,201.597,0.388
3.933,201.443,0.388
3.956,201.291,0.388
3.978,201.140,0.388
4.000,200.991,0.388
4.022,200.842,0.388
4.044,200.695,0.388
4.067,200.549,0.388
4.089,200.404,0.388
4.111,200.260,0.388
4.133,200.118,0.388
4.156,199.976,0.388
4.178,199.836,0.388
4.200,199.697,0.388
4.222,199.559,0.388
4.244,199.422,0.388
4.267,199.286,0.388
4.289,199.151,0.388
4.311,199.017,0.388
4.333,198.884,0.388
4.356,198.753,0.388
4.378,198.622,0.388
4.400,198.492,0.388
4.422,198.363,0.388
4.444,198.236,0.388
4.467,198.109,0.388
4.489,197.983,0.388
4.511,197.858,0.388
4.533,197.734,0.388
4.556,197.611,0.388
4.578,197.489,0.388
4.600,197.367,0.388
4.622,197.247,0.388
4.644,197.127,0.388
4.667,197.009,0.388
4.689,196.891,0.388
4.711,196.774,0.388
4.733,196.658,0.388
4.756,196.543,0.388
4.778,196.429,0.388
4.800,196.315,0.388
4.822,196.203,0.388
4.844,196.091,0.388
4.867,195.980,0.388
4.889,195.869,0.388
4.911,195.760,0.388
4.933,195.651,0.388
4.956,195.543,0.388
4.978,195.436,0.388
5.000,195.329,0.388
5.022,195.224,0.388
5.044,195.118,0.388
5.067,195.013,0.388
5.089,194.909,0.388
5.111,194.806,0.388
5.133,194.703,0.388
5.156,194.601,0.388
5.178,194.500,0.388
5.200,194.399,0.388
5.222,194.299,0.388
5.244,194.200,0.388
5.267,194.101,0.388
5.289,194.003,0.388
5.311,193.905,0.388
5.333,193.808,0.388
5.356,193.711,0.388
5.378,193.616,0.388
5.400,193.520,0.388
5.422,193.426,0.388
5.444,193.332,0.388
5.467,193.238,0.388
5.489,193.145,0.388
5.511,193.053,0.388
5.533,192.961,0.388
5.556,192.869,0.388
5.578,192.778,0.388
5.600,192.688,0.388
5.622,192.598,0.388
5.644,192.509,0.388
5.667,192.420,0.388
5.689,192.332,0.388
5.711,192.244,0.388
5.733,192.157,0.388
5.756,192.070,0.388
5.778,191.984,0.388
5.800,191.898,0.388
5.822,191.812,0.388
5.844,191.727,0.388
5.867,191.643,0.388
5.889,191.559,0.388
5.911,191.475,0.388
5.933,191.393,0.388
5.956,191.310,0.388
5.978,191.228,0.388
6.000,191.146,0.388
6.022,191.065,0.388
6.044,190.984,0.388
6.067,190.904,0.388
6.089,190.825,0.388
6.111,190.745,0.388
6.133,190.667,0.388
6.156,190.588,0.388
6.178,190.510,0.388
6.200,190.432,0.388
6.222,190.355,0.388
6.244,190.278,0.388
6.267,190.202,0.388
6.289,190.126,0.388
6.311,190.050,0.388
6.333,189.975,0.388
6.356,189.901,0.388
6.378,189.826,0.388
6.400,189.752,0.388
6.422,189.678,0.388
6.444,189.605,0.388
6.467,189.532,0.388
6.489,189.460,0.388
6.511,189.388,0.388
6.533,189.316,0.388
6.556,189.244,0.388
6.578,189.173,0.388
6.600,189.103,0.388
6.622,189.032,0.388
6.644,188.962,0.388
6.667,188.893,0.388
6.689,188.823,0.388
6.711,188.754,0.388
6.733,188.686,0.388
6.756,188.618,0.388
6.778,188.550,0.388
6.800,188.482,0.388
6.822,188.415,0.388
6.844,188.348,0.388
6.867,188.281,0.388
6.889,188.215,0.388
6.911,188.149,0.388
6.933,188.083,0.388
6.956,188.018,0.388
6.978,187.953,0.388
7.000,187.888,0.388
7.022,187.824,0.388
7.044,187.760,0.388
7.067,187.696,0.388
7.089,187.633,0.388
7.111,187.570,0.388
7.133,187.507,0.388
7.156,187.444,0.388
7.178,187.382,0.388
7.200,187.320,0.388
7.222,187.258,0.388
7.244,187.197,0.388
7.267,187.136,0.388
7.289,187.075,0.388
7.311,187.014,0.388
7.333,186.954,0.388
7.356,186.894,0.388
7.378,186.834,0.388
7.400,186.775,0.388
7.422,186.716,0.388
7.444,186.657,0.388
7.467,186.598,0.388
7.489,186.540,0.388
7.511,186.482,0.388
7.533,186.425,0.388
7.556,186.367,0.388
7.578,186.310,0.388
7.600,186.253,0.388
7.622,186.196,0.388
7.644,186.140,0.388
7.667,186.084,0.388
7.689,186.028,0.388
7.711,185.972,0.388
7.733,185.917,0.388
7.756,185.862,0.388
7.778,185.807,0.388
7.800,185.752,0.388
7.822,185.698,0.388
7.844,185.643,0.388
7.867,185.589,0.388
7.889,185.536,0.388
7.911,185.482,0.388
7.933,185.429,0.388
7.956,185.376,0.388
7.978,185.323,0.388
8.000,185.271,0.388
8.022,185.218,0.388
8.044,185.166,0.388
8.067,185.114,0.388
8.089,185.062,0.388
8.111,185.011,0.388
8.133,184.959,0.388
8.156,184.908,0.388
8.178,184.858,0.388
8.200,184.807,0.388
8.222,184.756,0.388
8.244,184.706,0.388
8.267,184.656,0.388
8.289,184.607,0.388
8.311,184.557,0.388
8.333,184.507,0.388
8.356,184.458,0.388
8.378,184.409,0.388
8.400,184.361,0.388
8.422,184.312,0.388
8.444,184.264,0.388
8.467,184.215,0.388
8.489,184.167,0.388
8.511,184.120,0.388
8.533,184.072,0.388
8.556,184.025,0.388
8.578,183.978,0.388
8.600,183.931,0.388
8.622,183.884,0.388
8.644,183.837,0.388
8.667,183.791,0.388
8.689,183.744,0.388
8.711,183.698,0.388
8.733,183.652,0.388
8.756,183.606,0.388
8.778,183.560,0.388
8.800,183.514,0.388
8.822,183.468,0.388
8.844,183.423,0.388
8.867,183.378,0.388
8.889,183.334,0.388
8.911,183.289,0.388
8.933,183.245,0.388
8.956,183.201,0.388
8.978,183.157,0.388
9.000,183.114,0.388
9.022,183.070,0.388
9.044,183.027,0.388
9.067,182.984,0.388
9.089,182.940,0.388
9.111,182.897,0.388
9.133,182.854,0.388
9.156,182.811,0.388
9.178,182.768,0.388
9.200,182.725,0.388
9.222,182.682,0.388
9.244,182.639,0.388
9.267,182.597,0.388
9.289,182.554,0.388
9.311,182.512,0.388
9.333,182.470,0.388
9.356,182.428,0.388
9.378,182.387,0.388
9.400,182.346,0.388
9.422,182.304,0.388
9.444,182.263,0.388
9.467,182.223,0.388
9.489,182.182,0.388
9.511,182.141,0.388
9.533,182.101,0.388
9.556,182.060,0.388
9.578,182.020,0.388
9.600,181.979,0.388
9.622,181.939,0.388
9.644,181.900,0.388
9.667,181.860,0.388
9.689,181.820,0.388
9.711,181.780,0.388
9.733,181.740,0.388
9.756,181.700,0.388
9.778,181.661,0.388
9.800,181.621,0.388
9.822,181.582,0.388
9.844,181.544,0.388
9.867,181.505,0.388
9.889,181.466,0.388
9.911,181.428,0.388
9.933,181.389,0.388
9.956,181.350,0.388
9.978,181.312,0.388
10.000,181.274,0.388
10.022,181.235,0.388
10.044,181.198,0.388
10.067,181.160,0.388
10.089,181.123,0.388
10.111,181.085,0.388
10.133,181.047,0.388
10.156,181.010,0.388
10.178,180.973,0.388
10.200,180.936,0.388
10.222,180.899,0.388
10.244,180.862,0.388
10.267,180.825,0.388
10.289,180.788,0.388
10.311,180.751,0.388
10.333,180.715,0.388
10.356,180.679,0.388
10.378,180.642,0.388
10.400,180.606,0.388
10.422,180.570,0.388
10.444,180.534,0.388
10.467,180.498,0.388
10.489,180.463,0.388
10.511,180.428,0.388
10.533,180.392,0.388
10.556,180.357,0.388
10.578,180.322,0.388
10.600,180.287,0.388
10.622,180.252,0.388
10.644,180.217,0.388
10.667,180.182,0.388
10.689,180.148,0.388
10.711,180.113,0.388
10.733,180.079,0.388
10.756,180.045,0.388
10.778,180.010,0.388
10.800,179.976,0.388
10.822,179.942,0.388
10.844,179.908,0.388
10.867,179.875,0.388
10.889,179.841,0.388
10.911,179.808,0.388
10.933,179.775,0.388
10.956,179.742,0.388
10.978,179.709,0.388
11.000,179.676,0.388
11.022,179.643,0.388
11.044,179.610,0.388
11.067,179.578,0.388
11.089,179.545,0.388
11.111,179.512,0.388
11.133,179.480,0.388
11.156,179.448,0.388
11.178,179.416,0.388
11.200,179.384,0.388
11.222,179.352,0.388
11.244,179.320,0.388
11.267,179.288,0.388
11.289,179.257,0.388
11.311,179.225,0.388
11.333,179.194,0.388
11.356,179.163,0.388
11.378,179.132,0.388
11.400,179.101,0.388
11.422,179.070,0.388
11.444,179.039,0.388
11.467,179.009,0.388
11.489,178.978,0.388
11.511,178.948,0.388
11.533,178.917,0.388
11.556,178.887,0.388
11.578,178.857,0.388
11.600,178.827,0.388
11.622,178.797,0.388
11.644,178.767,0.388
11.667,178.737,0.388
11.689,178.707,0.388
11.711,178.678,0.388
11.733,178.648,0.388
11.756,178.619,0.388
11.778,178.589,0.388
11.800,178.560,0.388
11.822,178.531,0.388
11.844,178.502,0.388
11.867,178.473,0.388
11.889,178.444,0.388
11.911,178.415,0.388
11.933,178.386,0.388
11.956,178.358,0.388
11.978,178.329,0.388
12.000,178.300,0.388
12.022,178.272,0.388
12.044,178.244,0.388
12.067,178.215,0.388
