# Frequency,Velocity,Velstd 
#  coords,(25.6, -12.0),(24.15, 11.84)
2.000,286.526,0.769
2.022,285.646,0.409
2.044,284.780,0.402
2.067,283.928,0.396
2.089,283.089,0.390
2.111,282.264,0.388
2.133,281.452,0.388
2.156,280.652,0.388
2.178,279.865,0.388
2.200,279.090,0.388
2.222,278.326,0.388
2.244,277.574,0.388
2.267,276.832,0.388
2.289,276.102,0.388
2.311,275.382,0.388
2.333,274.672,0.388
2.356,273.973,0.388
2.378,273.283,0.388
2.400,272.603,0.388
2.422,271.933,0.388
2.444,271.271,0.388
2.467,270.619,0.388
2.489,269.975,0.388
2.511,269.340,0.388
2.533,268.713,0.388
2.556,268.094,0.388
2.578,267.483,0.388
2.600,266.880,0.388
2.622,266.285,0.388
2.644,265.697,0.388
2.667,265.116,0.388
2.689,264.543,0.388
2.711,263.977,0.388
2.733,263.418,0.388
2.756,262.865,0.388
2.778,262.319,0.388
2.800,261.780,0.388
2.822,261.247,0.388
2.844,260.720,0.388
2.867,260.199,0.388
2.889,259.684,0.388
2.911,259.176,0.388
2.933,258.673,0.388
2.956,258.175,0.388
2.978,257.684,0.388
3.000,257.198,0.388
3.022,256.717,0.388
3.044,256.241,0.388
3.067,255.771,0.388
3.089,255.306,0.388
3.111,254.845,0.388
3.133,254.390,0.388
3.156,253.939,0.388
3.178,253.493,0.388
3.200,253.052,0.388
3.222,252.616,0.388
3.244,252.183,0.388
3.267,251.756,0.388
3.289,251.332,0.388
3.311,250.913,0.388
3.333,250.498,0.388
3.356,250.088,0.388
3.378,249.681,0.388
3.400,249.278,0.388
3.422,248.879,0.388
3.444,248.484,0.388
3.467,248.093,0.388
3.489,247.706,0.388
3.511,247.322,0.388
3.533,246.942,0.388
3.556,246.566,0.388
3.578,246.193,0.388
3.600,245.823,0.388
3.622,245.457,0.388
3.644,245.094,0.388
3.667,244.734,0.388
3.689,244.378,0.388
3.711,244.025,0.388
3.733,243.675,0.388
3.756,243.328,0.388
3.778,242.984,0.388
3.800,242.644,0.388
3.822,242.306,0.388
3.844,241.971,0.388
3.867,241.639,0.388
3.889,241.310,0.388
3.911,240.984,0.388
3.933,240.660,0.388
3.956,240.340,0.388
3.978,240.022,0.388
4.000,239.706,0.388
4.022,239.393,0.388
4.044,239.083,0.388
4.067,238.775,0.388
4.089,238.470,0.388
4.111,238.167,0.388
4.133,237.867,0.388
4.156,237.569,0.388
4.178,237.273,0.388
4.200,236.980,0.388
4.222,236.689,0.388
4.244,236.400,0.388
4.267,236.114,0.388
4.289,235.829,0.388
4.311,235.547,0.388
4.333,235.268,0.388
4.356,234.990,0.388
4.378,234.714,0.388
4.400,234.441,0.388
4.422,234.169,0.388
4.444,233.900,0.388
4.467,233.633,0.388
4.489,233.368,0.388
4.511,233.105,0.388
4.533,232.843,0.388
4.556,232.584,0.388
4.578,232.326,0.388
4.600,232.071,0.388
4.622,231.817,0.388
4.644,231.565,0.388
4.667,231.315,0.388
4.689,231.066,0.388
4.711,230.820,0.388
4.733,230.575,0.388
4.756,230.332,0.388
4.778,230.091,0.388
4.800,229.852,0.388
4.822,229.614,0.388
4.844,229.377,0.388
4.867,229.143,0.388
4.889,228.910,0.388
