# Frequency,Velocity,Velstd 
#  coords,(0.0, -12.0),(0.45, 23.759999999999998)
2.000,405.919,0.769
2.022,404.311,0.409
2.044,402.728,0.402
2.067,401.171,0.396
2.089,399.639,0.390
2.111,398.131,0.388
2.133,396.647,0.388
2.156,395.186,0.388
2.178,393.747,0.388
2.200,392.330,0.388
2.222,390.934,0.388
2.244,389.560,0.388
2.267,388.205,0.388
2.289,386.870,0.388
2.311,385.555,0.388
2.333,384.258,0.388
2.356,382.980,0.388
2.378,381.719,0.388
2.400,380.476,0.388
2.422,379.251,0.388
2.444,378.042,0.388
2.467,376.849,0.388
2.489,375.673,0.388
2.511,374.512,0.388
2.533,373.366,0.388
2.556,372.236,0.388
2.578,371.120,0.388
2.600,370.018,0.388
2.622,368.930,0.388
2.644,367.857,0.388
2.667,366.796,0.388
2.689,365.749,0.388
2.711,364.714,0.388
2.733,363.693,0.388
2.756,362.683,0.388
2.778,361.686,0.388
2.800,360.701,0.388
2.822,359.727,0.388
2.844,358.765,0.388
2.867,357.814,0.388
2.889,356.874,0.388
2.911,355.945,0.388
2.933,355.026,0.388
2.956,354.118,0.388
2.978,353.220,0.388
3.000,352.332,0.388
3.022,351.454,0.388
3.044,350.585,0.388
3.067,349.726,0.388
3.089,348.877,0.388
3.111,348.036,0.388
3.133,347.204,0.388
3.156,346.382,0.388
3.178,345.567,0.388
3.200,344.762,0.388
3.222,343.964,0.388
3.244,343.175,0.388
3.267,342.394,0.388
3.289,341.621,0.388
3.311,340.856,0.388
3.333,340.098,0.388
3.356,339.348,0.388
3.378,338.605,0.388
3.400,337.870,0.388
3.422,337.141,0.388
3.444,336.420,0.388
3.467,335.706,0.388
3.489,334.999,0.388
3.511,334.298,0.388
3.533,333.604,0.388
3.556,332.917,0.388
3.578,332.236,0.388
3.600,331.561,0.388
3.622,330.892,0.388
3.644,330.230,0.388
3.667,329.574,0.388
3.689,328.923,0.388
3.711,328.279,0.388
3.733,327.640,0.388
3.756,327.006,0.388
3.778,326.379,0.388
3.800,325.757,0.388
3.822,325.140,0.388
3.844,324.529,0.388
3.867,323.923,0.388
3.889,323.322,0.388
3.911,322.726,0.388
3.933,322.136,0.388
3.956,321.550,0.388
3.978,320.969,0.388
4.000,320.393,0.388
4.022,319.822,0.388
4.044,319.256,0.388
4.067,318.694,0.388
4.089,318.137,0.388
4.111,317.584,0.388
4.133,317.036,0.388
4.156,316.492,0.388
4.178,315.953,0.388
4.200,315.418,0.388
4.222,314.887,0.388
4.244,314.360,0.388
4.267,313.838,0.388
4.289,313.319,0.388
4.311,312.805,0.388
4.333,312.294,0.388
4.356,311.788,0.388
4.378,311.285,0.388
4.400,310.786,0.388
4.422,310.291,0.388
4.444,309.799,0.388
4.467,309.312,0.388
4.489,308.827,0.388
4.511,308.347,0.388
4.533,307.870,0.388
4.556,307.396,0.388
4.578,306.926,0.388
4.600,306.459,0.388
4.622,305.995,0.388
4.644,305.535,0.388
4.667,305.078,0.388
4.689,304.625,0.388
4.711,304.174,0.388
4.733,303.727,0.388
4.756,303.283,0.388
4.778,302.842,0.388
4.800,302.404,0.388
4.822,301.969,0.388
4.844,301.537,0.388
4.867,301.108,0.388
4.889,300.682,0.388
4.911,300.258,0.388
4.933,299.838,0.388
4.956,299.420,0.388
4.978,299.006,0.388
5.000,298.594,0.388
5.022,298.184,0.388
5.044,297.778,0.388
5.067,297.374,0.388
5.089,296.973,0.388
5.111,296.574,0.388
5.133,296.178,0.388
5.156,295.784,0.388
5.178,295.394,0.388
5.200,295.005,0.388
5.222,294.619,0.388
5.244,294.236,0.388
5.267,293.855,0.388
5.289,293.476,0.388
5.311,293.100,0.388
5.333,292.726,0.388
5.356,292.355,0.388
5.378,291.986,0.388
5.400,291.619,0.388
5.422,291.254,0.388
5.444,290.892,0.388
5.467,290.532,0.388
5.489,290.174,0.388
5.511,289.819,0.388
5.533,289.465,0.388
5.556,289.113,0.388
5.578,288.764,0.388
5.600,288.417,0.388
5.622,288.072,0.388
5.644,287.729,0.388
5.667,287.388,0.388
5.689,287.049,0.388
5.711,286.712,0.388
5.733,286.377,0.388
5.756,286.043,0.388
5.778,285.712,0.388
5.800,285.383,0.388
5.822,285.056,0.388
5.844,284.730,0.388
5.867,284.407,0.388
5.889,284.085,0.388
5.911,283.765,0.388
5.933,283.447,0.388
5.956,283.131,0.388
5.978,282.816,0.388
6.000,282.503,0.388
6.022,282.192,0.388
6.044,281.883,0.388
6.067,281.576,0.388
6.089,281.270,0.388
6.111,280.966,0.388
6.133,280.663,0.388
6.156,280.362,0.388
6.178,280.063,0.388
6.200,279.765,0.388
6.222,279.469,0.388
6.244,279.175,0.388
6.267,278.882,0.388
6.289,278.590,0.388
6.311,278.300,0.388
6.333,278.012,0.388
6.356,277.725,0.388
6.378,277.440,0.388
6.400,277.156,0.388
6.422,276.873,0.388
6.444,276.592,0.388
6.467,276.312,0.388
6.489,276.034,0.388
6.511,275.757,0.388
6.533,275.482,0.388
6.556,275.208,0.388
6.578,274.935,0.388
6.600,274.664,0.388
6.622,274.394,0.388
6.644,274.125,0.388
6.667,273.858,0.388
6.689,273.592,0.388
6.711,273.328,0.388
6.733,273.065,0.388
6.756,272.803,0.388
6.778,272.542,0.388
6.800,272.283,0.388
6.822,272.024,0.388
6.844,271.767,0.388
6.867,271.512,0.388
6.889,271.257,0.388
6.911,271.004,0.388
6.933,270.752,0.388
6.956,270.501,0.388
6.978,270.251,0.388
7.000,270.003,0.388
7.022,269.756,0.388
7.044,269.509,0.388
7.067,269.265,0.388
7.089,269.021,0.388
7.111,268.778,0.388
7.133,268.536,0.388
7.156,268.295,0.388
7.178,268.056,0.388
7.200,267.817,0.388
7.222,267.580,0.388
7.244,267.343,0.388
7.267,267.108,0.388
7.289,266.874,0.388
7.311,266.641,0.388
7.333,266.409,0.388
7.356,266.178,0.388
7.378,265.948,0.388
7.400,265.720,0.388
7.422,265.492,0.388
7.444,265.266,0.388
7.467,265.040,0.388
7.489,264.815,0.388
7.511,264.592,0.388
7.533,264.369,0.388
7.556,264.147,0.388
7.578,263.926,0.388
7.600,263.707,0.388
7.622,263.488,0.388
7.644,263.270,0.388
7.667,263.053,0.388
7.689,262.837,0.388
7.711,262.622,0.388
7.733,262.409,0.388
7.756,262.196,0.388
7.778,261.984,0.388
7.800,261.773,0.388
7.822,261.562,0.388
7.844,261.353,0.388
7.867,261.145,0.388
7.889,260.937,0.388
7.911,260.731,0.388
7.933,260.525,0.388
7.956,260.320,0.388
7.978,260.116,0.388
8.000,259.913,0.388
8.022,259.711,0.388
8.044,259.510,0.388
8.067,259.309,0.388
8.089,259.110,0.388
8.111,258.911,0.388
8.133,258.713,0.388
8.156,258.516,0.388
8.178,258.320,0.388
8.200,258.125,0.388
8.222,257.930,0.388
8.244,257.737,0.388
8.267,257.544,0.388
8.289,257.351,0.388
8.311,257.160,0.388
8.333,256.970,0.388
8.356,256.780,0.388
8.378,256.591,0.388
8.400,256.402,0.388
8.422,256.215,0.388
8.444,256.028,0.388
8.467,255.842,0.388
8.489,255.657,0.388
8.511,255.472,0.388
8.533,255.288,0.388
8.556,255.105,0.388
8.578,254.923,0.388
8.600,254.741,0.388
8.622,254.560,0.388
8.644,254.379,0.388
8.667,254.200,0.388
8.689,254.020,0.388
8.711,253.842,0.388
8.733,253.664,0.388
8.756,253.487,0.388
8.778,253.310,0.388
8.800,253.134,0.388
8.822,252.959,0.388
8.844,252.784,0.388
8.867,252.610,0.388
8.889,252.436,0.388
8.911,252.264,0.388
8.933,252.092,0.388
8.956,251.920,0.388
8.978,251.749,0.388
9.000,251.579,0.388
9.022,251.409,0.388
9.044,251.240,0.388
9.067,251.071,0.388
9.089,250.903,0.388
9.111,250.736,0.388
9.133,250.569,0.388
9.156,250.403,0.388
9.178,250.238,0.388
9.200,250.073,0.388
9.222,249.908,0.388
9.244,249.744,0.388
9.267,249.581,0.388
9.289,249.418,0.388
9.311,249.256,0.388
9.333,249.094,0.388
9.356,248.933,0.388
9.378,248.772,0.388
9.400,248.612,0.388
9.422,248.453,0.388
9.444,248.294,0.388
9.467,248.136,0.388
9.489,247.978,0.388
9.511,247.821,0.388
9.533,247.664,0.388
9.556,247.507,0.388
9.578,247.351,0.388
9.600,247.196,0.388
9.622,247.041,0.388
9.644,246.887,0.388
9.667,246.734,0.388
9.689,246.581,0.388
9.711,246.429,0.388
9.733,246.277,0.388
9.756,246.125,0.388
9.778,245.974,0.388
9.800,245.824,0.388
9.822,245.674,0.388
9.844,245.524,0.388
9.867,245.375,0.388
9.889,245.227,0.388
9.911,245.079,0.388
9.933,244.931,0.388
9.956,244.784,0.388
9.978,244.638,0.388
10.000,244.492,0.388
10.022,244.347,0.388
10.044,244.202,0.388
10.067,244.058,0.388
10.089,243.914,0.388
10.111,243.771,0.388
10.133,243.628,0.388
10.156,243.485,0.388
10.178,243.344,0.388
10.200,243.203,0.388
10.222,243.062,0.388
10.244,242.922,0.388
10.267,242.783,0.388
10.289,242.644,0.388
10.311,242.505,0.388
10.333,242.367,0.388
10.356,242.229,0.388
10.378,242.092,0.388
10.400,241.955,0.388
10.422,241.819,0.388
10.444,241.683,0.388
10.467,241.548,0.388
10.489,241.413,0.388
10.511,241.278,0.388
10.533,241.144,0.388
10.556,241.011,0.388
10.578,240.877,0.388
10.600,240.745,0.388
10.622,240.613,0.388
10.644,240.481,0.388
10.667,240.349,0.388
10.689,240.218,0.388
10.711,240.088,0.388
10.733,239.958,0.388
10.756,239.828,0.388
10.778,239.699,0.388
10.800,239.570,0.388
10.822,239.441,0.388
10.844,239.313,0.388
10.867,239.185,0.388
10.889,239.058,0.388
10.911,238.930,0.388
10.933,238.804,0.388
10.956,238.677,0.388
10.978,238.551,0.388
11.000,238.425,0.388
11.022,238.300,0.388
11.044,238.175,0.388
11.067,238.050,0.388
11.089,237.926,0.388
11.111,237.802,0.388
11.133,237.678,0.388
11.156,237.555,0.388
11.178,237.432,0.388
11.200,237.309,0.388
11.222,237.186,0.388
11.244,237.064,0.388
11.267,236.942,0.388
11.289,236.820,0.388
11.311,236.699,0.388
11.333,236.578,0.388
11.356,236.457,0.388
11.378,236.337,0.388
11.400,236.217,0.388
11.422,236.097,0.388
11.444,235.978,0.388
11.467,235.858,0.388
11.489,235.739,0.388
11.511,235.621,0.388
11.533,235.503,0.388
11.556,235.385,0.388
11.578,235.268,0.388
11.600,235.150,0.388
11.622,235.033,0.388
11.644,234.917,0.388
11.667,234.800,0.388
11.689,234.684,0.388
11.711,234.568,0.388
11.733,234.453,0.388
11.756,234.338,0.388
11.778,234.223,0.388
11.800,234.108,0.388
11.822,233.993,0.388
11.844,233.879,0.388
11.867,233.766,0.388
11.889,233.653,0.388
11.911,233.540,0.390
11.933,233.428,0.396
11.956,233.316,0.402
11.978,233.204,0.408
12.000,233.092,0.769
