# Frequency,Velocity,Velstd 
#  coords,(23.25, 23.759999999999998),(0.45, 23.759999999999998)
2.000,440.973,0.769
2.022,439.089,0.409
2.044,437.236,0.402
2.067,435.413,0.396
2.089,433.619,0.390
2.111,431.854,0.388
2.133,430.116,0.388
2.156,428.405,0.388
2.178,426.720,0.388
2.200,425.061,0.388
2.222,423.427,0.388
2.244,421.817,0.388
2.267,420.231,0.388
2.289,418.668,0.388
2.311,417.127,0.388
2.333,415.609,0.388
2.356,414.112,0.388
2.378,412.636,0.388
2.400,411.181,0.388
2.422,409.746,0.388
2.444,408.330,0.388
2.467,406.934,0.388
2.489,405.556,0.388
2.511,404.197,0.388
2.533,402.855,0.388
2.556,401.531,0.388
2.578,400.225,0.388
2.600,398.935,0.388
2.622,397.661,0.388
2.644,396.404,0.388
2.667,395.162,0.388
2.689,393.936,0.388
2.711,392.724,0.388
2.733,391.528,0.388
2.756,390.346,0.388
2.778,389.178,0.388
2.800,388.025,0.388
2.822,386.884,0.388
2.844,385.758,0.388
2.867,384.644,0.388
2.889,383.543,0.388
2.911,382.455,0.388
2.933,381.379,0.388
2.956,380.316,0.388
2.978,379.264,0.388
3.000,378.224,0.388
3.022,377.196,0.388
3.044,376.178,0.388
3.067,375.172,0.388
3.089,374.177,0.388
3.111,373.192,0.388
3.133,372.218,0.388
3.156,371.255,0.388
3.178,370.301,0.388
3.200,369.358,0.388
3.222,368.424,0.388
3.244,367.499,0.388
3.267,366.585,0.388
3.289,365.679,0.388
3.311,364.783,0.388
3.333,363.895,0.388
3.356,363.017,0.388
3.378,362.147,0.388
3.400,361.285,0.388
3.422,360.432,0.388
3.444,359.588,0.388
3.467,358.751,0.388
3.489,357.923,0.388
3.511,357.102,0.388
3.533,356.289,0.388
3.556,355.484,0.388
3.578,354.686,0.388
3.600,353.896,0.388
3.622,353.113,0.388
3.644,352.337,0.388
3.667,351.568,0.388
3.689,350.806,0.388
3.711,350.051,0.388
3.733,349.303,0.388
3.756,348.561,0.388
3.778,347.826,0.388
3.800,347.098,0.388
3.822,346.376,0.388
3.844,345.660,0.388
3.867,344.950,0.388
3.889,344.246,0.388
3.911,343.548,0.388
3.933,342.857,0.388
3.956,342.171,0.388
3.978,341.490,0.388
4.000,340.816,0.388
4.022,340.147,0.388
4.044,339.483,0.388
4.067,338.826,0.388
4.089,338.173,0.388
4.111,337.526,0.388
4.133,336.884,0.388
4.156,336.247,0.388
4.178,335.615,0.388
4.200,334.989,0.388
4.222,334.367,0.388
4.244,333.750,0.388
4.267,333.138,0.388
4.289,332.530,0.388
4.311,331.928,0.388
4.333,331.330,0.388
4.356,330.736,0.388
4.378,330.148,0.388
4.400,329.563,0.388
4.422,328.983,0.388
4.444,328.408,0.388
4.467,327.837,0.388
4.489,327.270,0.388
4.511,326.707,0.388
4.533,326.148,0.388
4.556,325.594,0.388
4.578,325.043,0.388
4.600,324.497,0.388
4.622,323.955,0.388
4.644,323.416,0.388
4.667,322.881,0.388
4.689,322.350,0.388
4.711,321.823,0.388
4.733,321.300,0.388
4.756,320.780,0.388
4.778,320.264,0.388
4.800,319.752,0.388
4.822,319.243,0.388
4.844,318.738,0.388
4.867,318.236,0.388
4.889,317.737,0.388
4.911,317.242,0.388
4.933,316.750,0.388
4.956,316.262,0.388
4.978,315.777,0.388
5.000,315.295,0.388
5.022,314.816,0.388
5.044,314.340,0.388
5.067,313.868,0.388
5.089,313.399,0.388
5.111,312.932,0.388
5.133,312.469,0.388
5.156,312.008,0.388
5.178,311.551,0.388
5.200,311.097,0.388
5.222,310.645,0.388
5.244,310.197,0.388
5.267,309.751,0.388
5.289,309.308,0.388
5.311,308.868,0.388
5.333,308.430,0.388
5.356,307.995,0.388
5.378,307.563,0.388
5.400,307.133,0.388
5.422,306.706,0.388
5.444,306.282,0.388
5.467,305.860,0.388
5.489,305.441,0.388
5.511,305.025,0.388
5.533,304.611,0.388
5.556,304.199,0.388
5.578,303.790,0.388
5.600,303.383,0.388
5.622,302.979,0.388
5.644,302.577,0.388
5.667,302.177,0.388
5.689,301.780,0.388
5.711,301.386,0.388
5.733,300.993,0.388
5.756,300.603,0.388
5.778,300.215,0.388
5.800,299.829,0.388
5.822,299.446,0.388
5.844,299.064,0.388
5.867,298.685,0.388
5.889,298.308,0.388
5.911,297.933,0.388
5.933,297.560,0.388
5.956,297.189,0.388
5.978,296.821,0.388
6.000,296.454,0.388
6.022,296.089,0.388
6.044,295.727,0.388
6.067,295.366,0.388
6.089,295.008,0.388
6.111,294.651,0.388
6.133,294.296,0.388
6.156,293.943,0.388
6.178,293.592,0.388
6.200,293.243,0.388
6.222,292.896,0.388
6.244,292.551,0.388
6.267,292.208,0.388
6.289,291.866,0.388
6.311,291.526,0.388
6.333,291.188,0.388
6.356,290.852,0.388
6.378,290.517,0.388
6.400,290.184,0.388
6.422,289.853,0.388
6.444,289.524,0.388
6.467,289.196,0.388
6.489,288.871,0.388
6.511,288.547,0.388
6.533,288.224,0.388
6.556,287.903,0.388
6.578,287.584,0.388
6.600,287.266,0.388
6.622,286.950,0.388
6.644,286.635,0.388
6.667,286.323,0.388
6.689,286.011,0.388
6.711,285.701,0.388
6.733,285.393,0.388
6.756,285.086,0.388
6.778,284.781,0.388
6.800,284.478,0.388
6.822,284.176,0.388
6.844,283.875,0.388
6.867,283.575,0.388
6.889,283.278,0.388
6.911,282.981,0.388
6.933,282.686,0.388
6.956,282.392,0.388
6.978,282.100,0.388
7.000,281.809,0.388
7.022,281.520,0.388
7.044,281.232,0.388
7.067,280.945,0.388
7.089,280.660,0.388
7.111,280.376,0.388
7.133,280.093,0.388
7.156,279.812,0.388
7.178,279.532,0.388
7.200,279.253,0.388
7.222,278.975,0.388
7.244,278.699,0.388
7.267,278.424,0.388
7.289,278.151,0.388
7.311,277.878,0.388
7.333,277.607,0.388
7.356,277.337,0.388
7.378,277.069,0.388
7.400,276.801,0.388
7.422,276.535,0.388
7.444,276.270,0.388
7.467,276.006,0.388
7.489,275.744,0.388
7.511,275.482,0.388
7.533,275.222,0.388
7.556,274.963,0.388
7.578,274.705,0.388
7.600,274.448,0.388
7.622,274.192,0.388
7.644,273.937,0.388
7.667,273.684,0.388
7.689,273.431,0.388
7.711,273.180,0.388
7.733,272.930,0.388
7.756,272.681,0.388
7.778,272.433,0.388
7.800,272.186,0.388
7.822,271.940,0.388
7.844,271.695,0.388
7.867,271.451,0.388
7.889,271.208,0.388
7.911,270.966,0.388
7.933,270.726,0.388
7.956,270.486,0.388
7.978,270.248,0.388
8.000,270.010,0.388
8.022,269.773,0.388
8.044,269.537,0.388
8.067,269.303,0.388
8.089,269.069,0.388
8.111,268.836,0.388
8.133,268.604,0.388
8.156,268.373,0.388
8.178,268.144,0.388
8.200,267.915,0.388
8.222,267.686,0.388
8.244,267.459,0.388
8.267,267.233,0.388
8.289,267.008,0.388
8.311,266.783,0.388
8.333,266.560,0.388
8.356,266.337,0.388
8.378,266.115,0.388
8.400,265.895,0.388
8.422,265.675,0.388
8.444,265.456,0.388
8.467,265.238,0.388
8.489,265.021,0.388
8.511,264.804,0.388
8.533,264.588,0.388
8.556,264.373,0.388
8.578,264.159,0.388
8.600,263.946,0.388
8.622,263.733,0.388
8.644,263.521,0.388
8.667,263.311,0.388
8.689,263.101,0.388
8.711,262.892,0.388
8.733,262.683,0.388
8.756,262.476,0.388
8.778,262.269,0.388
8.800,262.063,0.388
8.822,261.857,0.388
8.844,261.653,0.388
8.867,261.449,0.388
8.889,261.246,0.388
8.911,261.044,0.388
8.933,260.842,0.388
8.956,260.641,0.388
8.978,260.441,0.388
9.000,260.242,0.388
9.022,260.044,0.388
9.044,259.847,0.388
9.067,259.650,0.388
9.089,259.453,0.388
9.111,259.258,0.388
9.133,259.063,0.388
9.156,258.868,0.388
9.178,258.675,0.388
9.200,258.482,0.388
9.222,258.290,0.388
9.244,258.098,0.388
9.267,257.907,0.388
9.289,257.717,0.388
9.311,257.528,0.388
