# Frequency,Velocity,Velstd 
#  coords,(12.8, -12.0),(12.8, 21.22)
2.000,289.745,0.769
2.022,288.860,0.409
2.044,287.990,0.402
2.067,287.133,0.396
2.089,286.290,0.390
2.111,285.461,0.388
2.133,284.644,0.388
2.156,283.840,0.388
2.178,283.049,0.388
2.200,282.269,0.388
2.222,281.501,0.388
2.244,280.745,0.388
2.267,280.000,0.388
2.289,279.265,0.388
2.311,278.541,0.388
2.333,277.828,0.388
2.356,277.125,0.388
2.378,276.431,0.388
2.400,275.747,0.388
2.422,275.073,0.388
2.444,274.408,0.388
2.467,273.752,0.388
2.489,273.104,0.388
2.511,272.466,0.388
2.533,271.835,0.388
2.556,271.213,0.388
2.578,270.599,0.388
2.600,269.993,0.388
2.622,269.394,0.388
2.644,268.803,0.388
2.667,268.220,0.388
2.689,267.643,0.388
2.711,267.074,0.388
2.733,266.512,0.388
2.756,265.956,0.388
2.778,265.407,0.388
2.800,264.865,0.388
2.822,264.329,0.388
2.844,263.800,0.388
2.867,263.276,0.388
2.889,262.759,0.388
2.911,262.248,0.388
2.933,261.742,0.388
2.956,261.243,0.388
2.978,260.748,0.388
3.000,260.260,0.388
3.022,259.776,0.388
3.044,259.298,0.388
3.067,258.826,0.388
3.089,258.358,0.388
3.111,257.896,0.388
3.133,257.438,0.388
3.156,256.985,0.388
3.178,256.537,0.388
3.200,256.094,0.388
3.222,255.655,0.388
3.244,255.221,0.388
3.267,254.791,0.388
3.289,254.366,0.388
3.311,253.945,0.388
3.333,253.528,0.388
3.356,253.115,0.388
3.378,252.706,0.388
3.400,252.302,0.388
3.422,251.901,0.388
3.444,251.504,0.388
3.467,251.111,0.388
3.489,250.722,0.388
3.511,250.337,0.388
3.533,249.955,0.388
3.556,249.576,0.388
3.578,249.202,0.388
3.600,248.830,0.388
3.622,248.463,0.388
3.644,248.098,0.388
3.667,247.737,0.388
3.689,247.379,0.388
3.711,247.024,0.388
3.733,246.673,0.388
3.756,246.324,0.388
3.778,245.979,0.388
3.800,245.637,0.388
3.822,245.297,0.388
3.844,244.961,0.388
3.867,244.628,0.388
3.889,244.297,0.388
3.911,243.969,0.388
3.933,243.644,0.388
3.956,243.322,0.388
3.978,243.003,0.388
4.000,242.686,0.388
4.022,242.371,0.388
4.044,242.060,0.388
4.067,241.751,0.388
4.089,241.444,0.388
4.111,241.140,0.388
4.133,240.838,0.388
4.156,240.539,0.388
4.178,240.242,0.388
4.200,239.947,0.388
4.222,239.655,0.388
4.244,239.365,0.388
4.267,239.078,0.388
4.289,238.792,0.388
4.311,238.509,0.388
4.333,238.228,0.388
4.356,237.949,0.388
4.378,237.672,0.388
4.400,237.397,0.388
4.422,237.125,0.388
4.444,236.854,0.388
4.467,236.586,0.388
4.489,236.319,0.388
4.511,236.054,0.388
4.533,235.792,0.388
4.556,235.531,0.388
4.578,235.272,0.388
4.600,235.015,0.388
4.622,234.760,0.388
4.644,234.507,0.388
4.667,234.256,0.388
4.689,234.006,0.388
4.711,233.758,0.388
4.733,233.512,0.388
4.756,233.268,0.388
4.778,233.025,0.388
4.800,232.784,0.388
4.822,232.545,0.388
4.844,232.307,0.388
4.867,232.071,0.388
4.889,231.837,0.388
4.911,231.604,0.388
4.933,231.373,0.388
4.956,231.144,0.388
4.978,230.916,0.388
5.000,230.689,0.388
5.022,230.464,0.388
5.044,230.240,0.388
5.067,230.018,0.388
5.089,229.798,0.388
5.111,229.579,0.388
5.133,229.361,0.388
5.156,229.145,0.388
5.178,228.931,0.388
5.200,228.717,0.388
5.222,228.505,0.388
5.244,228.294,0.388
5.267,228.085,0.388
5.289,227.877,0.388
5.311,227.670,0.388
5.333,227.465,0.388
5.356,227.261,0.388
5.378,227.058,0.388
5.400,226.856,0.388
5.422,226.656,0.388
5.444,226.457,0.388
5.467,226.259,0.388
5.489,226.062,0.388
5.511,225.867,0.388
5.533,225.672,0.388
5.556,225.479,0.388
5.578,225.287,0.388
5.600,225.096,0.388
5.622,224.906,0.388
5.644,224.717,0.388
5.667,224.529,0.388
5.689,224.343,0.388
5.711,224.157,0.388
5.733,223.973,0.388
5.756,223.790,0.388
5.778,223.608,0.388
5.800,223.427,0.388
5.822,223.246,0.388
5.844,223.067,0.388
5.867,222.889,0.388
5.889,222.712,0.388
5.911,222.536,0.388
5.933,222.361,0.388
5.956,222.188,0.388
5.978,222.014,0.388
6.000,221.842,0.388
6.022,221.671,0.388
6.044,221.501,0.388
6.067,221.332,0.388
6.089,221.163,0.388
6.111,220.996,0.388
6.133,220.829,0.388
6.156,220.663,0.388
6.178,220.498,0.388
6.200,220.334,0.388
6.222,220.171,0.388
6.244,220.009,0.388
6.267,219.847,0.388
6.289,219.686,0.388
6.311,219.526,0.388
6.333,219.367,0.388
6.356,219.209,0.388
6.378,219.052,0.388
6.400,218.895,0.388
6.422,218.739,0.388
6.444,218.584,0.388
6.467,218.430,0.388
6.489,218.277,0.388
6.511,218.124,0.388
6.533,217.973,0.388
6.556,217.822,0.388
6.578,217.671,0.388
6.600,217.522,0.388
6.622,217.373,0.388
6.644,217.225,0.388
6.667,217.077,0.388
6.689,216.931,0.388
6.711,216.785,0.388
6.733,216.640,0.388
6.756,216.496,0.388
6.778,216.352,0.388
6.800,216.209,0.388
6.822,216.067,0.388
6.844,215.926,0.388
6.867,215.785,0.388
6.889,215.645,0.388
6.911,215.506,0.388
6.933,215.367,0.388
6.956,215.229,0.388
6.978,215.092,0.388
7.000,214.955,0.388
7.022,214.819,0.388
7.044,214.684,0.388
7.067,214.549,0.388
7.089,214.415,0.388
7.111,214.282,0.388
7.133,214.149,0.388
7.156,214.017,0.388
7.178,213.885,0.388
7.200,213.755,0.388
7.222,213.624,0.388
7.244,213.495,0.388
7.267,213.366,0.388
7.289,213.237,0.388
7.311,213.109,0.388
7.333,212.982,0.388
7.356,212.856,0.388
7.378,212.730,0.388
7.400,212.604,0.388
7.422,212.479,0.388
7.444,212.355,0.388
7.467,212.231,0.388
7.489,212.107,0.388
7.511,211.985,0.388
7.533,211.862,0.388
7.556,211.740,0.388
7.578,211.619,0.388
7.600,211.498,0.388
7.622,211.378,0.388
7.644,211.258,0.388
7.667,211.139,0.388
7.689,211.020,0.388
7.711,210.901,0.388
7.733,210.783,0.388
7.756,210.666,0.388
7.778,210.549,0.388
7.800,210.433,0.388
7.822,210.317,0.388
7.844,210.201,0.388
7.867,210.086,0.388
7.889,209.972,0.388
7.911,209.858,0.388
7.933,209.744,0.388
7.956,209.631,0.388
7.978,209.519,0.388
8.000,209.407,0.388
8.022,209.295,0.388
8.044,209.184,0.388
8.067,209.073,0.388
8.089,208.963,0.388
8.111,208.853,0.388
8.133,208.743,0.388
8.156,208.635,0.388
8.178,208.526,0.388
8.200,208.418,0.388
8.222,208.311,0.388
8.244,208.204,0.388
8.267,208.097,0.388
8.289,207.991,0.388
8.311,207.885,0.388
8.333,207.779,0.388
8.356,207.674,0.388
8.378,207.569,0.388
8.400,207.464,0.388
8.422,207.360,0.388
8.444,207.257,0.388
8.467,207.154,0.388
8.489,207.051,0.388
8.511,206.949,0.388
8.533,206.848,0.388
8.556,206.746,0.388
8.578,206.646,0.388
8.600,206.545,0.388
8.622,206.446,0.388
8.644,206.346,0.388
8.667,206.247,0.388
8.689,206.148,0.388
8.711,206.050,0.388
8.733,205.952,0.388
8.756,205.854,0.388
8.778,205.757,0.388
8.800,205.660,0.388
8.822,205.564,0.388
8.844,205.468,0.388
8.867,205.373,0.388
8.889,205.278,0.388
8.911,205.183,0.388
8.933,205.089,0.388
8.956,204.995,0.388
8.978,204.902,0.388
9.000,204.808,0.388
9.022,204.715,0.388
9.044,204.623,0.388
9.067,204.530,0.388
9.089,204.439,0.388
9.111,204.347,0.388
9.133,204.256,0.388
9.156,204.165,0.388
9.178,204.074,0.388
9.200,203.984,0.388
9.222,203.894,0.388
9.244,203.804,0.388
9.267,203.715,0.388
9.289,203.627,0.388
9.311,203.538,0.388
9.333,203.450,0.388
9.356,203.362,0.388
9.378,203.274,0.388
9.400,203.187,0.390
9.422,203.100,0.396
9.444,203.013,0.402
9.467,202.926,0.409
9.489,202.840,0.769
