# Frequency,Velocity,Velstd 
#  coords,(12.8, 12.719999999999999),(0.45, -0.08000000000000007)
2.000,186.304,0.769
2.022,185.762,0.409
2.044,185.228,0.402
2.067,184.703,0.396
2.089,184.186,0.390
2.111,183.678,0.388
2.133,183.177,0.388
2.156,182.684,0.388
2.178,182.199,0.388
2.200,181.721,0.388
2.222,181.250,0.388
2.244,180.786,0.388
2.267,180.328,0.388
2.289,179.878,0.388
2.311,179.434,0.388
2.333,178.996,0.388
2.356,178.564,0.388
2.378,178.139,0.388
2.400,177.719,0.388
2.422,177.305,0.388
2.444,176.897,0.388
2.467,176.494,0.388
2.489,176.097,0.388
2.511,175.705,0.388
2.533,175.318,0.388
2.556,174.936,0.388
2.578,174.559,0.388
2.600,174.187,0.388
2.622,173.820,0.388
2.644,173.457,0.388
2.667,173.099,0.388
2.689,172.745,0.388
2.711,172.395,0.388
2.733,172.050,0.388
2.756,171.709,0.388
2.778,171.372,0.388
2.800,171.039,0.388
2.822,170.710,0.388
2.844,170.386,0.388
2.867,170.064,0.388
2.889,169.747,0.388
2.911,169.433,0.388
2.933,169.122,0.388
2.956,168.815,0.388
2.978,168.512,0.388
3.000,168.212,0.388
3.022,167.915,0.388
3.044,167.622,0.388
3.067,167.332,0.388
3.089,167.045,0.388
3.111,166.761,0.388
3.133,166.481,0.388
3.156,166.203,0.388
3.178,165.928,0.388
3.200,165.655,0.388
3.222,165.386,0.388
3.244,165.120,0.388
3.267,164.856,0.388
3.289,164.595,0.388
3.311,164.337,0.388
3.333,164.081,0.388
3.356,163.828,0.388
3.378,163.578,0.388
3.400,163.330,0.388
3.422,163.085,0.388
3.444,162.842,0.388
3.467,162.601,0.388
3.489,162.363,0.388
3.511,162.126,0.388
3.533,161.892,0.388
3.556,161.660,0.388
3.578,161.430,0.388
3.600,161.203,0.388
3.622,160.977,0.388
3.644,160.754,0.388
3.667,160.532,0.388
3.689,160.313,0.388
3.711,160.096,0.388
3.733,159.881,0.388
3.756,159.667,0.388
3.778,159.456,0.388
3.800,159.246,0.388
3.822,159.038,0.388
3.844,158.832,0.388
3.867,158.627,0.388
3.889,158.424,0.388
3.911,158.223,0.388
3.933,158.024,0.388
3.956,157.826,0.388
3.978,157.631,0.388
4.000,157.437,0.388
4.022,157.244,0.388
4.044,157.053,0.388
4.067,156.863,0.388
4.089,156.675,0.388
4.111,156.488,0.388
4.133,156.304,0.388
4.156,156.121,0.388
4.178,155.939,0.388
4.200,155.759,0.388
4.222,155.580,0.388
4.244,155.402,0.388
4.267,155.226,0.388
4.289,155.051,0.388
4.311,154.877,0.388
4.333,154.706,0.388
4.356,154.535,0.388
4.378,154.366,0.388
4.400,154.198,0.388
4.422,154.031,0.388
4.444,153.866,0.388
4.467,153.702,0.388
4.489,153.539,0.388
4.511,153.377,0.388
4.533,153.216,0.388
4.556,153.057,0.388
4.578,152.899,0.388
4.600,152.741,0.388
4.622,152.585,0.388
4.644,152.430,0.388
4.667,152.276,0.388
4.689,152.124,0.388
4.711,151.972,0.388
4.733,151.821,0.388
4.756,151.671,0.388
4.778,151.522,0.388
4.800,151.374,0.388
4.822,151.227,0.388
4.844,151.081,0.388
4.867,150.935,0.388
4.889,150.791,0.388
4.911,150.648,0.388
4.933,150.506,0.388
4.956,150.364,0.388
4.978,150.224,0.388
5.000,150.085,0.388
5.022,149.946,0.388
5.044,149.808,0.388
5.067,149.671,0.388
5.089,149.535,0.388
5.111,149.400,0.388
5.133,149.266,0.388
5.156,149.132,0.388
5.178,149.000,0.388
5.200,148.868,0.388
5.222,148.737,0.388
5.244,148.607,0.388
5.267,148.478,0.388
5.289,148.349,0.388
5.311,148.222,0.388
5.333,148.095,0.388
5.356,147.969,0.388
5.378,147.844,0.388
5.400,147.719,0.388
5.422,147.596,0.388
5.444,147.473,0.388
5.467,147.350,0.388
5.489,147.229,0.388
5.511,147.108,0.388
5.533,146.988,0.388
5.556,146.869,0.388
5.578,146.751,0.388
5.600,146.633,0.388
5.622,146.517,0.388
5.644,146.401,0.388
5.667,146.286,0.388
5.689,146.171,0.388
5.711,146.057,0.388
5.733,145.944,0.388
5.756,145.832,0.388
5.778,145.720,0.388
5.800,145.609,0.388
5.822,145.498,0.388
5.844,145.388,0.388
5.867,145.279,0.388
5.889,145.170,0.388
5.911,145.063,0.388
5.933,144.956,0.388
5.956,144.849,0.388
5.978,144.744,0.388
6.000,144.638,0.388
6.022,144.534,0.388
6.044,144.430,0.388
6.067,144.327,0.388
6.089,144.224,0.388
6.111,144.122,0.388
6.133,144.021,0.388
6.156,143.920,0.388
6.178,143.819,0.388
6.200,143.720,0.388
6.222,143.621,0.388
6.244,143.523,0.388
6.267,143.426,0.388
6.289,143.329,0.388
6.311,143.232,0.388
6.333,143.136,0.388
6.356,143.041,0.388
6.378,142.947,0.388
6.400,142.853,0.388
6.422,142.759,0.388
6.444,142.666,0.388
6.467,142.572,0.388
6.489,142.479,0.388
6.511,142.387,0.388
6.533,142.295,0.388
6.556,142.204,0.388
6.578,142.114,0.388
6.600,142.024,0.388
6.622,141.935,0.388
6.644,141.847,0.388
6.667,141.758,0.388
6.689,141.670,0.388
6.711,141.582,0.388
6.733,141.494,0.388
6.756,141.407,0.388
6.778,141.320,0.388
6.800,141.234,0.388
6.822,141.148,0.388
6.844,141.063,0.388
6.867,140.978,0.388
6.889,140.893,0.388
6.911,140.809,0.388
6.933,140.725,0.388
6.956,140.642,0.388
6.978,140.558,0.388
7.000,140.475,0.388
7.022,140.392,0.388
7.044,140.310,0.388
7.067,140.227,0.388
7.089,140.146,0.388
7.111,140.064,0.388
7.133,139.983,0.388
7.156,139.903,0.388
7.178,139.822,0.388
7.200,139.742,0.388
7.222,139.663,0.388
7.244,139.583,0.388
7.267,139.504,0.388
7.289,139.425,0.388
7.311,139.346,0.388
7.333,139.267,0.388
7.356,139.189,0.388
7.378,139.111,0.388
7.400,139.033,0.388
7.422,138.956,0.388
7.444,138.879,0.388
7.467,138.802,0.388
7.489,138.725,0.388
7.511,138.648,0.388
7.533,138.572,0.388
7.556,138.495,0.388
7.578,138.420,0.388
7.600,138.345,0.388
7.622,138.270,0.388
7.644,138.196,0.388
7.667,138.122,0.388
7.689,138.048,0.388
7.711,137.975,0.388
7.733,137.902,0.388
7.756,137.829,0.388
7.778,137.756,0.388
7.800,137.683,0.388
7.822,137.610,0.388
7.844,137.538,0.388
7.867,137.466,0.388
7.889,137.395,0.388
7.911,137.324,0.388
7.933,137.253,0.388
7.956,137.182,0.388
7.978,137.112,0.388
8.000,137.042,0.388
8.022,136.973,0.388
8.044,136.904,0.388
8.067,136.835,0.388
8.089,136.767,0.388
8.111,136.698,0.388
8.133,136.630,0.388
8.156,136.563,0.388
8.178,136.496,0.388
8.200,136.429,0.388
8.222,136.362,0.388
8.244,136.296,0.388
8.267,136.231,0.388
8.289,136.165,0.388
8.311,136.100,0.388
8.333,136.035,0.388
8.356,135.970,0.388
8.378,135.906,0.388
8.400,135.842,0.388
8.422,135.779,0.388
8.444,135.715,0.388
8.467,135.652,0.388
8.489,135.590,0.388
8.511,135.527,0.388
8.533,135.466,0.388
8.556,135.404,0.388
8.578,135.343,0.388
8.600,135.282,0.388
8.622,135.221,0.388
8.644,135.161,0.388
8.667,135.100,0.388
8.689,135.040,0.388
8.711,134.981,0.388
8.733,134.921,0.388
8.756,134.862,0.388
8.778,134.803,0.388
8.800,134.744,0.388
8.822,134.686,0.388
8.844,134.628,0.388
8.867,134.570,0.388
8.889,134.512,0.388
8.911,134.455,0.388
8.933,134.397,0.388
8.956,134.340,0.388
8.978,134.283,0.388
9.000,134.227,0.388
9.022,134.170,0.388
9.044,134.114,0.388
9.067,134.058,0.388
9.089,134.002,0.388
9.111,133.947,0.388
9.133,133.891,0.388
9.156,133.835,0.388
9.178,133.779,0.388
9.200,133.723,0.388
9.222,133.668,0.388
9.244,133.613,0.388
9.267,133.558,0.388
9.289,133.504,0.388
9.311,133.449,0.388
9.333,133.396,0.388
9.356,133.342,0.388
9.378,133.288,0.388
9.400,133.235,0.388
9.422,133.181,0.388
9.444,133.128,0.388
9.467,133.074,0.388
9.489,133.021,0.388
9.511,132.967,0.388
9.533,132.913,0.388
9.556,132.860,0.388
9.578,132.807,0.388
9.600,132.754,0.388
9.622,132.703,0.388
9.644,132.651,0.388
9.667,132.600,0.388
9.689,132.548,0.388
9.711,132.496,0.388
9.733,132.443,0.388
9.756,132.391,0.388
9.778,132.338,0.388
9.800,132.286,0.388
9.822,132.234,0.388
9.844,132.182,0.388
9.867,132.131,0.388
9.889,132.079,0.388
9.911,132.028,0.388
9.933,131.976,0.388
9.956,131.925,0.388
9.978,131.873,0.388
10.000,131.821,0.388
10.022,131.770,0.388
10.044,131.719,0.388
10.067,131.669,0.388
10.089,131.618,0.388
10.111,131.568,0.388
10.133,131.518,0.388
10.156,131.469,0.388
10.178,131.420,0.388
10.200,131.371,0.388
10.222,131.322,0.388
10.244,131.273,0.388
10.267,131.224,0.388
10.289,131.176,0.388
10.311,131.128,0.388
10.333,131.079,0.388
10.356,131.032,0.388
10.378,130.984,0.388
10.400,130.937,0.388
10.422,130.889,0.388
10.444,130.842,0.388
10.467,130.795,0.388
10.489,130.748,0.388
10.511,130.702,0.388
10.533,130.655,0.388
10.556,130.609,0.388
10.578,130.563,0.388
10.600,130.517,0.388
10.622,130.471,0.388
10.644,130.426,0.388
10.667,130.380,0.388
10.689,130.335,0.388
10.711,130.290,0.388
10.733,130.246,0.388
10.756,130.202,0.388
10.778,130.158,0.388
10.800,130.115,0.388
10.822,130.072,0.388
10.844,130.028,0.388
10.867,129.986,0.388
10.889,129.944,0.388
10.911,129.902,0.388
10.933,129.861,0.388
10.956,129.820,0.388
10.978,129.779,0.388
11.000,129.738,0.388
11.022,129.697,0.388
11.044,129.656,0.388
11.067,129.615,0.388
11.089,129.574,0.388
11.111,129.534,0.388
11.133,129.494,0.388
11.156,129.454,0.388
11.178,129.414,0.388
11.200,129.374,0.388
11.222,129.334,0.388
11.244,129.294,0.388
11.267,129.254,0.388
11.289,129.215,0.388
11.311,129.175,0.388
11.333,129.136,0.388
11.356,129.097,0.388
11.378,129.058,0.388
11.400,129.019,0.388
11.422,128.981,0.388
11.444,128.942,0.388
11.467,128.903,0.388
11.489,128.865,0.388
11.511,128.826,0.388
11.533,128.788,0.388
11.556,128.749,0.388
11.578,128.711,0.388
11.600,128.673,0.388
11.622,128.634,0.388
11.644,128.596,0.388
11.667,128.558,0.388
11.689,128.520,0.388
11.711,128.483,0.388
11.733,128.445,0.388
11.756,128.407,0.388
11.778,128.369,0.388
11.800,128.332,0.388
11.822,128.294,0.388
11.844,128.257,0.388
11.867,128.220,0.388
11.889,128.182,0.388
11.911,128.145,0.388
11.933,128.108,0.388
11.956,128.071,0.388
11.978,128.034,0.388
12.000,127.997,0.388
12.022,127.960,0.388
12.044,127.923,0.388
12.067,127.886,0.388
12.089,127.849,0.388
12.111,127.812,0.388
12.133,127.774,0.388
12.156,127.737,0.388
12.178,127.700,0.388
12.200,127.663,0.388
12.222,127.626,0.388
12.244,127.589,0.388
12.267,127.552,0.388
12.289,127.515,0.388
12.311,127.478,0.388
12.333,127.441,0.388
12.356,127.404,0.388
12.378,127.367,0.388
12.400,127.331,0.388
12.422,127.294,0.388
12.444,127.258,0.388
12.467,127.222,0.388
12.489,127.186,0.388
12.511,127.149,0.388
12.533,127.113,0.388
12.556,127.076,0.388
12.578,127.040,0.388
12.600,127.004,0.388
12.622,126.969,0.388
12.644,126.933,0.388
12.667,126.897,0.388
12.689,126.861,0.388
12.711,126.825,0.388
12.733,126.789,0.388
12.756,126.753,0.388
12.778,126.717,0.388
12.800,126.681,0.388
12.822,126.645,0.388
12.844,126.609,0.388
12.867,126.573,0.388
12.889,126.538,0.388
12.911,126.502,0.388
12.933,126.467,0.388
12.956,126.432,0.388
12.978,126.396,0.388
13.000,126.361,0.388
13.022,126.327,0.388
13.044,126.292,0.388
13.067,126.259,0.388
13.089,126.226,0.388
13.111,126.193,0.388
13.133,126.160,0.388
13.156,126.127,0.388
13.178,126.093,0.388
13.200,126.060,0.388
13.222,126.026,0.388
13.244,125.994,0.388
13.267,125.961,0.388
13.289,125.929,0.388
13.311,125.897,0.388
13.333,125.865,0.388
13.356,125.834,0.388
13.378,125.803,0.388
13.400,125.771,0.388
13.422,125.739,0.388
13.444,125.707,0.388
13.467,125.674,0.388
13.489,125.642,0.388
13.511,125.610,0.388
13.533,125.579,0.388
13.556,125.547,0.388
13.578,125.517,0.388
13.600,125.487,0.388
13.622,125.457,0.388
13.644,125.428,0.388
