# Frequency,Velocity,Velstd 
#  coords,(0.45, -0.08000000000000007),(24.15, -0.08000000000000007)
5.000,422.676,0.769
5.022,422.369,0.409
5.044,422.064,0.402
5.067,421.761,0.396
5.089,421.460,0.390
5.111,421.161,0.388
5.133,420.864,0.388
5.156,420.569,0.388
5.178,420.276,0.388
5.200,419.984,0.388
5.222,419.695,0.388
5.244,419.407,0.388
5.267,419.121,0.388
5.289,418.837,0.388
5.311,418.555,0.388
5.333,418.274,0.388
5.356,417.996,0.388
5.378,417.719,0.388
5.400,417.443,0.388
5.422,417.170,0.388
5.444,416.898,0.388
5.467,416.627,0.388
5.489,416.359,0.388
5.511,416.092,0.388
5.533,415.826,0.388
5.556,415.562,0.388
5.578,415.300,0.388
5.600,415.040,0.388
5.622,414.781,0.388
5.644,414.523,0.388
5.667,414.267,0.388
5.689,414.012,0.388
5.711,413.759,0.388
5.733,413.507,0.388
5.756,413.257,0.388
5.778,413.008,0.388
5.800,412.761,0.388
5.822,412.515,0.388
5.844,412.271,0.388
5.867,412.028,0.388
5.889,411.786,0.388
5.911,411.545,0.388
5.933,411.306,0.388
5.956,411.069,0.388
5.978,410.832,0.388
6.000,410.597,0.388
6.022,410.363,0.388
6.044,410.131,0.388
6.067,409.900,0.388
6.089,409.670,0.388
6.111,409.442,0.388
6.133,409.214,0.388
6.156,408.988,0.388
6.178,408.763,0.388
6.200,408.540,0.388
6.222,408.317,0.388
6.244,408.096,0.388
6.267,407.876,0.388
6.289,407.657,0.388
6.311,407.439,0.388
6.333,407.223,0.388
6.356,407.007,0.388
6.378,406.793,0.388
6.400,406.580,0.388
6.422,406.368,0.388
6.444,406.157,0.388
6.467,405.947,0.388
6.489,405.738,0.388
6.511,405.531,0.388
6.533,405.324,0.388
6.556,405.118,0.388
6.578,404.914,0.388
6.600,404.710,0.388
6.622,404.508,0.388
6.644,404.306,0.388
6.667,404.106,0.388
6.689,403.906,0.388
6.711,403.708,0.388
6.733,403.510,0.388
6.756,403.313,0.388
6.778,403.118,0.388
6.800,402.923,0.388
6.822,402.730,0.388
6.844,402.537,0.388
6.867,402.345,0.388
6.889,402.154,0.388
6.911,401.964,0.388
6.933,401.775,0.388
6.956,401.587,0.388
6.978,401.400,0.388
7.000,401.214,0.388
7.022,401.028,0.388
7.044,400.843,0.388
7.067,400.660,0.388
7.089,400.477,0.388
7.111,400.295,0.388
7.133,400.114,0.388
7.156,399.933,0.388
7.178,399.754,0.388
7.200,399.575,0.388
7.222,399.398,0.388
7.244,399.221,0.388
7.267,399.045,0.388
7.289,398.869,0.388
7.311,398.695,0.388
7.333,398.521,0.388
7.356,398.348,0.388
7.378,398.176,0.388
7.400,398.005,0.388
7.422,397.834,0.388
7.444,397.664,0.388
7.467,397.495,0.388
7.489,397.327,0.388
7.511,397.159,0.388
7.533,396.993,0.388
7.556,396.826,0.388
7.578,396.661,0.388
7.600,396.497,0.388
7.622,396.333,0.388
7.644,396.169,0.388
7.667,396.007,0.388
7.689,395.845,0.388
7.711,395.684,0.388
7.733,395.524,0.388
7.756,395.364,0.388
7.778,395.205,0.388
7.800,395.046,0.388
7.822,394.889,0.388
7.844,394.732,0.388
7.867,394.576,0.388
7.889,394.420,0.388
7.911,394.265,0.388
7.933,394.111,0.388
7.956,393.957,0.388
7.978,393.804,0.388
8.000,393.651,0.388
8.022,393.499,0.388
8.044,393.348,0.388
8.067,393.198,0.388
8.089,393.048,0.388
8.111,392.898,0.388
8.133,392.749,0.388
8.156,392.601,0.388
8.178,392.454,0.388
8.200,392.307,0.388
8.222,392.160,0.388
8.244,392.015,0.388
8.267,391.869,0.388
8.289,391.725,0.388
8.311,391.581,0.388
8.333,391.437,0.388
8.356,391.294,0.388
8.378,391.152,0.388
8.400,391.010,0.388
8.422,390.869,0.388
8.444,390.728,0.388
8.467,390.588,0.388
8.489,390.448,0.388
8.511,390.309,0.388
8.533,390.170,0.388
8.556,390.032,0.388
8.578,389.895,0.388
8.600,389.758,0.388
8.622,389.622,0.388
8.644,389.486,0.388
8.667,389.350,0.388
8.689,389.215,0.388
8.711,389.081,0.388
8.733,388.947,0.388
8.756,388.814,0.388
8.778,388.681,0.388
8.800,388.549,0.388
8.822,388.417,0.388
8.844,388.286,0.388
8.867,388.155,0.388
8.889,388.025,0.388
8.911,387.895,0.388
8.933,387.765,0.388
8.956,387.637,0.388
8.978,387.508,0.388
9.000,387.380,0.388
9.022,387.253,0.388
9.044,387.126,0.388
9.067,386.999,0.388
9.089,386.873,0.388
9.111,386.748,0.388
9.133,386.623,0.388
9.156,386.498,0.388
9.178,386.374,0.388
9.200,386.250,0.388
9.222,386.127,0.388
9.244,386.004,0.388
9.267,385.881,0.388
9.289,385.759,0.388
9.311,385.638,0.388
9.333,385.517,0.388
9.356,385.396,0.388
9.378,385.276,0.388
9.400,385.156,0.388
9.422,385.037,0.388
9.444,384.918,0.388
9.467,384.799,0.388
9.489,384.681,0.388
9.511,384.563,0.388
9.533,384.446,0.388
9.556,384.329,0.388
9.578,384.213,0.388
9.600,384.097,0.388
9.622,383.981,0.388
9.644,383.866,0.388
9.667,383.751,0.388
9.689,383.636,0.388
9.711,383.522,0.388
9.733,383.409,0.388
9.756,383.295,0.388
9.778,383.182,0.388
9.800,383.070,0.388
9.822,382.958,0.388
9.844,382.846,0.388
9.867,382.735,0.388
9.889,382.624,0.388
9.911,382.513,0.388
9.933,382.403,0.388
9.956,382.293,0.388
9.978,382.184,0.388
10.000,382.074,0.388
10.022,381.966,0.388
10.044,381.857,0.388
10.067,381.749,0.388
10.089,381.642,0.388
10.111,381.535,0.388
10.133,381.428,0.388
10.156,381.321,0.388
