# Frequency,Velocity,Velstd 
#  coords,(12.8, 21.22),(25.6, -12.0)
2.000,359.649,0.769
2.022,357.832,0.409
2.044,356.044,0.402
2.067,354.285,0.396
2.089,352.554,0.390
2.111,350.851,0.388
2.133,349.174,0.388
2.156,347.523,0.388
2.178,345.898,0.388
2.200,344.297,0.388
2.222,342.720,0.388
2.244,341.167,0.388
2.267,339.637,0.388
2.289,338.129,0.388
2.311,336.643,0.388
2.333,335.178,0.388
2.356,333.734,0.388
2.378,332.310,0.388
2.400,330.906,0.388
2.422,329.521,0.388
2.444,328.155,0.388
2.467,326.808,0.388
2.489,325.479,0.388
2.511,324.167,0.388
2.533,322.873,0.388
2.556,321.596,0.388
2.578,320.335,0.388
2.600,319.091,0.388
2.622,317.862,0.388
2.644,316.649,0.388
2.667,315.451,0.388
2.689,314.267,0.388
2.711,313.099,0.388
2.733,311.944,0.388
2.756,310.804,0.388
2.778,309.677,0.388
2.800,308.564,0.388
2.822,307.464,0.388
2.844,306.377,0.388
2.867,305.303,0.388
2.889,304.241,0.388
2.911,303.191,0.388
2.933,302.153,0.388
2.956,301.127,0.388
2.978,300.112,0.388
3.000,299.109,0.388
3.022,298.117,0.388
3.044,297.135,0.388
3.067,296.165,0.388
3.089,295.205,0.388
3.111,294.255,0.388
3.133,293.316,0.388
3.156,292.386,0.388
3.178,291.466,0.388
3.200,290.556,0.388
3.222,289.655,0.388
3.244,288.763,0.388
3.267,287.881,0.388
3.289,287.008,0.388
3.311,286.143,0.388
3.333,285.287,0.388
3.356,284.439,0.388
3.378,283.600,0.388
3.400,282.769,0.388
3.422,281.946,0.388
3.444,281.131,0.388
3.467,280.324,0.388
3.489,279.525,0.388
3.511,278.733,0.388
3.533,277.949,0.388
3.556,277.172,0.388
3.578,276.403,0.388
3.600,275.641,0.388
3.622,274.885,0.388
3.644,274.136,0.388
3.667,273.395,0.388
3.689,272.660,0.388
3.711,271.931,0.388
3.733,271.209,0.388
3.756,270.494,0.388
3.778,269.785,0.388
3.800,269.082,0.388
3.822,268.385,0.388
3.844,267.694,0.388
3.867,267.010,0.388
3.889,266.331,0.388
3.911,265.658,0.388
3.933,264.990,0.388
3.956,264.329,0.388
3.978,263.672,0.388
4.000,263.022,0.388
4.022,262.376,0.388
4.044,261.736,0.388
4.067,261.102,0.388
4.089,260.472,0.388
4.111,259.848,0.388
4.133,259.228,0.388
4.156,258.614,0.388
4.178,258.004,0.388
4.200,257.399,0.388
4.222,256.800,0.388
4.244,256.204,0.388
4.267,255.614,0.388
4.289,255.028,0.388
4.311,254.447,0.388
4.333,253.870,0.388
4.356,253.297,0.388
4.378,252.729,0.388
4.400,252.165,0.388
4.422,251.606,0.388
4.444,251.050,0.388
4.467,250.499,0.388
4.489,249.952,0.388
4.511,249.409,0.388
4.533,248.870,0.388
4.556,248.334,0.388
4.578,247.803,0.388
4.600,247.276,0.388
4.622,246.752,0.388
4.644,246.232,0.388
4.667,245.716,0.388
4.689,245.204,0.388
4.711,244.695,0.388
4.733,244.190,0.388
4.756,243.688,0.388
4.778,243.190,0.388
4.800,242.695,0.388
4.822,242.204,0.388
4.844,241.716,0.388
4.867,241.232,0.388
4.889,240.750,0.388
4.911,240.272,0.388
4.933,239.798,0.388
4.956,239.326,0.388
4.978,238.858,0.388
5.000,238.393,0.388
5.022,237.931,0.388
5.044,237.472,0.388
5.067,237.016,0.388
5.089,236.563,0.388
5.111,236.113,0.388
5.133,235.665,0.388
5.156,235.221,0.388
5.178,234.780,0.388
5.200,234.341,0.388
5.222,233.905,0.388
5.244,233.472,0.388
5.267,233.042,0.388
5.289,232.614,0.388
5.311,232.189,0.388
5.333,231.767,0.388
5.356,231.347,0.388
5.378,230.931,0.388
5.400,230.516,0.388
5.422,230.105,0.388
5.444,229.695,0.388
5.467,229.289,0.388
5.489,228.884,0.388
5.511,228.483,0.388
5.533,228.083,0.388
5.556,227.686,0.388
5.578,227.291,0.388
5.600,226.899,0.388
5.622,226.509,0.388
5.644,226.121,0.388
5.667,225.735,0.388
5.689,225.352,0.388
5.711,224.971,0.388
5.733,224.592,0.388
5.756,224.215,0.388
5.778,223.841,0.388
5.800,223.469,0.388
5.822,223.099,0.388
5.844,222.731,0.388
5.867,222.365,0.388
5.889,222.001,0.388
5.911,221.639,0.388
5.933,221.280,0.388
5.956,220.922,0.388
5.978,220.566,0.388
6.000,220.213,0.388
6.022,219.861,0.388
6.044,219.512,0.388
6.067,219.164,0.388
6.089,218.819,0.388
6.111,218.475,0.388
6.133,218.132,0.388
6.156,217.792,0.388
6.178,217.454,0.388
6.200,217.117,0.388
6.222,216.782,0.388
6.244,216.449,0.388
6.267,216.118,0.388
6.289,215.788,0.388
6.311,215.461,0.388
6.333,215.134,0.388
6.356,214.810,0.388
6.378,214.488,0.388
6.400,214.167,0.388
6.422,213.847,0.388
6.444,213.530,0.388
6.467,213.214,0.388
6.489,212.899,0.388
6.511,212.586,0.388
6.533,212.275,0.388
6.556,211.966,0.388
6.578,211.657,0.388
6.600,211.351,0.388
6.622,211.046,0.388
6.644,210.742,0.388
6.667,210.440,0.388
6.689,210.140,0.388
6.711,209.841,0.388
6.733,209.544,0.388
6.756,209.248,0.388
6.778,208.953,0.388
6.800,208.660,0.388
6.822,208.368,0.388
6.844,208.078,0.388
6.867,207.789,0.388
6.889,207.502,0.388
6.911,207.216,0.388
6.933,206.931,0.388
6.956,206.648,0.388
6.978,206.366,0.388
7.000,206.085,0.388
7.022,205.806,0.388
7.044,205.528,0.388
7.067,205.251,0.388
7.089,204.976,0.388
7.111,204.702,0.388
7.133,204.429,0.388
7.156,204.157,0.388
7.178,203.887,0.388
7.200,203.618,0.388
7.222,203.351,0.388
7.244,203.084,0.388
7.267,202.819,0.388
7.289,202.555,0.388
7.311,202.293,0.388
7.333,202.031,0.388
7.356,201.771,0.388
7.378,201.512,0.388
7.400,201.255,0.388
7.422,200.998,0.388
7.444,200.743,0.388
7.467,200.488,0.388
7.489,200.235,0.388
7.511,199.983,0.388
7.533,199.732,0.388
7.556,199.482,0.388
7.578,199.234,0.388
7.600,198.986,0.388
7.622,198.740,0.388
7.644,198.494,0.388
7.667,198.250,0.388
7.689,198.006,0.388
7.711,197.764,0.388
7.733,197.522,0.388
7.756,197.281,0.388
7.778,197.042,0.388
7.800,196.803,0.388
7.822,196.566,0.388
7.844,196.329,0.388
7.867,196.094,0.388
7.889,195.860,0.388
7.911,195.627,0.388
7.933,195.394,0.388
7.956,195.163,0.388
7.978,194.933,0.388
8.000,194.703,0.388
8.022,194.475,0.388
8.044,194.247,0.388
8.067,194.021,0.388
8.089,193.795,0.388
8.111,193.570,0.388
8.133,193.346,0.388
8.156,193.123,0.388
8.178,192.901,0.388
8.200,192.680,0.388
8.222,192.460,0.388
8.244,192.240,0.388
